"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"APLICACIÓN AUXILIAR A UN VIDEOJUEGO CON FUNCIÓN DE LECTURA EN PILA DE MEMORIA","Palacios Alonso, Daniel (Tutor)","2025-07-22","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Palacios Alonso, Daniel (Tutor) (2025). APLICACIÓN AUXILIAR A UN VIDEOJUEGO CON FUNCIÓN DE LECTURA EN PILA DE MEMORIA.","-"
"GAMIFICACIÓN DE LA PRODUCTIVIDAD Y EL BIENESTAR: PROMESA O NECESIDAD","Palacios Alonso, Daniel (Tutor)","2025-07-18","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Palacios Alonso, Daniel (Tutor) (2025). GAMIFICACIÓN DE LA PRODUCTIVIDAD Y EL BIENESTAR: PROMESA O NECESIDAD.","-"
"USO DE GEMELOS DIGITALES PARA EL TRATAMIENTO DE ENFERMEDADES NEUROLÓGICAS","Palacios Alonso, Daniel (Tutor)","2025-07-15","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Palacios Alonso, Daniel (Tutor) (2025). USO DE GEMELOS DIGITALES PARA EL TRATAMIENTO DE ENFERMEDADES NEUROLÓGICAS.","-"
"KARTOON KRATOON VR: UN VIDEOJUEGO COMO TOOLKIT PARA LA NEURORREHABILITACIÓN DE PACIENTES DE DEMENCIA Y PÁRKINSON","Palacios Alonso, Daniel (Tutor)","2025-07-15","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Palacios Alonso, Daniel (Tutor) (2025). KARTOON KRATOON VR: UN VIDEOJUEGO COMO TOOLKIT PARA LA NEURORREHABILITACIÓN DE PACIENTES DE DEMENCIA Y PÁRKINSON.","-"
"DESARROLLO DE MINIJUEGOS EN REALIDAD VIRTUAL PARA LA CAPTURA Y TRATAMIENTO SEGURO DE DATOS DE PACIENTES PARKINSONIANOS MEDIANTE AES, CLASIFICADOS CON UNA RED NEURONAL FULLY CONNECTED","Palacios Alonso, Daniel (Tutor); Hristov Kalamov, Nikola (Cotutor)","2025-07-15","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Palacios Alonso, Daniel (Tutor); Hristov Kalamov, Nikola (Cotutor) (2025). DESARROLLO DE MINIJUEGOS EN REALIDAD VIRTUAL PARA LA CAPTURA Y TRATAMIENTO SEGURO DE DATOS DE PACIENTES PARKINSONIANOS MEDIANTE AES, CLASIFICADOS CON UNA RED NEURONAL FULLY CONNECTED.","-"
"UTILIZACIÓN DE UNA API PARA CONEXIÓN DE VIDEOJUEGOS Y SDK DE INVESTIGACIÓN","Palacios Alonso, Daniel (Tutor); Hristov Kalamov, Nikola (Cotutor)","2025-05-30","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Palacios Alonso, Daniel (Tutor); Hristov Kalamov, Nikola (Cotutor) (2025). UTILIZACIÓN DE UNA API PARA CONEXIÓN DE VIDEOJUEGOS Y SDK DE INVESTIGACIÓN.","-"
"Partially homomorphic framework for secure privacy-preserving ID creation","Hristov-Kalamov, Nikola; Fernandez-Ruiz, Raul; Conde, Cristina; alvarez-Marquina, Agustin; Dominguez-Mateos, Francisco; Gomez-Vilda, Pedro; Palacios-Alonso, Daniel","2025-05-21","10.1177/10692509251342680","N","Publicaciones","Artículo pendiente de publicación","Artificial intelligence; Biotecnología; Ciência da computação; Ciências biológicas ii; Computational theory and mathematics; Computer science applications; Computer science, artificial intelligence; Computer science, interdisciplinary applications; Economia; Engenharias ii; Engenharias iii; Engenharias iv; Engineering; Engineering, multidisciplinary; Interdisciplinar; Software; Theoretical computer science","Integrated Computer-Aided Engineering","0.887","-","-","-","Q1","Hristov-Kalamov, Nikola; Fernandez-Ruiz, Raul; Conde, Cristina; alvarez-Marquina, Agustin; Dominguez-Mateos, Francisco; Gomez-Vilda, Pedro; Palacios-A (2025). Partially homomorphic framework for secure privacy-preserving ID creation. Integrated Computer-Aided Engineering, (), -. DOI: 10.1177/10692509251342680","WOS:001492568700001 (WoS)"
"DESARROLLO DE REDES NEURONALES PARA SU USO EN PERSONAJES DE VIDEOJUEGOS","Palacios Alonso, Daniel (Tutor)","2025-01-10","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Palacios Alonso, Daniel (Tutor) (2025). DESARROLLO DE REDES NEURONALES PARA SU USO EN PERSONAJES DE VIDEOJUEGOS.","-"
"DISEÑO ARTÍSTICO, CONCEPT ART Y UI PARA JUEGO ONLINE DE CARTAS POR TURNOS.","Hristov Kalamov, Nikola (Cotutor); Palacios Alonso, Daniel (Tutor)","2025-01-10","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Hristov Kalamov, Nikola (Cotutor); Palacios Alonso, Daniel (Tutor) (2025). DISEÑO ARTÍSTICO, CONCEPT ART Y UI PARA JUEGO ONLINE DE CARTAS POR TURNOS..","-"
"Miembro. Programa de Doctorado en Tecnologías de la Información y las Comunicaciones","Palacios Alonso, Daniel","2025-01-01","1813542-4212","-","Experiencia profesional","Cargos y actividades desempeñadas anteriores a la actual","-","-","-","-","-","-","-","-","-"
"Gamification in a Web-Based Platform for Teaching Robotics Engineering","Rodríguez-Rives D; Fernández-Ruiz R; Palacios-Alonso D; Hristov-Kalamov N; Cañas JM","2025-01-01","10.1007/978-3-031-98762-5_33","-","Publicaciones","Conferencia Publicada","Computer networks and communications; Control and systems engineering; Signal processing","Lecture Notes In Networks And Systems","0.166","-","-","-","Q4","Rodríguez-Rives D; Fernández-Ruiz R; Palacios-Alonso D; Hristov-Kalamov N; Cañas JM (2025). Gamification in a Web-Based Platform for Teaching Robotics Engineering. Oslo: Springer Nature","2-s2.0-105015385341 (Scopus)"
"Zero-shot Learning for Subdiscrimination in Pre-trained Models","Dominguez-Mateos, Francisco; O'Brien, Vincent; Garland, James; Furlong, Ryan; Palacios-Alonso, Daniel","2025-01-01","10.3897/jucs.120860","Y","Publicaciones","Artículo","Administração pública e de empresas, ciências contábeis e turismo; Biotecnología; Ciência da computação; Ciências biológicas i; Computer science (all); Computer science (miscellaneous); Computer science, software engineering; Computer science, theory & methods; Direito; Educação; Engenharias iii; Engenharias iv; General computer science; Interdisciplinar; Linguística e literatura; Matemática / probabilidade e estatística; Medicina iii; Odontología; Saúde coletiva; Theoretical computer science","Journal Of Universal Computer Science","0.284","-","-","-","Q3","Dominguez-Mateos, Francisco; O'Brien, Vincent; Garland, James; Furlong, Ryan; Palacios-Alonso, Daniel (2025). Zero-shot Learning for Subdiscrimination in Pre-trained Models. Journal Of Universal Computer Science, 31(1), 93-110. DOI: 10.3897/jucs.120860","10.3897/jucs.120860 (Crossref);10286193 (iMarina);2-s2.0-85218806023 (Scopus);W4406702329 (OpenAlex);WOS:001421313200006 (WoS)"
"DONDE SIEMPRE: CREACIÓN DE UN CORTOMETRAJE ANIMADO SOBRE LA ENFERMEDAD DE ALZHEIMER","Palacios Alonso, Daniel (Tutor)","2024-12-23","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Palacios Alonso, Daniel (Tutor) (2024). DONDE SIEMPRE: CREACIÓN DE UN CORTOMETRAJE ANIMADO SOBRE LA ENFERMEDAD DE ALZHEIMER.","-"
"Analysis of Voice Quality in Children With Smith-Magenis Syndrome.","Martínez-Olalla R; Hidalgo-De la Guía I; Gayarzábal-Heinze E; Fernández-Ruiz R; Núñez-Vidal E; Álvarez-Marquina A; Palacios-Alonso D","2024-10-01","10.1016/j.jvoice.2024.09.026","H","Publicaciones","Artículo pendiente de publicación","Artes; Artes / música; Audiology & speech-language pathology; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Educação física; Enfermagem; Engenharias iv; Interdisciplinar; Letras / linguística; Linguística e literatura; Lpn and lvn; Matemática / probabilidade e estatística; Medicina i; Medicina ii; Medicina iii; Odontología; Otorhinolaryngology; Psicología; Química; Saúde coletiva; Speech and hearing","Journal Of Voice","0.573","0","-","-","Q2","Martínez-Olalla R; Hidalgo-De la Guía I; Gayarzábal-Heinze E; Fernández-Ruiz R; Núñez-Vidal E; Álvarez-Marquina A; Palacios-Alonso D (2024). Analysis of Voice Quality in Children With Smith-Magenis Syndrome.. Journal Of Voice, (), S0892-9. DOI: 10.1016/j.jvoice.2024.09.026","39438167 (PMID);10.1016/j.jvoice.2024.09.026 (Crossref);2-s2.0-85207109391 (Scopus);39438167 (Europe PMC)"
"Comunicación adaptada a gamers.","Palacios Alonso, Daniel","2024-09-01","435504-4355","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Palacios Alonso, Daniel (2024). Comunicación adaptada a gamers.. Universdiad Rey Juan Carlos","2024-25_4355_435504_daniel.palacios (Universidad Rey Juan Carlos)"
"Gestión de situaciones de conflicto en partidas y torneos","Palacios Alonso, Daniel","2024-09-01","435505-4355","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Palacios Alonso, Daniel (2024). Gestión de situaciones de conflicto en partidas y torneos. Universdiad Rey Juan Carlos","2024-25_4355_435505_daniel.palacios (Universidad Rey Juan Carlos)"
"Videojuegos electrónicos, escuela de valores","Palacios Alonso, Daniel","2024-09-01","435501-4355","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Palacios Alonso, Daniel (2024). Videojuegos electrónicos, escuela de valores. Universdiad Rey Juan Carlos","2024-25_4355_435501_daniel.palacios (Universidad Rey Juan Carlos)"
"ÁREAS COMPETENCIALES DE SEGURIDAD Y DE RESOLUCIÓN DE PROBLEMAS","Palacios Alonso, Daniel","2024-09-01","630406-6304","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Palacios Alonso, Daniel (2024). ÁREAS COMPETENCIALES DE SEGURIDAD Y DE RESOLUCIÓN DE PROBLEMAS. Universdiad Rey Juan Carlos","2024-25_6304_630406_daniel.palacios (Universidad Rey Juan Carlos)"
"Prácticas Externas","Palacios Alonso, Daniel","2024-09-01","435511-4355","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Palacios Alonso, Daniel (2024). Prácticas Externas. Universdiad Rey Juan Carlos","2024-25_4355_435511_daniel.palacios (Universidad Rey Juan Carlos)"
"Gestión de situaciones de emergencia","Palacios Alonso, Daniel","2024-09-01","435503-4355","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Palacios Alonso, Daniel (2024). Gestión de situaciones de emergencia. Universdiad Rey Juan Carlos","2024-25_4355_435503_daniel.palacios (Universidad Rey Juan Carlos)"
"JUEGOS PARA WEB Y REDES SOCIALES","Palacios Alonso, Daniel","2024-09-01","2175038-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Palacios Alonso, Daniel (2024). JUEGOS PARA WEB Y REDES SOCIALES. Universdiad Rey Juan Carlos","2024-25_2175_2175038_daniel.palacios (Universidad Rey Juan Carlos)"
"INTRODUCCIÓN A LA INVESTIGACIÓN EN VISIÓN ARTIFICIAL","Palacios Alonso, Daniel","2024-09-01","623017-6230","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Palacios Alonso, Daniel (2024). INTRODUCCIÓN A LA INVESTIGACIÓN EN VISIÓN ARTIFICIAL. Universdiad Rey Juan Carlos","2024-25_6230_623017_daniel.palacios (Universidad Rey Juan Carlos)"
"Ecosistema y legislación de los videojuegos electrónicos en España.","Palacios Alonso, Daniel","2024-09-01","435502-4355","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Palacios Alonso, Daniel (2024). Ecosistema y legislación de los videojuegos electrónicos en España.. Universdiad Rey Juan Carlos","2024-25_4355_435502_daniel.palacios (Universidad Rey Juan Carlos)"
"Reglas y ""errores"" del juego dedicado.","Palacios Alonso, Daniel","2024-09-01","435510-4355","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Palacios Alonso, Daniel (2024). Reglas y ""errores"" del juego dedicado.. Universdiad Rey Juan Carlos","2024-25_4355_435510_daniel.palacios (Universidad Rey Juan Carlos)"
"Preparación de partidas al juego dedicado","Palacios Alonso, Daniel","2024-09-01","435508-4355","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Palacios Alonso, Daniel (2024). Preparación de partidas al juego dedicado. Universdiad Rey Juan Carlos","2024-25_4355_435508_daniel.palacios (Universidad Rey Juan Carlos)"
"Ecosistema de cada juego.","Palacios Alonso, Daniel","2024-09-01","435509-4355","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Palacios Alonso, Daniel (2024). Ecosistema de cada juego.. Universdiad Rey Juan Carlos","2024-25_4355_435509_daniel.palacios (Universidad Rey Juan Carlos)"
"Generación de informes previos a la partida.","Palacios Alonso, Daniel","2024-09-01","435506-4355","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Palacios Alonso, Daniel (2024). Generación de informes previos a la partida.. Universdiad Rey Juan Carlos","2024-25_4355_435506_daniel.palacios (Universidad Rey Juan Carlos)"
"JUEGOS PARA WEB Y REDES SOCIALES","Palacios Alonso, Daniel","2024-09-01","2265038-2265","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Palacios Alonso, Daniel (2024). JUEGOS PARA WEB Y REDES SOCIALES. Universdiad Rey Juan Carlos","2024-25_2265_2265038_daniel.palacios (Universidad Rey Juan Carlos)"
"Metodología Aplicada","Palacios Alonso, Daniel","2024-09-01","634306-6343","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Palacios Alonso, Daniel (2024). Metodología Aplicada. Universdiad Rey Juan Carlos","2024-25_6343_634306_daniel.palacios (Universidad Rey Juan Carlos)"
"Tecnología de Juegos","Palacios Alonso, Daniel","2024-09-01","634309-6343","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Palacios Alonso, Daniel (2024). Tecnología de Juegos. Universdiad Rey Juan Carlos","2024-25_6343_634309_daniel.palacios (Universidad Rey Juan Carlos)"
"Uso de Discord y otras aplicaciones informáticas necesarias","Palacios Alonso, Daniel","2024-09-01","435507-4355","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Palacios Alonso, Daniel (2024). Uso de Discord y otras aplicaciones informáticas necesarias. Universdiad Rey Juan Carlos","2024-25_4355_435507_daniel.palacios (Universidad Rey Juan Carlos)"
"JUEGOS PARA WEB Y REDES SOCIALES","Palacios Alonso, Daniel","2024-09-01","2321042-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Palacios Alonso, Daniel (2024). JUEGOS PARA WEB Y REDES SOCIALES. Universdiad Rey Juan Carlos","2024-25_2321_2321042_daniel.palacios (Universidad Rey Juan Carlos)"
"DISEÑO DE EJERCICIOS PARA PACIENTES CON LA ENFERMEDAD DE PARKINSON SIN NECESIDAD DE DISPOSITIVOS ESPECÍFICOS","Palacios Alonso, Daniel (Tutor)","2024-07-24","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","Palacios Alonso, Daniel (Tutor) (2024). DISEÑO DE EJERCICIOS PARA PACIENTES CON LA ENFERMEDAD DE PARKINSON SIN NECESIDAD DE DISPOSITIVOS ESPECÍFICOS.","-"
"PROYECTO AFASIA","Fernández Ruiz, Raúl (Cotutor); Palacios Alonso, Daniel (Tutor)","2024-07-18","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Fernández Ruiz, Raúl (Cotutor); Palacios Alonso, Daniel (Tutor) (2024). PROYECTO AFASIA.","-"
"DASHBOARD DE CARACTERÍSITCAS ACÚSTICAS PARA LA DETECCIÓN TEMPRANA DE COVID-19","Hristov Kalamov, Nikola (Cotutor); Palacios Alonso, Daniel (Tutor)","2024-07-03","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Hristov Kalamov, Nikola (Cotutor); Palacios Alonso, Daniel (Tutor) (2024). DASHBOARD DE CARACTERÍSITCAS ACÚSTICAS PARA LA DETECCIÓN TEMPRANA DE COVID-19.","-"
"GAMETAGS: UNA PLATAFORMA PARA CLASIFICACIONES DE VIDEOJUEGOS","Fernández Ruiz, Raúl (Cotutor); Palacios Alonso, Daniel (Tutor)","2024-06-20","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Fernández Ruiz, Raúl (Cotutor); Palacios Alonso, Daniel (Tutor) (2024). GAMETAGS: UNA PLATAFORMA PARA CLASIFICACIONES DE VIDEOJUEGOS.","TFG_2321050_g.lobo.2018_573aaa63a4f7ecaee037af89929f8394 (Universidad Rey Juan Carlos)"
"Computational Thinking Measurement of CS University Students","Hijón-Neira, R; Pizarro, C; French, J; Palacios-Alonso, D; Çoban, E","2024-06-01","10.3390/app14125261","Y","Publicaciones","Artículo","Astronomia / física; Biodiversidade; Chemistry, multidisciplinary; Ciência de alimentos; Ciências agrárias i; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Computer science applications; Engenharias i; Engenharias ii; Engineering (all); Engineering (miscellaneous); Engineering, multidisciplinary; Fluid flow and transfer processes; General engineering; General materials science; Instrumentation; Materiais; Materials science (all); Materials science (miscellaneous); Materials science, multidisciplinary; Physics, applied; Process chemistry and technology; Química","Applied Sciences-Basel","0.521","-","-","-","Q2","Hijón-Neira, R; Pizarro, C; French, J; Palacios-Alonso, D; Çoban, E (2024). Computational Thinking Measurement of CS University Students. Applied Sciences-Basel, 14(12), 5261-. DOI: 10.3390/app14125261","10.3390/app14125261 (Crossref);2-s2.0-85197278078 (Scopus);WOS:001254726700001 (WoS)"
"TORRE NEURONAL PROFUNDA, UN JUEGO PARA ENSEÑAR CONCEPTOS DE INTELIGENCIA ARTIFICIAL","Zapata Cáceres, María (Cotutor); Palacios Alonso, Daniel (Tutor)","2024-05-17","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","Zapata Cáceres, María (Cotutor); Palacios Alonso, Daniel (Tutor) (2024). TORRE NEURONAL PROFUNDA, UN JUEGO PARA ENSEÑAR CONCEPTOS DE INTELIGENCIA ARTIFICIAL.","-"
"Identification of Smith-Magenis syndrome cases through an experimental evaluation of machine learning methods","Fernández-Ruiz, R; Núñez-Vidal, E; Hidalgo-delaguia, I; Garayzábal-Heinze, E; alvarez-Marquina, A; Martínez-Olalla, R; Palacios-Alonso, D","2024-03-22","10.3389/fncom.2024.1357607","Y","Publicaciones","Artículo","Astronomia / física; Cellular and molecular neuroscience; Ciência da computação; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Educação física; Engenharias iv; Interdisciplinar; Mathematical & computational biology; Medicina ii; Neuroscience (miscellaneous); Neurosciences; Psicología","Frontiers In Computational Neuroscience","0.622","0","-","-","Q3","Fernández-Ruiz, R; Núñez-Vidal, E; Hidalgo-delaguia, I; Garayzábal-Heinze, E; alvarez-Marquina, A; Martínez-Olalla, R; Palacios-Alonso, D (2024). Identification of Smith-Magenis syndrome cases through an experimental evaluation of machine learning methods. Frontiers In Computational Neuroscience, 18(), 1357607-. DOI: 10.3389/fncom.2024.1357607","38585279 (PMID);2-s2.0-85189929350 (Scopus);38585279 (Europe PMC);WOS:001197154300001 (WoS)"
"DESARROLLO APLICACIÓN PARA UNIBOTICS","Fernández Ruiz, Raúl (Cotutor); Palacios Alonso, Daniel (Tutor)","2024-01-24","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Fernández Ruiz, Raúl (Cotutor); Palacios Alonso, Daniel (Tutor) (2024). DESARROLLO APLICACIÓN PARA UNIBOTICS. Universdiad Rey Juan Carlos","TFG_2175042_d.rodriguezr.2019_f26c01e1a212aa51489184c76159e60a (Universidad Rey Juan Carlos)"
"Deep Neural Tower: A Game to Teach AI Concepts","Petrov-Valchev B; Nunez-Vidal E; Hristov-Kalamov N; Zapata-Caceres M; Palacios-Alonso D","2024-01-01","10.1109/icalter65499.2024.10819228","N","Publicaciones","Conferencia Publicada","-","Proceedings Of The 2024 Ieee 4th International Conference On Advanced Learning Technologies For Education And Research, Icalter 2024","-","-","-","-","-","Petrov-Valchev B; Nunez-Vidal E; Hristov-Kalamov N; Zapata-Caceres M; Palacios-Alonso D (2024). Deep Neural Tower: A Game to Teach AI Concepts.","10.1109/icalter65499.2024.10819228 (Crossref);10285997 (iMarina);2-s2.0-85216929192 (Scopus);W4405975232 (OpenAlex)"
"Cost and time reduction in the evaluation of functional failures in flexible pavements through photographic imaging and PCI methodology","Rojas J; Rayme F; Silvera M; Gonzales R; Palacios-Alonso D","2024-01-01","10.18687/LACCEI2024.1.1.1166","-","Publicaciones","Conferencia Publicada","Education; Engineering (miscellaneous)","Proceedings Of The Laccei International Multi-Conference For Engineering, Education And Technology","0.114","-","-","-","Q4","Rojas J; Rayme F; Silvera M; Gonzales R; Palacios-Alonso D (2024). Cost and time reduction in the evaluation of functional failures in flexible pavements through photographic imaging and PCI methodology. : Latin American and Caribbean Consortium of Engineering Institutions","2-s2.0-85203815576 (Scopus)"
"Influence of Permeable Rigid Pavement on Vehicular Slip Resistance on Curved Sections of a Highway","Cordero K; Meneses A; Silvera M; Campos F; Palacios-Alonso D","2024-01-01","10.18687/LACCEI2024.1.1.964","-","Publicaciones","Conferencia Publicada","Education; Engineering (miscellaneous)","Proceedings Of The Laccei International Multi-Conference For Engineering, Education And Technology","0.114","-","-","-","Q4","Cordero K; Meneses A; Silvera M; Campos F; Palacios-Alonso D (2024). Influence of Permeable Rigid Pavement on Vehicular Slip Resistance on Curved Sections of a Highway. : Latin American and Caribbean Consortium of Engineering Institutions","2-s2.0-85203805224 (Scopus)"
"Influence of Geometry on Accident Risk Levels. Application of the Predictive HSM Method on a Rural Road in Perú","Canales A; Incio C; Silvera M; Campos F; Palacios-Alonso D","2024-01-01","10.18687/LACCEI2024.1.1.939","-","Publicaciones","Conferencia Publicada","Education; Engineering (miscellaneous)","Proceedings Of The Laccei International Multi-Conference For Engineering, Education And Technology","0.114","-","-","-","Q4","Canales A; Incio C; Silvera M; Campos F; Palacios-Alonso D (2024). Influence of Geometry on Accident Risk Levels. Application of the Predictive HSM Method on a Rural Road in Perú. : Latin American and Caribbean Consortium of Engineering Institutions","2-s2.0-85203797338 (Scopus)"
"Application of artificial intelligence and object detection to determine failures in flexible pavements","Muñoz R; Saldaña JP; Silvera M; Campos F; Palacios-Alonso D","2024-01-01","10.18687/LACCEI2024.1.1.694","N","Publicaciones","Conferencia Publicada","Education; Engineering (miscellaneous)","Proceedings Of The Laccei International Multi-Conference For Engineering, Education And Technology","0.114","-","-","-","Q4","Muñoz R; Saldaña JP; Silvera M; Campos F; Palacios-Alonso D (2024). Application of artificial intelligence and object detection to determine failures in flexible pavements. : Latin American and Caribbean Consortium of Engineering Institutions","2-s2.0-85203788189 (Scopus)"
