"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"ChatGPT's performance in university admissions tests in mathematics","Udias, A; Alonso-Ayuso, A; Alfaro, C; Algar, MJ; Cuesta, M; Fernández-Isabel, A; Gómez, J; Lancho, C; Cano, EL; de Diego, IM; Ortega, F","2024-11-01","10.29333/iejme/15517","Y","Publicaciones","Artículo","Ciências agrárias i; Ciencias sociales; Educação; Education; Education & educational research; Education, scientific disciplines; Ensino; General mathematics; Mathematics (all); Mathematics (miscellaneous); Pedagogical & educational research","International Electronic Journal Of Mathematics Education","0.111","-","-","-","Q4","Udias, A; Alonso-Ayuso, A; Alfaro, C; Algar, MJ; Cuesta, M; Fernández-Isabel, A; Gómez, J; Lancho, C; Cano, EL; de Diego, IM; Ortega, F (2024). ChatGPT's performance in university admissions tests in mathematics. International Electronic Journal Of Mathematics Education, 19(4), em0795-. DOI: 10.29333/iejme/15517","2-s2.0-85209779771 (Scopus);WOS:001362927400009 (WoS)"
"Recommendation system of scientific articles from discharge summaries","Barriuso, AA; Fernández-Isabel, A; de Diego, IM; Ardoiz, A; Pinheiro, JFJV","2024-10-01","10.1016/j.engappai.2024.109028","Y","Publicaciones","Artículo","Administração pública e de empresas, ciências contábeis e turismo; Artificial intelligence; Automation & control systems; Biotecnología; Ciência da computação; Ciência de alimentos; Ciências agrárias i; Computer science, artificial intelligence; Control and systems engineering; Electrical and electronic engineering; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Engineering; Engineering, electrical & electronic; Engineering, multidisciplinary; Interdisciplinar; Linguística e literatura; Matemática / probabilidade e estatística; Materiais; Medicina i; Robotics & automatic control","Engineering Applications Of Artificial Intelligence","1.652","-","-","-","Q1","Barriuso, AA; Fernández-Isabel, A; de Diego, IM; Ardoiz, A; Pinheiro, JFJV (2024). Recommendation system of scientific articles from discharge summaries. Engineering Applications Of Artificial Intelligence, 136(), 109028-. DOI: 10.1016/j.engappai.2024.109028","10.1016/j.engappai.2024.109028 (Crossref);10114793 (iMarina);2-s2.0-85199536561 (Scopus);WOS:001283382600001 (WoS)"
"Reconocimiento, Acreditacion Docente o Referencias","Fernández Isabel, Alberto","2024-09-08","-","-","Reconocimientos","Reconocimiento, Acreditacion Docente o Referencias","-","-","-","-","-","-","-","Reconocimiento, Acreditacion Docente o Referencias (2024)","alberto.fernandez.isabel-quinquenios (Universidad Rey Juan Carlos)"
"ANÁLISIS DE BIG DATA","Fernández Isabel, Alberto","2024-09-01","624109-6241","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Fernández Isabel, Alberto (2024). ANÁLISIS DE BIG DATA. Universdiad Rey Juan Carlos","2024-25_6241_624109_alberto.fernandez.isabel (Universidad Rey Juan Carlos)"
"ARQUITECTURAS AVANZADAS DE COMPUTADORES","Fernández Isabel, Alberto","2024-09-01","2033039-2033","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Fernández Isabel, Alberto (2024). ARQUITECTURAS AVANZADAS DE COMPUTADORES. Universdiad Rey Juan Carlos","2024-25_2033_2033039_alberto.fernandez.isabel (Universidad Rey Juan Carlos)"
"ARQUITECTURAS AVANZADAS DE COMPUTADORES","Fernández Isabel, Alberto","2024-09-01","2059039-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Fernández Isabel, Alberto (2024). ARQUITECTURAS AVANZADAS DE COMPUTADORES. Universdiad Rey Juan Carlos","2024-25_2059_2059039_alberto.fernandez.isabel (Universidad Rey Juan Carlos)"
"ARQUITECTURAS AVANZADAS DE COMPUTADORES","Fernández Isabel, Alberto","2024-09-01","2114048-2114","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Fernández Isabel, Alberto (2024). ARQUITECTURAS AVANZADAS DE COMPUTADORES. Universdiad Rey Juan Carlos","2024-25_2114_2114048_alberto.fernandez.isabel (Universidad Rey Juan Carlos)"
"Tourist services management through clients scoring using a bio-inspired agent architecture⋆","Moreno R; Fernández-Isabel A; Aceña V; de Diego IM; Moguerza JM","2024-09-01","10.2298/CSIS231120034M","O","Publicaciones","Otro tipo de publicación en revista","Computer science (all); Computer science (miscellaneous); Computer science, information systems; Computer science, software engineering; Engenharias iii; General computer science; Interdisciplinar","Computer Science And Information Systems","0.401","-","-","-","Q2","Moreno R; Fernández-Isabel A; Aceña V; de Diego IM; Moguerza JM (2024). Tourist services management through clients scoring using a bio-inspired agent architecture⋆. Computer Science And Information Systems, 21(4), 1243-1268. DOI: 10.2298/CSIS231120034M","10.2298/csis231120034m (Crossref);2-s2.0-85207466520 (Scopus)"
"ANÁLISIS SEMIAUTOMÁTICO DEL USO DE BUENAS PRÁCTICAS EN INFRAESTRUCTURA EN LA NUBE","Martín de Diego, Isaac (Cotutor); Fernández Isabel, Alberto (Tutor)","2024-07-18","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Martín de Diego, Isaac (Cotutor); Fernández Isabel, Alberto (Tutor) (2024). ANÁLISIS SEMIAUTOMÁTICO DEL USO DE BUENAS PRÁCTICAS EN INFRAESTRUCTURA EN LA NUBE.","-"
"DESARROLLO DE UNA APLICACIÓN DE CHAT CON FUNCIONALIDADES DE DETECCIÓN DE CONTENIDO GENERADO POR IA EN IMÁGENES Y TEXTO","Fernández Isabel, Alberto (Tutor)","2024-07-16","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Fernández Isabel, Alberto (Tutor) (2024). DESARROLLO DE UNA APLICACIÓN DE CHAT CON FUNCIONALIDADES DE DETECCIÓN DE CONTENIDO GENERADO POR IA EN IMÁGENES Y TEXTO.","-"
"DESARROLLO DE UNA APLICACIÓN DE CHAT CON FUNCIONALIDADES DE DETECCIÓN DE CONTENIDO GENERADO POR IA EN IMÁGENES Y TEXTO","Fernández Isabel, Alberto (Tutor)","2024-07-16","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Fernández Isabel, Alberto (Tutor) (2024). DESARROLLO DE UNA APLICACIÓN DE CHAT CON FUNCIONALIDADES DE DETECCIÓN DE CONTENIDO GENERADO POR IA EN IMÁGENES Y TEXTO.","-"
"DESARROLLO DE UNA APLICACIÓN DE CHAT CON FUNCIONALIDADES DE DETECCIÓN DE CONTENIDO GENERADO POR IA EN IMÁGENES Y TEXTO","Fernández Isabel, Alberto (Tutor)","2024-07-15","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Fernández Isabel, Alberto (Tutor) (2024). DESARROLLO DE UNA APLICACIÓN DE CHAT CON FUNCIONALIDADES DE DETECCIÓN DE CONTENIDO GENERADO POR IA EN IMÁGENES Y TEXTO.","-"
"ALPHADSGAME: UN JUGADOR ARTIFICIAL INTELIGENTE PARA EL JUEGO DE MESA EDUCATIVO DSGAME KIDS","Fernández Isabel, Alberto (Tutor)","2024-06-07","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Fernández Isabel, Alberto (Tutor) (2024). ALPHADSGAME: UN JUGADOR ARTIFICIAL INTELIGENTE PARA EL JUEGO DE MESA EDUCATIVO DSGAME KIDS.","-"
"Framework for scoring the scientific reputation of researchers","de Diego, IM; Prieto, JC; Fernández-Isabel, A; Gomez, J; Alfaro, C","2024-06-01","10.1007/s10115-024-02071-0","Y","Publicaciones","Artículo","Artificial intelligence; Astronomia / física; Ciência da computação; Computer science, artificial intelligence; Computer science, information systems; Engenharias iv; Hardware and architecture; Human-computer interaction; Information systems; Interdisciplinar; Software","Knowledge And Information Systems","0.827","-","-","-","Q2","de Diego, IM; Prieto, JC; Fernández-Isabel, A; Gomez, J; Alfaro, C (2024). Framework for scoring the scientific reputation of researchers. Knowledge And Information Systems, 66(6), 3523-3545. DOI: 10.1007/s10115-024-02071-0","2-s2.0-85186396588 (Scopus);WOS:001173556500001 (WoS)"
"Real-time classification of cattle behavior using Wireless Sensor Networks","Navarro, Jorge; Fernandez, Ruben R; Acena, Victor; Fernandez-Isabel, Alberto; Lancho, Carmen; de Diego, Isaac Martin","2024-04-01","10.1016/j.iot.2023.101008","N","Publicaciones","Artículo","Artificial intelligence; Ciencias sociales; Computer science (miscellaneous); Computer science applications; Computer science, information systems; Engineering (miscellaneous); Engineering, electrical & electronic; Hardware and architecture; Information systems; Management of technology and innovation; Software; Telecommunications","Internet Of Things","1.527","-","-","-","Q1","Navarro, Jorge; Fernandez, Ruben R; Acena, Victor; Fernandez-Isabel, Alberto; Lancho, Carmen; de Diego, Isaac Martin (2024). Real-time classification of cattle behavior using Wireless Sensor Networks. Internet Of Things, 25(), 101008-. DOI: 10.1016/j.iot.2023.101008","2-s2.0-85183654015 (Scopus);WOS:001128927300001 (WoS)"
"Métricas de reputación para la construcción de Sistemas Basados en el Conocimiento","Martín de Diego, Isaac (Tutor) ; Fernández Isabel, Alberto (Codirector) Doctorando: JUAN CARLOS PRIETO HERNANDEZ","2024-02-27","-","-","Dirección de Tesis, TFG, TFM, etc.","Tesis Doctoral","-","-","-","-","-","-","-","Martín de Diego, Isaac (Tutor) ; Fernández Isabel, Alberto (Codirector) Doctorando: JUAN CARLOS PRIETO HERNANDEZ (2024). Métricas de reputación para la construcción de Sistemas Basados en el Conocimiento. Universdiad Rey Juan Carlos","D052_188_1 (Universidad Rey Juan Carlos)"
"Sistema de asistencia de investigación médica basado en conocimiento","Fernández Isabel, Alberto (Director) ; Martín de Diego, Isaac (Tutor) ; Fernández Isabel, Alberto (Codirector) Doctorando: ADRIAN ALONSO BARRIUSO","2024-02-09","-","-","Dirección de Tesis, TFG, TFM, etc.","Tesis Doctoral","-","-","-","-","-","-","-","Fernández Isabel, Alberto (Director) ; Martín de Diego, Isaac (Tutor) ; Fernández Isabel, Alberto (Codirector) Doctorando: ADRIAN ALONSO BARRIUSO (2024). Sistema de asistencia de investigación médica basado en conocimiento. Universdiad Rey Juan Carlos","D052_315_1 (Universidad Rey Juan Carlos)"
"CSViz: Class Separability Visualization for high-dimensional datasets","Cuesta, Marina; Lancho, Carmen; Fernandez-Isabel, Alberto; Cano, Emilio L; De Diego, Isaac Martin","2024-01-01","10.1007/s10489-023-05149-4","N","Publicaciones","Artículo","Administração, ciências contábeis e turismo; Artificial intelligence; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Computer science, artificial intelligence; Engenharias iii; Engenharias iv; Interdisciplinar; Matemática / probabilidade e estatística","Applied Intelligence","0.932","-","-","-","Q2","Cuesta, Marina; Lancho, Carmen; Fernandez-Isabel, Alberto; Cano, Emilio L; De Diego, Isaac Martin (2024). CSViz: Class Separability Visualization for high-dimensional datasets. Applied Intelligence, 54(1), 924-946. DOI: 10.1007/s10489-023-05149-4","10.1007/s10489-023-05149-4 (Crossref);2-s2.0-85180507535 (Scopus);WOS:001130168100001 (WoS)"
"SISTEMA DE RECOMENDACIÓN PARA LA OPTIMIZACIÓN DE JUGADAS FINALES EN EL JUEGO DSGAME","Martín de Diego, Isaac (Cotutor); Fernández Isabel, Alberto (Tutor)","2023-10-19","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Martín de Diego, Isaac (Cotutor); Fernández Isabel, Alberto (Tutor) (2023). SISTEMA DE RECOMENDACIÓN PARA LA OPTIMIZACIÓN DE JUGADAS FINALES EN EL JUEGO DSGAME. Universdiad Rey Juan Carlos","TFG_2059037_jn.villaverde.2017_6ae811f31726551f3c9bc730ea6907fd (Universidad Rey Juan Carlos)"
"Programación Orientada a Ciencia de Datos.","Fernández Isabel, Alberto","2023-09-01","414701-4147","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Fernández Isabel, Alberto (2023). Programación Orientada a Ciencia de Datos.. Universdiad Rey Juan Carlos","2023-24_4147_414701_alberto.fernandez.isabel (Universidad Rey Juan Carlos)"
"ARQUITECTURAS AVANZADAS DE COMPUTADORES","Fernández Isabel, Alberto","2023-09-01","2033039-2033","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Fernández Isabel, Alberto (2023). ARQUITECTURAS AVANZADAS DE COMPUTADORES. Universdiad Rey Juan Carlos","2023-24_2033_2033039_alberto.fernandez.isabel (Universidad Rey Juan Carlos)"
"ARQUITECTURAS AVANZADAS DE COMPUTADORES","Fernández Isabel, Alberto","2023-09-01","2059039-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Fernández Isabel, Alberto (2023). ARQUITECTURAS AVANZADAS DE COMPUTADORES. Universdiad Rey Juan Carlos","2023-24_2059_2059039_alberto.fernandez.isabel (Universidad Rey Juan Carlos)"
"ARQUITECTURAS AVANZADAS DE COMPUTADORES","Fernández Isabel, Alberto","2023-09-01","2114048-2114","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Fernández Isabel, Alberto (2023). ARQUITECTURAS AVANZADAS DE COMPUTADORES. Universdiad Rey Juan Carlos","2023-24_2114_2114048_alberto.fernandez.isabel (Universidad Rey Juan Carlos)"
"ANÁLISIS DE BIG DATA","Fernández Isabel, Alberto","2023-09-01","624109-6241","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Fernández Isabel, Alberto (2023). ANÁLISIS DE BIG DATA. Universdiad Rey Juan Carlos","2023-24_6241_624109_alberto.fernandez.isabel (Universidad Rey Juan Carlos)"
"""Text Mining","Fernández Isabel, Alberto","2023-09-01","414706-4147","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Fernández Isabel, Alberto (2023). ""Text Mining. Universdiad Rey Juan Carlos","2023-24_4147_414706_alberto.fernandez.isabel (Universidad Rey Juan Carlos)"
"CIENCIA DE DATOS APLICADA A LA COMUNICACIÓN DE LA INFORMACIÓN EN EL FÚTBOL","Martín de Diego, Isaac (Investigador/a); Delgado Peribañez, Alejandro (Investigador/a); Fernández Isabel, Alberto (Investigador principal (IP))","2023-06-21","-","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","CIENCIA DE DATOS APLICADA A LA COMUNICACIÓN DE LA INFORMACIÓN EN EL FÚTBOL. Martín de Diego, Isaac (Investigador/a); Delgado Peribañez, Alejandro (Investigador/a); Fernández Isabel, Alberto (Investigador principal (IP)).  Financiadora: COMPLEXITY AI, SLU  (2023-06-21 / 2023-09-20)","M3150 (Otros);M3150 (Universidad Rey Juan Carlos)"
"Improving Sentiment Classification Performance through Coaching Architectures","Fernández-Isabel, A; Cabezas, J; Moctezuma, D; de Diego, IM","2023-05-01","10.1007/s12559-022-10018-2","Y","Publicaciones","Artículo","Astronomia / física; Ciência da computação; Ciências biológicas i; Cognitive neuroscience; Computer science applications; Computer science, artificial intelligence; Computer vision and pattern recognition; Filosofia/teologia:subcomissão filosofia; Interdisciplinar; Medicina ii; Neurosciences; Saúde coletiva","Cognitive Computation","1.179","0","-","-","Q1","Fernández-Isabel, A; Cabezas, J; Moctezuma, D; de Diego, IM (2023). Improving Sentiment Classification Performance through Coaching Architectures. Cognitive Computation, 15(3), 1065-1081. DOI: 10.1007/s12559-022-10018-2","35497382 (PMID);2-s2.0-85128804242 (Scopus);35497382 (Europe PMC);WOS:000794834800001 (WoS)"
"DSGAME KIDS: LEARNING DATA SCIENCE PROJECTS THROUGH A STORYTELLING BOARD GAME","Alberto Fernández-Isabel; Isaac Martín de Diego; Marina Cuesta; Carmen Lancho; Javier M. Moguerza","2023-03-27","10.21125/inted.2023.0286","N","Publicaciones","Conferencia Publicada","-","Inted2017: 11th International Technology, Education And Development Conference","-","-","-","-","-","Alberto Fernández-Isabel; Isaac Martín de Diego; Marina Cuesta; Carmen Lancho; Javier M. Moguerza (2023). DSGAME KIDS: LEARNING DATA SCIENCE PROJECTS THROUGH A STORYTELLING BOARD GAME. Valencia: IATED","W4361010151 (OpenAlex)"
"Asesoría en el Trabajo Fin de Máster del Máster Universitario en Análisis y Visualización de Datos Masivos PER 5715","Fernández Isabel, Alberto (Investigador principal (IP))","2023-03-08","-","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","Asesoría en el Trabajo Fin de Máster del Máster Universitario en Análisis y Visualización de Datos Masivos PER 5715. Fernández Isabel, Alberto (Investigador principal (IP)).  Financiadora: UNIVERSIDAD INTERNACIONAL DE LA RIOJA, S.A.  (2023-03-08 / 2023-10-07)","M3093 (Otros);M3093 (Universidad Rey Juan Carlos)"
"Extracting Knowledge from Incompletely Known Models","D Peribáñez A; Fernández-Isabel A; Martín de Diego I; Condado A; M Moguerza J","2023-01-01","10.1007/978-3-031-48232-8_24","N","Publicaciones","Conferencia Publicada","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Arquitetura e urbanismo; Arquitetura, urbanismo e design; Artes; Astronomia / física; Biodiversidade; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Ciências sociais aplicadas i; Computer science (all); Computer science (miscellaneous); Computer science, artificial intelligence; Computer science, theory & methods; Comunicação e informação; Comunicació i informació; Direito; Educação; Educação física; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Ensino; Farmacia; General computer science; General o multidisciplinar; Geociências; Geografía; Interdisciplinar; Linguística e literatura; Matemática / probabilidade e estatística; Materiais; Medicina i; Medicina ii; Medicina iii; Medicina veterinaria; Odontología; Planejamento urbano e regional / demografia; Psicología; Química; Saúde coletiva; Theoretical computer science","Lecture Notes In Computer Science","0.606","-","-","-","Q2","D Peribáñez A; Fernández-Isabel A; Martín de Diego I; Condado A; M Moguerza J (2023). Extracting Knowledge from Incompletely Known Models. : Springer Science and Business Media Deutschland GmbH","2-s2.0-85177827992 (Scopus)"
"Detecting Low-Credibility Medical Websites Through Semi-Supervised Learning Techniques","Fernandez, Cesar Gonzalez; de Diego, Isaac Martin; Fernandez-Isabel, Alberto; Viseu, Juan Fernando Jimenez; Barriuso, Adrian Alonso","2023-01-01","10.1109/ACCESS.2023.3341756","Y","Publicaciones","Artículo","Ciência da computação; Computer science (all); Computer science (miscellaneous); Computer science, information systems; Electrical and electronic engineering; Engenharias iii; Engenharias iv; Engineering (all); Engineering (miscellaneous); Engineering, electrical & electronic; General computer science; General engineering; General materials science; Materials science (all); Materials science (miscellaneous); Telecommunications","Ieee Access","0.960","-","-","-","Q1","Fernandez, Cesar Gonzalez; de Diego, Isaac Martin; Fernandez-Isabel, Alberto; Viseu, Juan Fernando Jimenez; Barriuso, Adrian Alonso (2023). Detecting Low-Credibility Medical Websites Through Semi-Supervised Learning Techniques. Ieee Access, 11(), 142464-142477. DOI: 10.1109/ACCESS.2023.3341756","10.1109/access.2023.3341756 (Crossref);2-s2.0-85179820483 (Scopus);WOS:001127116700001 (WoS)"
"Asesoramiento informático y científico para la mejora de una intranet de trabajo colaborativo","Martín de Diego, Isaac (Investigador principal (IP)); Alfaro Gimeno, César (Investigador/a); Gómez Miguel, Javier (Investigador/a); Udías Moinelo, Ángel Luis (Investigador/a); Fernández Isabel, Alberto (Investigador principal (IP))","2023-01-01","-","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","Asesoramiento informático y científico para la mejora de una intranet de trabajo colaborativo. Martín de Diego, Isaac (Investigador principal (IP)); Alfaro Gimeno, César (Investigador/a); Gómez Miguel, Javier (Investigador/a); Udías Moinelo, Ángel Luis (Investigador/a); Fernández Isabel, Alberto (Investigador principal (IP)).  Financiadora: ACADEMIA JOVEN DE ESPAÑA  (2023-01-01 / 2023-12-31)","M3041 (Otros);M3041 (Universidad Rey Juan Carlos)"
