"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"INGENIERIA DEL CONOCIMIENTO","Fernández Gil, Alberto","2024-09-01","2316037-2316","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Fernández Gil, Alberto (2024). INGENIERIA DEL CONOCIMIENTO. Universdiad Rey Juan Carlos","2024-25_2316_2316037_alberto.fernandez (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL","Fernández Gil, Alberto","2024-09-01","2315032-2315","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Fernández Gil, Alberto (2024). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2024-25_2315_2315032_alberto.fernandez (Universidad Rey Juan Carlos)"
"SISTEMAS INTELIGENTES","Fernández Gil, Alberto","2024-09-01","2321046-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Fernández Gil, Alberto (2024). SISTEMAS INTELIGENTES. Universdiad Rey Juan Carlos","2024-25_2321_2321046_alberto.fernandez (Universidad Rey Juan Carlos)"
"MÉTODOS DE APRENDIZAJE AUTOMÁTICO PARA LA CLASIFICACIÓN DE COMPORTAMIENTOS ESTEREOTIPADOS","Fernández Gil, Alberto (Tutor)","2024-07-06","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Fernández Gil, Alberto (Tutor) (2024). MÉTODOS DE APRENDIZAJE AUTOMÁTICO PARA LA CLASIFICACIÓN DE COMPORTAMIENTOS ESTEREOTIPADOS.","-"
"Ontological Modeling and Clustering Techniques for Service Allocation on the Edge: A Comprehensive Framework","Karanik, M; Bernabé-Sánchez, I; Fernández, A","2024-02-01","10.3390/electronics13030477","Y","Publicaciones","Artículo","Computer networks and communications; Computer science, information systems; Control and systems engineering; Electrical and electronic engineering; Engenharias iv; Engineering, electrical & electronic; Hardware and architecture; Physics, applied; Signal processing","Electronics","0.615","-","-","-","Q2","Karanik, M; Bernabé-Sánchez, I; Fernández, A (2024). Ontological Modeling and Clustering Techniques for Service Allocation on the Edge: A Comprehensive Framework. Electronics, 13(3), 477-. DOI: 10.3390/electronics13030477","10.3390/electronics13030477 (Crossref);2-s2.0-85184711469 (Scopus);WOS:001160489600001 (WoS)"
"How to Fairly and Efficiently Assign Tasks in Individually Rational Agents' Coalitions? Models and Fairness Measures","Lujak, M; Salvatore, A; Fernández, A; Giordani, S; Cousy, K","2024-01-01","10.2298/CSIS230119075L","Y","Publicaciones","Artículo","Computer science (all); Computer science (miscellaneous); Computer science, information systems; Computer science, software engineering; Engenharias iii; General computer science; Interdisciplinar","Computer Science And Information Systems","0.401","-","-","-","Q2","Lujak, M; Salvatore, A; Fernández, A; Giordani, S; Cousy, K (2024). How to Fairly and Efficiently Assign Tasks in Individually Rational Agents' Coalitions? Models and Fairness Measures. Computer Science And Information Systems, 21(1), 269-289. DOI: 10.2298/CSIS230119075L","2-s2.0-85181948575 (Scopus);9798702 (iMarina);WOS:001171828000019 (WoS)"
"Static and Time-Extended 1-on-1 Multi-Agent Task Allocation with Implements and Limited Autonomy","Lujak M; Gutierrez-Cejudo J; Salvatore A; Giordani S; Fernandez A","2024-01-01","10.1109/SMC54092.2024.10831859","N","Publicaciones","Conferencia Publicada","Control and systems engineering; Electrical and electronic engineering; Engineering (miscellaneous); Human-computer interaction","Conference Proceedings - Ieee International Conference On Systems, Man And Cybernetics","0.228","-","-","-","Q3","Lujak M; Gutierrez-Cejudo J; Salvatore A; Giordani S; Fernandez A (2024). Static and Time-Extended 1-on-1 Multi-Agent Task Allocation with Implements and Limited Autonomy. Fort Worth (TX, USA): IEEE","2-s2.0-85217827533 (Scopus)"
"Value-Based Reasoning Scenario in Employee Hiring and Onboarding Using Answer Set Programming","Fernández-Martínez, C; Fernández, A","2024-01-01","10.1007/978-3-031-58202-8_15","-","Publicaciones","Conferencia Publicada","Administração pública e de empresas, ciências contábeis e turismo; Arquitetura, urbanismo e design; Ciência da computação; Ciências ambientais; Educação; Engenharias iv; Geociências; Interdisciplinar; Linguística e literatura","14th Conference On Artificial Intelligence In Medicine, Aime 2013","-","-","-","-","-","Fernández-Martínez, C; Fernández, A (2024). Value-Based Reasoning Scenario in Employee Hiring and Onboarding Using Answer Set Programming. : Springer International Publishing AG","10.1007/978-3-031-58202-8_15 (Crossref);10144875 (iMarina);2-s2.0-85202634368 (Scopus);WOS:001312794700015 (WoS)"
"On Value-Aligned Cooperative Multi-agent Task Allocation","Lujak, M; Fernández, A; Billhardt, H; Ossowski, S; Arias, J; Sánchez, AL","2024-01-01","10.1007/978-3-031-58202-8_12","-","Publicaciones","Conferencia Publicada","Administração pública e de empresas, ciências contábeis e turismo; Arquitetura, urbanismo e design; Ciência da computação; Ciências ambientais; Educação; Engenharias iv; Geociências; Interdisciplinar; Linguística e literatura","14th Conference On Artificial Intelligence In Medicine, Aime 2013","-","-","-","-","-","Lujak, M; Fernández, A; Billhardt, H; Ossowski, S; Arias, J; Sánchez, AL (2024). On Value-Aligned Cooperative Multi-agent Task Allocation. : Springer International Publishing AG","10.1007/978-3-031-58202-8_12 (Crossref);10144878 (iMarina);2-s2.0-85202605535 (Scopus);WOS:001312794700012 (WoS)"
"Exploiting Value System Structure for Value-Aligned Decision-Making","Karanik, M; Billhardt, H; Fernández, A; Ossowski, S","2024-01-01","10.1007/978-3-031-58202-8_11","-","Publicaciones","Conferencia Publicada","Administração pública e de empresas, ciências contábeis e turismo; Arquitetura, urbanismo e design; Ciência da computação; Ciências ambientais; Educação; Engenharias iv; Geociências; Interdisciplinar; Linguística e literatura","14th Conference On Artificial Intelligence In Medicine, Aime 2013","-","-","-","-","-","Karanik, M; Billhardt, H; Fernández, A; Ossowski, S (2024). Exploiting Value System Structure for Value-Aligned Decision-Making. : Springer International Publishing AG","10.1007/978-3-031-58202-8_11 (Crossref);10144877 (iMarina);2-s2.0-85202607952 (Scopus);WOS:001312794700011 (WoS)"
"On the relevance of value system structure for automated value-aligned decision-making","Karanik, M; Billhardt, H; Fernández, A; Ossowski, S","2024-01-01","10.1145/3605098.3636057","-","Publicaciones","Conferencia Publicada","-","-","-","-","-","-","-","Karanik, M; Billhardt, H; Fernández, A; Ossowski, S (2024). On the relevance of value system structure for automated value-aligned decision-making. : ASSOC COMPUTING MACHINERY","2-s2.0-85197706573 (Scopus);WOS:001236958200100 (WoS)"
"An Ontology for Value Awareness Engineering","Holgado-Sánchez A; Billhardt H; Ossowski S; Fernández A","2024-01-01","10.5220/0012595500003636","Y","Publicaciones","Conferencia Publicada","Artificial intelligence","International Conference On Agents And Artificial Intelligence","0.190","-","-","-","Q4","Holgado-Sánchez A; Billhardt H; Ossowski S; Fernández A (2024). An Ontology for Value Awareness Engineering. : Science and Technology Publications, Lda","2-s2.0-85190758785 (Scopus)"
"Towards Agrirobot Digital Twins: Agri-RO5—A Multi-Agent Architecture for Dynamic Fleet Simulation †","Cejudo, JG; Andrés, FE; Lujak, M; Casamayor, CC; Fernandez, A; López, LH","2024-01-01","10.3390/electronics13010080","Y","Publicaciones","Artículo","Computer networks and communications; Computer science, information systems; Control and systems engineering; Electrical and electronic engineering; Engenharias iv; Engineering, electrical & electronic; Hardware and architecture; Physics, applied; Signal processing","Electronics","0.615","-","-","-","Q2","Cejudo, JG; Andrés, FE; Lujak, M; Casamayor, CC; Fernandez, A; López, LH (2024). Towards Agrirobot Digital Twins: Agri-RO5—A Multi-Agent Architecture for Dynamic Fleet Simulation †. Electronics, 13(1), 80-. DOI: 10.3390/electronics13010080","10.3390/electronics13010080 (Crossref);2-s2.0-85181887245 (Scopus);WOS:001139333900001 (WoS)"
"Leveraging Knowledge Graphs and Ontologies for Context-Aware Emergency Evacuation in Smart Buildings","Lujak, Marin (Codirector) ; Fernández Gil, Alberto (Tutor) Doctorando: QASIM KHALID  .","2023-09-15","-","-","Dirección de Tesis, TFG, TFM, etc.","Tesis Doctoral","-","-","-","-","-","-","-","Lujak, Marin (Codirector) ; Fernández Gil, Alberto (Tutor) Doctorando: QASIM KHALID  . (2023). Leveraging Knowledge Graphs and Ontologies for Context-Aware Emergency Evacuation in Smart Buildings. Universidad Rey Juan Carlos","D052_231_1 (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL","Fernández Gil, Alberto","2023-09-01","2033028-2033","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Fernández Gil, Alberto (2023). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2023-24_2033_2033028_alberto.fernandez (Universidad Rey Juan Carlos)"
"SISTEMAS INTELIGENTES","Fernández Gil, Alberto","2023-09-01","2032030-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Fernández Gil, Alberto (2023). SISTEMAS INTELIGENTES. Universdiad Rey Juan Carlos","2023-24_2032_2032030_alberto.fernandez (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL","Fernández Gil, Alberto","2023-09-01","2073049-2073","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Fernández Gil, Alberto (2023). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2023-24_2073_2073049_alberto.fernandez (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL","Fernández Gil, Alberto","2023-09-01","2114032-2114","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Fernández Gil, Alberto (2023). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2023-24_2114_2114032_alberto.fernandez (Universidad Rey Juan Carlos)"
"INGENIERIA DEL CONOCIMIENTO","Fernández Gil, Alberto","2023-09-01","2118039-2118","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Fernández Gil, Alberto (2023). INGENIERIA DEL CONOCIMIENTO. Universdiad Rey Juan Carlos","2023-24_2118_2118039_alberto.fernandez (Universidad Rey Juan Carlos)"
"INGENIERIA DEL CONOCIMIENTO","Fernández Gil, Alberto","2023-09-01","2316037-2316","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Fernández Gil, Alberto (2023). INGENIERIA DEL CONOCIMIENTO. Universdiad Rey Juan Carlos","2023-24_2316_2316037_alberto.fernandez (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL","Fernández Gil, Alberto","2023-09-01","2117036-2117","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Fernández Gil, Alberto (2023). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2023-24_2117_2117036_alberto.fernandez (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL","Fernández Gil, Alberto","2023-09-01","2269049-2269","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Fernández Gil, Alberto (2023). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2023-24_2269_2269049_alberto.fernandez (Universidad Rey Juan Carlos)"
"SISTEMAS BASADOS EN CONOCIMIENTO","Fernández Gil, Alberto","2023-09-01","2059032-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Fernández Gil, Alberto (2023). SISTEMAS BASADOS EN CONOCIMIENTO. Universdiad Rey Juan Carlos","2023-24_2059_2059032_alberto.fernandez (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL","Fernández Gil, Alberto","2023-09-01","2315032-2315","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Fernández Gil, Alberto (2023). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2023-24_2315_2315032_alberto.fernandez (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL","Fernández Gil, Alberto","2023-09-01","2097049-2097","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Fernández Gil, Alberto (2023). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2023-24_2097_2097049_alberto.fernandez (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL","Fernández Gil, Alberto","2023-09-01","2243055-2243","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Fernández Gil, Alberto (2023). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2023-24_2243_2243055_alberto.fernandez (Universidad Rey Juan Carlos)"
"SISTEMAS AUTÓNOMOS Y MULTIAGENTE","Fernández Gil, Alberto","2023-09-01","635505-6355","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Fernández Gil, Alberto (2023). SISTEMAS AUTÓNOMOS Y MULTIAGENTE. Universdiad Rey Juan Carlos","2023-24_6355_635505_alberto.fernandez (Universidad Rey Juan Carlos)"
