"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"MÉTODO CONSTRUCTIVO PARA LA GENERACIÓN DE MODELOS DE COMPORTAMIENTO A PARTIR DE REPORTES DE USUARIO EN SISTEMAS SOFTWARE","García Pardo, Eduardo (Tutor); Yuste Moure, Javier (Cotutor)","2025-06-20","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","García Pardo, Eduardo (Tutor); Yuste Moure, Javier (Cotutor) (2025). MÉTODO CONSTRUCTIVO PARA LA GENERACIÓN DE MODELOS DE COMPORTAMIENTO A PARTIR DE REPORTES DE USUARIO EN SISTEMAS SOFTWARE.","-"
"MÉTODO CONSTRUCTIVO PARA LA GENERACIÓN DE MODELOS DE COMPORTAMIENTO A PARTIR DE REPORTES DE USUARIO EN SISTEMAS SOFTWARE","García Pardo, Eduardo (Tutor); Yuste Moure, Javier (Cotutor)","2025-06-20","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","García Pardo, Eduardo (Tutor); Yuste Moure, Javier (Cotutor) (2025). MÉTODO CONSTRUCTIVO PARA LA GENERACIÓN DE MODELOS DE COMPORTAMIENTO A PARTIR DE REPORTES DE USUARIO EN SISTEMAS SOFTWARE.","-"
"Miembro. Programa de Doctorado en Tecnologías de la Información y las Comunicaciones","García Pardo, Eduardo","2025-01-01","1813507-5224","-","Experiencia profesional","Cargos y actividades desempeñadas anteriores a la actual","-","-","-","-","-","-","-","-","-"
"Método constructivo para la generación de modelos de comportamiento a partir de reportes de usuario en sistemas software","Alejandro Aunión; Javier Yuste; Eduardo G Pardo","2025-01-01","-","-","Publicaciones","Capítulos de Libro","-","Actas Del Xvi Congreso Español De Metaheurísticas, Algoritmos Evolutivos Y Bioinspirados: (Maeb 2025) 28-30 De Mayo, Donostia/San Sebastián","-","-","-","-","-","Alejandro Aunión; Javier Yuste; Eduardo G Pardo (2025). Método constructivo para la generación de modelos de comportamiento a partir de reportes de usuario en sistemas software. En . Actas Del Xvi Congreso Español De Metaheurísticas, Algoritmos Evolutivos Y Bioinspirados: (Maeb 2025) 28-30 De Mayo, Donostia/San Sebastián (pp. 150-159). : Universidad del País Vasco = Euskal Herriko Unibertsitatea, Servicio Editorial = Argitalpen Zerbitzua","10321256ARTLIB (Dialnet)"
"Ciberseguridad e inteligencia artificial resiliente para la Comunidad de Madrid. (GRAFO)","Serrano Luján, Lucía (Investigador/a); Penedo Ventosa, Iván (Investigador/a); Pérez Peló, Sergio (Investigador/a); Martín García, Lucas (Investigador/a); Cavero Díaz, Sergio (Investigador/a); Colmenar Verdugo, José Manuel (Investigador/a); Salazar Cárdenas, Sergio (Investigador/a); Martín Santamaría, Raúl (Investigador/a); Ventura Cabrejas, Silvia (Investigador/a); Lozano Osorio, Isaac (Investigador/a); García Pardo, Eduardo (Investigador/a); Herrán González, Alberto (Investigador/a); Casado Ceballos, Alejandra (Investigador/a); Diaconescu, Teodor Andrei (Investigador/a); Duarte Muñoz, Abraham (Investigador/a); Sánchez-Oro Calvo, Jesús (Investigador principal (IP)); Yuste Moure, Javier (Investigador/a); Fernández Timón, Alfonso (Investigador/a); González Pardo, Antonio (Investigador/a); Robles Rodríguez, Marcos (Investigador/a); Rodríguez Uribe, Nicolás (Investigador/a); Viejo Fernández, Manuel (Investigador/a)","2025-01-01","TEC-2024/COM-404","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","","-","-","-","-","-","-","Ref.:TEC-2024/COM-404. Ciberseguridad e inteligencia artificial resiliente para la Comunidad de Madrid. (GRAFO). Serrano Luján, Lucía (Investigador/a); Penedo Ventosa, Iván (Investigador/a); Pérez Peló, Sergio (Investigador/a); Martín García, Lucas (Investigador/a); Cavero Díaz, Sergio (Investigador/a); Colmenar Verdugo, José Manuel (Investigador/a); Salazar Cárdenas, Sergio (Investigador/a); Martín Santamaría, Raúl (Investigador/a); Ventura Cabrejas, Silvia (Investigador/a); Lozano Osorio, Isaac (Investigador/a); García Pardo, Eduardo (Investigador/a); Herrán González, Alberto (Investigador/a); Casado Ceballos, Alejandra (Investigador/a); Diaconescu, Teodor Andrei (Investigador/a); Duarte Muñoz, Abraham (Investigador/a); Sánchez-Oro Calvo, Jesús (Investigador principal (IP)); Yuste Moure, Javier (Investigador/a); Fernández Timón, Alfonso (Investigador/a); González Pardo, Antonio (Investigador/a); Robles Rodríguez, Marcos (Investigador/a); Rodríguez Uribe, Nicolás (Investigador/a); Viejo Fernández, Manuel (Investigador/a).  Financiadora: Comunidad de Madrid  (2025-01-01 / 2028-12-31)","M3832 (Universidad Rey Juan Carlos)"
"Optimización del Transporte e Inventario Marítimo Mediante Técnicas Heurísticas.","Laguna, Manuel (Investigador/a); García Pardo, Eduardo (Investigador/a); Cavero Díaz, Sergio (Investigador principal (IP)); Fernández Timón, Alfonso (Investigador/a); Montes Díez, Raquel (Investigador/a)","2025-01-01","2024/SOLCON-135988","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","","-","-","-","-","-","-","Ref.:2024/SOLCON-135988. Optimización del Transporte e Inventario Marítimo Mediante Técnicas Heurísticas.. Laguna, Manuel (Investigador/a); García Pardo, Eduardo (Investigador/a); Cavero Díaz, Sergio (Investigador principal (IP)); Fernández Timón, Alfonso (Investigador/a); Montes Díez, Raquel (Investigador/a).  Financiadora: Universidad Rey Juan Carlos  (2025-01-01 / 2025-12-31)","M3714 (Universidad Rey Juan Carlos)"
"INGENIERIA DEL SOFTWARE","García Pardo, Eduardo","2024-09-01","2113022-2113","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","García Pardo, Eduardo (2024). INGENIERIA DEL SOFTWARE. Universdiad Rey Juan Carlos","2024-25_2113_2113022_eduardo.pardo (Universidad Rey Juan Carlos)"
"INGENIERIA DEL SOFTWARE","García Pardo, Eduardo","2024-09-01","2033020-2033","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","García Pardo, Eduardo (2024). INGENIERIA DEL SOFTWARE. Universdiad Rey Juan Carlos","2024-25_2033_2033020_eduardo.pardo (Universidad Rey Juan Carlos)"
"ANALISIS E INGENIERIA DE REQUISITOS","García Pardo, Eduardo","2024-09-01","2316030-2316","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","García Pardo, Eduardo (2024). ANALISIS E INGENIERIA DE REQUISITOS. Universdiad Rey Juan Carlos","2024-25_2316_2316030_eduardo.pardo (Universidad Rey Juan Carlos)"
"ANALISIS E INGENIERIA DE REQUISITOS","García Pardo, Eduardo","2024-09-01","2114020-2114","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","García Pardo, Eduardo (2024). ANALISIS E INGENIERIA DE REQUISITOS. Universdiad Rey Juan Carlos","2024-25_2114_2114020_eduardo.pardo (Universidad Rey Juan Carlos)"
"ANALISIS E INGENIERIA DE REQUISITOS","García Pardo, Eduardo","2024-09-01","2118034-2118","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","García Pardo, Eduardo (2024). ANALISIS E INGENIERIA DE REQUISITOS. Universdiad Rey Juan Carlos","2024-25_2118_2118034_eduardo.pardo (Universidad Rey Juan Carlos)"
"JUEGOS EN RED","García Pardo, Eduardo","2024-09-01","2265027-2265","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","García Pardo, Eduardo (2024). JUEGOS EN RED. Universdiad Rey Juan Carlos","2024-25_2265_2265027_eduardo.pardo (Universidad Rey Juan Carlos)"
"ANALISIS E INGENIERIA DE REQUISITOS","García Pardo, Eduardo","2024-09-01","2034016-2034","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","García Pardo, Eduardo (2024). ANALISIS E INGENIERIA DE REQUISITOS. Universdiad Rey Juan Carlos","2024-25_2034_2034016_eduardo.pardo (Universidad Rey Juan Carlos)"
"INGENIERIA DEL SOFTWARE","García Pardo, Eduardo","2024-09-01","2097021-2097","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","García Pardo, Eduardo (2024). INGENIERIA DEL SOFTWARE. Universdiad Rey Juan Carlos","2024-25_2097_2097021_eduardo.pardo (Universidad Rey Juan Carlos)"
"INGENIERIA DEL SOFTWARE","García Pardo, Eduardo","2024-09-01","2315031-2315","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","García Pardo, Eduardo (2024). INGENIERIA DEL SOFTWARE. Universdiad Rey Juan Carlos","2024-25_2315_2315031_eduardo.pardo (Universidad Rey Juan Carlos)"
"INGENIERIA DEL SOFTWARE","García Pardo, Eduardo","2024-09-01","2117035-2117","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","García Pardo, Eduardo (2024). INGENIERIA DEL SOFTWARE. Universdiad Rey Juan Carlos","2024-25_2117_2117035_eduardo.pardo (Universidad Rey Juan Carlos)"
"JUEGOS EN RED","García Pardo, Eduardo","2024-09-01","2175027-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","García Pardo, Eduardo (2024). JUEGOS EN RED. Universdiad Rey Juan Carlos","2024-25_2175_2175027_eduardo.pardo (Universidad Rey Juan Carlos)"
"ALGORITMOS DE BUSQUEDA II","García Pardo, Eduardo","2024-09-01","2361021-2361","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","García Pardo, Eduardo (2024). ALGORITMOS DE BUSQUEDA II. Universdiad Rey Juan Carlos","2024-25_2361_2361021_eduardo.pardo (Universidad Rey Juan Carlos)"
"OPTIMIZACIÓN DE LA PLANIFICACIÓN DE ASIGNACIONES DE DEMANDAS DE SERVICIOS DE TRABAJADORES MEDIANTE TÉCNICAS DE INTELIGENCIA ARTIFICIAL","García Pardo, Eduardo (Tutor)","2024-07-31","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","García Pardo, Eduardo (Tutor) (2024). OPTIMIZACIÓN DE LA PLANIFICACIÓN DE ASIGNACIONES DE DEMANDAS DE SERVICIOS DE TRABAJADORES MEDIANTE TÉCNICAS DE INTELIGENCIA ARTIFICIAL.","-"
"IMPLANTACIÓN DE UN SISTEMA DE GESTIÓN DE RECURSOS EMPRESARIALES BASADO EN FILEMAKER","García Pardo, Eduardo (Tutor)","2024-07-25","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","García Pardo, Eduardo (Tutor) (2024). IMPLANTACIÓN DE UN SISTEMA DE GESTIÓN DE RECURSOS EMPRESARIALES BASADO EN FILEMAKER.","-"
"DESARROLLO DE UNA SISTEMA DE SOPORTE A LA DECISIÓN DE PARA JUEGOS DE GESTIÓN DEPORTIVA","García Pardo, Eduardo (Cotutor); Cavero Díaz, Sergio (Tutor)","2024-07-24","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","García Pardo, Eduardo (Cotutor); Cavero Díaz, Sergio (Tutor) (2024). DESARROLLO DE UNA SISTEMA DE SOPORTE A LA DECISIÓN DE PARA JUEGOS DE GESTIÓN DEPORTIVA.","-"
"DESARROLLO DE UNA HERRAMIENTA SOFTWARE PARA LA EXTRACCIÓN Y ANÁLISIS DE DATOS DEPORTIVOS","García Pardo, Eduardo (Cotutor); Cavero Díaz, Sergio (Tutor)","2024-07-24","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","García Pardo, Eduardo (Cotutor); Cavero Díaz, Sergio (Tutor) (2024). DESARROLLO DE UNA HERRAMIENTA SOFTWARE PARA LA EXTRACCIÓN Y ANÁLISIS DE DATOS DEPORTIVOS.","-"
"INTELIGENCIA ARTIFICIAL Y ÉTICA: UNA COMPARATIVA DE MODELOS EN EL ANÁLISIS DE SENTIMIENTOS Y SESGOS","García Pardo, Eduardo (Tutor); Fernández Mateo, Joaquín (Cotutor)","2024-07-19","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","García Pardo, Eduardo (Tutor); Fernández Mateo, Joaquín (Cotutor) (2024). INTELIGENCIA ARTIFICIAL Y ÉTICA: UNA COMPARATIVA DE MODELOS EN EL ANÁLISIS DE SENTIMIENTOS Y SESGOS.","-"
"Multi-objective general variable neighborhood search for software maintainability optimization","Yuste, J; Pardo, EG; Duarte, A; Hao, JK","2024-07-01","10.1016/j.engappai.2024.108593","Y","Publicaciones","Artículo","Administração pública e de empresas, ciências contábeis e turismo; Artificial intelligence; Automation & control systems; Biotecnología; Ciência da computação; Ciência de alimentos; Ciências agrárias i; Computer science, artificial intelligence; Control and systems engineering; Electrical and electronic engineering; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Engineering; Engineering, electrical & electronic; Engineering, multidisciplinary; Interdisciplinar; Linguística e literatura; Matemática / probabilidade e estatística; Materiais; Medicina i; Robotics & automatic control","Engineering Applications Of Artificial Intelligence","1.652","-","-","-","Q1","Yuste, J; Pardo, EG; Duarte, A; Hao, JK (2024). Multi-objective general variable neighborhood search for software maintainability optimization. Engineering Applications Of Artificial Intelligence, 133(), 108593-. DOI: 10.1016/j.engappai.2024.108593","2-s2.0-85193199742 (Scopus);9803253 (iMarina);WOS:001293663800001 (WoS)"
"Strategic oscillation tabu search for improved hierarchical graph drawing","Cavero, Sergio; Pardo, Eduardo G; Glover, Fred; Marti, Rafael","2024-06-01","10.1016/j.eswa.2023.122668","N","Publicaciones","Artículo","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Arquitetura, urbanismo e design; Artificial intelligence; Astronomia / física; Biodiversidade; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Ciências sociais aplicadas i; Ciencias sociales; Computer science applications; Computer science, artificial intelligence; Direito; Economia; Educação; Enfermagem; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Engineering (all); Engineering (miscellaneous); Engineering, electrical & electronic; Farmacia; General engineering; Geociências; Interdisciplinar; Matemática / probabilidade e estatística; Materiais; Medicina i; Medicina ii; Medicina iii; Operations research & management science; Química","Expert Systems With Applications","1.854","-","-","-","Q1","Cavero, Sergio; Pardo, Eduardo G; Glover, Fred; Marti, Rafael (2024). Strategic oscillation tabu search for improved hierarchical graph drawing. Expert Systems With Applications, 243(), 122668-. DOI: 10.1016/j.eswa.2023.122668","10.1016/j.eswa.2023.122668 (Crossref);2-s2.0-85179755407 (Scopus);WOS:001141095500001 (WoS)"
"General Variable Neighborhood Search for the optimization of software quality","Yuste, J; Pardo, EG; Duarte, A","2024-05-01","10.1016/j.cor.2024.106584","Y","Publicaciones","Artículo","Administração pública e de empresas, ciências contábeis e turismo; Arquitetura e urbanismo; Biotecnología; Ciência da computação; Ciencias sociales; Computer science (all); Computer science (miscellaneous); Computer science, interdisciplinary applications; Economia; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Engineering, industrial; General computer science; Interdisciplinar; Management science and operations research; Matemática / probabilidade e estatística; Modeling and simulation; Operations research & management science","Computers & Operations Research","1.605","-","-","-","Q1","Yuste, J; Pardo, EG; Duarte, A (2024). General Variable Neighborhood Search for the optimization of software quality. Computers & Operations Research, 165(), 106584-. DOI: 10.1016/j.cor.2024.106584","2-s2.0-85185392925 (Scopus);WOS:001181228600001 (WoS)"
"Heuristic Algorithms for the Optimization of Software Quality","García Pardo, Eduardo (Director) ; Duarte Muñoz, Abraham (Tutor) Doctorando: JAVIER YUSTE MOURE","2024-04-09","-","-","Dirección de Tesis, TFG, TFM, etc.","Tesis Doctoral","-","-","-","-","-","-","-","García Pardo, Eduardo (Director) ; Duarte Muñoz, Abraham (Tutor) Doctorando: JAVIER YUSTE MOURE (2024). Heuristic Algorithms for the Optimization of Software Quality.","-"
"Solving a short sea inventory routing problem in the oil industry","Cavero, S; Laguna, M; Pardo, EG","2024-03-01","10.1016/j.cie.2024.109978","Y","Publicaciones","Artículo","Administração pública e de empresas, ciências contábeis e turismo; Ciência da computação; Ciências agrárias i; Computer science (all); Computer science (miscellaneous); Computer science, interdisciplinary applications; Economia; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Engineering (all); Engineering (miscellaneous); Engineering, industrial; General computer science; General engineering; Interdisciplinar; Management science and operations research; Matemática / probabilidade e estatística","Computers & Industrial Engineering","1.628","-","-","-","Q1","Cavero, S; Laguna, M; Pardo, EG (2024). Solving a short sea inventory routing problem in the oil industry. Computers & Industrial Engineering, 189(), 109978-. DOI: 10.1016/j.cie.2024.109978","10.1016/j.cie.2024.109978 (Crossref);2-s2.0-85186116434 (Scopus);WOS:001194026500001 (WoS)"
"Order batching problems: Taxonomy and literature review","Pardo, Eduardo G; Gil-Borras, Sergio; Alonso-Ayuso, Antonio; Duarte, Abraham","2024-02-16","10.1016/j.ejor.2023.02.019","N","Publicaciones","Review","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Biotecnología; Ciência da computação; Ciência política e relações internacionais; Ciências agrárias i; Ciências ambientais; Ciencias sociales; Computer science (all); Computer science (miscellaneous); Comunicación e información; Direito; Economia; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Farmacia; General computer science; Industrial and manufacturing engineering; Información y documentación; Information systems and management; Interdisciplinar; Management; Management science and operations research; Matemática / probabilidade e estatística; Medicina i; Modeling and simulation; Operations research & management science; Planejamento urbano e regional / demografia","European Journal Of Operational Research","2.239","-","-","1","Q1","Pardo, Eduardo G; Gil-Borras, Sergio; Alonso-Ayuso, Antonio; Duarte, Abraham (2024). Order batching problems: Taxonomy and literature review. European Journal Of Operational Research, 313(1), 1-24. DOI: 10.1016/j.ejor.2023.02.019","2-s2.0-85151417065 (Scopus);3017838211309026111 (Google Scholar);3017838211309026111 (Google Scholar PUBID);9530926 (iMarina);WOS:001096532300001 (WoS)"
"Exploring the Integration of General Variable Neighborhood Search with Exact Procedures for the Optimization of the Order Batching Problem","Gil-Borrás, S; Pardo, EG","2024-01-01","10.1007/978-3-031-62912-9_31","-","Publicaciones","Conferencia Publicada","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Arquitetura e urbanismo; Arquitetura, urbanismo e design; Artes; Astronomia / física; Biodiversidade; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Ciências sociais aplicadas i; Computer science (all); Computer science (miscellaneous); Computer science, artificial intelligence; Computer science, theory & methods; Comunicação e informação; Comunicació i informació; Direito; Educação; Educação física; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Ensino; Farmacia; General computer science; General o multidisciplinar; Geociências; Geografía; Interdisciplinar; Linguística e literatura; Matemática / probabilidade e estatística; Materiais; Medicina i; Medicina ii; Medicina iii; Medicina veterinaria; Odontología; Planejamento urbano e regional / demografia; Psicología; Química; Saúde coletiva; Theoretical computer science","Lecture Notes In Computer Science","0.352","-","-","-","Q2","Gil-Borrás, S; Pardo, EG (2024). Exploring the Integration of General Variable Neighborhood Search with Exact Procedures for the Optimization of the Order Batching Problem. : Springer International Publishing AG","2-s2.0-85198032326 (Scopus);WOS:001282251200030 (WoS)"
"Optimization of Fairness and Accuracy on Logistic Regression Models","Yuste, J; Pardo, EG; Duarte, A","2024-01-01","10.1007/978-3-031-62912-9_37","-","Publicaciones","Conferencia Publicada","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Arquitetura e urbanismo; Arquitetura, urbanismo e design; Artes; Astronomia / física; Biodiversidade; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Ciências sociais aplicadas i; Computer science (all); Computer science (miscellaneous); Computer science, artificial intelligence; Computer science, theory & methods; Comunicação e informação; Comunicació i informació; Direito; Educação; Educação física; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Ensino; Farmacia; General computer science; General o multidisciplinar; Geociências; Geografía; Interdisciplinar; Linguística e literatura; Matemática / probabilidade e estatística; Materiais; Medicina i; Medicina ii; Medicina iii; Medicina veterinaria; Odontología; Planejamento urbano e regional / demografia; Psicología; Química; Saúde coletiva; Theoretical computer science","Lecture Notes In Computer Science","0.352","-","-","-","Q2","Yuste, J; Pardo, EG; Duarte, A (2024). Optimization of Fairness and Accuracy on Logistic Regression Models. : Springer International Publishing AG","10.1007/978-3-031-62912-9_37 (Crossref);2-s2.0-85198037541 (Scopus);WOS:001282251200036 (WoS)"
"A Variable Formulation Search Approach for Three Graph Layout Problems","Cavero, S; Colmenar, JM; Pardo, EG","2024-01-01","10.1007/978-3-031-62912-9_38","-","Publicaciones","Conferencia Publicada","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Arquitetura e urbanismo; Arquitetura, urbanismo e design; Artes; Astronomia / física; Biodiversidade; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Ciências sociais aplicadas i; Computer science (all); Computer science (miscellaneous); Computer science, artificial intelligence; Computer science, theory & methods; Comunicação e informação; Comunicació i informació; Direito; Educação; Educação física; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Ensino; Farmacia; General computer science; General o multidisciplinar; Geociências; Geografía; Interdisciplinar; Linguística e literatura; Matemática / probabilidade e estatística; Materiais; Medicina i; Medicina ii; Medicina iii; Medicina veterinaria; Odontología; Planejamento urbano e regional / demografia; Psicología; Química; Saúde coletiva; Theoretical computer science","Lecture Notes In Computer Science","0.352","-","-","-","Q2","Cavero, S; Colmenar, JM; Pardo, EG (2024). A Variable Formulation Search Approach for Three Graph Layout Problems. : Springer International Publishing AG","10.1007/978-3-031-62912-9_38 (Crossref);2-s2.0-85198035054 (Scopus);WOS:001282251200037 (WoS)"
