"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"OPTIMIZACIÓN DE LOS TIEMPOS DE RODAJE EN AVIACIÓN SU IMPACTO EN LA REDUCCIÓN DE EMISIONES","Cano Cancela, Javier Fernando (Tutor)","2023-07-03","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (Tutor) (2023). OPTIMIZACIÓN DE LOS TIEMPOS DE RODAJE EN AVIACIÓN SU IMPACTO EN LA REDUCCIÓN DE EMISIONES. Universidad Rey Juan Carlos","TFG_2315050_i.iscar.2018_756c3dc496b2db6c108fccd10bf43cde (Universidad Rey Juan Carlos)"
"SIMULACIÓN Y METAHEURÍSTICAS","Cano Cancela, Javier Fernando","2022-09-01","624108-6241","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (2022). SIMULACIÓN Y METAHEURÍSTICAS. Universdiad Rey Juan Carlos","2022-23_6241_624108_javier.cano (Universidad Rey Juan Carlos)"
"MODELADO GEOMETRICO","Cano Cancela, Javier Fernando","2022-09-01","2321006-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (2022). MODELADO GEOMETRICO. Universdiad Rey Juan Carlos","2022-23_2321_2321006_javier.cano (Universidad Rey Juan Carlos)"
"FUNDAMENTOS FISICOS","Cano Cancela, Javier Fernando","2022-09-01","2299010-2299","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (2022). FUNDAMENTOS FISICOS. Universdiad Rey Juan Carlos","2022-23_2299_2299010_javier.cano (Universidad Rey Juan Carlos)"
"FUNDAMENTOS FISICOS","Cano Cancela, Javier Fernando","2022-09-01","2028008-2028","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (2022). FUNDAMENTOS FISICOS. Universdiad Rey Juan Carlos","2022-23_2028_2028008_javier.cano (Universidad Rey Juan Carlos)"
"FUNDAMENTOS FISICOS","Cano Cancela, Javier Fernando","2022-09-01","2348013-2348","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (2022). FUNDAMENTOS FISICOS. Universdiad Rey Juan Carlos","2022-23_2348_2348013_javier.cano (Universidad Rey Juan Carlos)"
"FUNDAMENTOS FISICOS","Cano Cancela, Javier Fernando","2022-09-01","2347008-2347","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (2022). FUNDAMENTOS FISICOS. Universdiad Rey Juan Carlos","2022-23_2347_2347008_javier.cano (Universidad Rey Juan Carlos)"
"MODELADO GEOMETRICO","Cano Cancela, Javier Fernando","2022-09-01","2265009-2265","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (2022). MODELADO GEOMETRICO. Universdiad Rey Juan Carlos","2022-23_2265_2265009_javier.cano (Universidad Rey Juan Carlos)"
"FUNDAMENTOS FISICOS","Cano Cancela, Javier Fernando","2022-09-01","2178013-2178","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (2022). FUNDAMENTOS FISICOS. Universdiad Rey Juan Carlos","2022-23_2178_2178013_javier.cano (Universidad Rey Juan Carlos)"
"MODELADO GEOMETRICO","Cano Cancela, Javier Fernando","2022-09-01","2175009-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (2022). MODELADO GEOMETRICO. Universdiad Rey Juan Carlos","2022-23_2175_2175009_javier.cano (Universidad Rey Juan Carlos)"
"EL USO DE LAS PDI EN EL AULA","Cano Cancela, Javier Fernando (Tutor)","2022-06-16","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (Tutor) (2022). EL USO DE LAS PDI EN EL AULA. Universidad Rey Juan Carlos","TFG_2129034_r.folgoso_ce6ea67ab2efa0ad6769b2b5c2932115 (Universidad Rey Juan Carlos)"
"Out of the Niche: Using Direct Search Methods to Find Multiple Global Optima","Cano, J; Alfaro, C; Gomez, J; Duarte, A","2022-05-01","10.3390/math10091494","Y","Publicaciones","Artículo","Astronomia / física; Computer science (miscellaneous); Engineering (miscellaneous); General mathematics; Mathematics; Mathematics (all); Mathematics (miscellaneous); Química","Mathematics","0.446","-","-","-","Q2","Cano, J; Alfaro, C; Gomez, J; Duarte, A (2022). Out of the Niche: Using Direct Search Methods to Find Multiple Global Optima. Mathematics, 10(9), 1494-. DOI: 10.3390/math10091494","10.3390/math10091494 (Crossref);2-s2.0-85132673302 (Scopus);WOS:000794781800001 (WoS)"
"Impact of weather conditions on airport arrival delay and throughput","Rodríguez-Sanz, A; Cano, J; Fernández, BR","2022-01-03","10.1108/AEAT-12-2020-0318","-","Publicaciones","Artículo","Aerospace engineering; Engenharias i; Engenharias iii; Engenharias iv; Engineering, aerospace; Interdisciplinar","Aircraft Engineering And Aerospace Technology","0.348","-","-","-","Q3","Rodríguez-Sanz, A; Cano, J; Fernández, BR (2022). Impact of weather conditions on airport arrival delay and throughput. Aircraft Engineering And Aerospace Technology, 94(1), 60-78. DOI: 10.1108/AEAT-12-2020-0318","2-s2.0-85111159611 (Scopus);WOS:000679415600001 (WoS)"
"Tramo de Investigación (Sexenio)","Cano Cancela, Javier Fernando","2021-12-31","-","-","Reconocimientos","Tramo de Investigación (Sexenio)","-","-","-","-","-","-","-","Tramo de Investigación (Sexenio) (2021)","javier.cano-sexenios (Universidad Rey Juan Carlos)"
"MODELADO GEOMETRICO","Cano Cancela, Javier Fernando","2021-09-01","2321006-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (2021). MODELADO GEOMETRICO. Universdiad Rey Juan Carlos","2021-22_2321_2321006_javier.cano (Universidad Rey Juan Carlos)"
"FUNDAMENTOS FISICOS","Cano Cancela, Javier Fernando","2021-09-01","2348013-2348","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (2021). FUNDAMENTOS FISICOS. Universdiad Rey Juan Carlos","2021-22_2348_2348013_javier.cano (Universidad Rey Juan Carlos)"
"FUNDAMENTOS FISICOS","Cano Cancela, Javier Fernando","2021-09-01","2299010-2299","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (2021). FUNDAMENTOS FISICOS. Universdiad Rey Juan Carlos","2021-22_2299_2299010_javier.cano (Universidad Rey Juan Carlos)"
"MODELADO GEOMETRICO","Cano Cancela, Javier Fernando","2021-09-01","2175009-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (2021). MODELADO GEOMETRICO. Universdiad Rey Juan Carlos","2021-22_2175_2175009_javier.cano (Universidad Rey Juan Carlos)"
"MODELADO GEOMETRICO","Cano Cancela, Javier Fernando","2021-09-01","2265009-2265","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (2021). MODELADO GEOMETRICO. Universdiad Rey Juan Carlos","2021-22_2265_2265009_javier.cano (Universidad Rey Juan Carlos)"
"FUNDAMENTOS FISICOS","Cano Cancela, Javier Fernando","2021-09-01","2028008-2028","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (2021). FUNDAMENTOS FISICOS. Universdiad Rey Juan Carlos","2021-22_2028_2028008_javier.cano (Universidad Rey Juan Carlos)"
"FUNDAMENTOS FISICOS","Cano Cancela, Javier Fernando","2021-09-01","2178013-2178","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (2021). FUNDAMENTOS FISICOS. Universdiad Rey Juan Carlos","2021-22_2178_2178013_javier.cano (Universidad Rey Juan Carlos)"
"FUNDAMENTOS FISICOS","Cano Cancela, Javier Fernando","2021-09-01","2347008-2347","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (2021). FUNDAMENTOS FISICOS. Universdiad Rey Juan Carlos","2021-22_2347_2347008_javier.cano (Universidad Rey Juan Carlos)"
"SIMULACIÓN Y METAHEURÍSTICAS","Cano Cancela, Javier Fernando","2021-09-01","624108-6241","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (2021). SIMULACIÓN Y METAHEURÍSTICAS. Universdiad Rey Juan Carlos","2021-22_6241_624108_javier.cano (Universidad Rey Juan Carlos)"
"Impact of weather conditions on airport arrival delay and throughput","Rodríguez-Sanz Á; Cano J; Fernández BR","2021-01-01","10.1088/1757-899X/1024/1/012107","Y","Publicaciones","Conferencia Publicada","Astronomia / física; Biotecnología; Ciências agrárias i; Engenharias ii; Engenharias iii; Engenharias iv; Engineering (all); Engineering (miscellaneous); General engineering; General materials science; Interdisciplinar; Materiais; Materials science (all); Materials science (miscellaneous); Química","Iop Conference Series: Materials Science And Engineering","0.249","-","-","-","Q2","Rodríguez-Sanz Á; Cano J; Fernández BR (2021). Impact of weather conditions on airport arrival delay and throughput. : IOP Publishing Ltd","2-s2.0-85100771084 (Scopus)"
"Uncertainty in Functional Network Representations of Brain Activity of Alcoholic Patients","Zanin, M; Belkoura, S; Gomez, J; Alfaro, C; Cano, J","2021-01-01","10.1007/s10548-020-00799-w","-","Publicaciones","Artículo","Anatomy; Astronomia / física; Ciência da computação; Ciências biológicas i; Clinical neurology; Medicina i; Medicina ii; Medicina iii; Neurology; Neurology (clinical); Neurosciences; Radiological and ultrasound technology; Radiology, nuclear medicine & medical imaging; Radiology, nuclear medicine and imaging","Brain Topography","1.041","-","-","-","Q1","Zanin, M; Belkoura, S; Gomez, J; Alfaro, C; Cano, J (2021). Uncertainty in Functional Network Representations of Brain Activity of Alcoholic Patients. Brain Topography, 34(1), 6-18. DOI: 10.1007/s10548-020-00799-w","33044705 (PMID);2-s2.0-85092484864 (Scopus);WOS:000577047900001 (WoS)"
"FUNDAMENTOS FISICOS","Cano Cancela, Javier Fernando","2020-09-01","2028008-2028","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (2020). FUNDAMENTOS FISICOS. Universdiad Rey Juan Carlos","2020-21_2028_2028008_javier.cano (Universidad Rey Juan Carlos)"
"FUNDAMENTOS FISICOS","Cano Cancela, Javier Fernando","2020-09-01","2347008-2347","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (2020). FUNDAMENTOS FISICOS. Universdiad Rey Juan Carlos","2020-21_2347_2347008_javier.cano (Universidad Rey Juan Carlos)"
"SIMULACIÓN Y METAHEURÍSTICAS","Cano Cancela, Javier Fernando","2020-09-01","624108-6241","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (2020). SIMULACIÓN Y METAHEURÍSTICAS. Universdiad Rey Juan Carlos","2020-21_6241_624108_javier.cano (Universidad Rey Juan Carlos)"
"MODELADO GEOMETRICO","Cano Cancela, Javier Fernando","2020-09-01","2321006-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (2020). MODELADO GEOMETRICO. Universdiad Rey Juan Carlos","2020-21_2321_2321006_javier.cano (Universidad Rey Juan Carlos)"
"MODELADO GEOMETRICO","Cano Cancela, Javier Fernando","2020-09-01","2175009-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (2020). MODELADO GEOMETRICO. Universdiad Rey Juan Carlos","2020-21_2175_2175009_javier.cano (Universidad Rey Juan Carlos)"
"FUNDAMENTOS FISICOS","Cano Cancela, Javier Fernando","2020-09-01","2299010-2299","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (2020). FUNDAMENTOS FISICOS. Universdiad Rey Juan Carlos","2020-21_2299_2299010_javier.cano (Universidad Rey Juan Carlos)"
"FUNDAMENTOS FISICOS","Cano Cancela, Javier Fernando","2020-09-01","2178013-2178","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (2020). FUNDAMENTOS FISICOS. Universdiad Rey Juan Carlos","2020-21_2178_2178013_javier.cano (Universidad Rey Juan Carlos)"
"MODELADO GEOMETRICO","Cano Cancela, Javier Fernando","2020-09-01","2265009-2265","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cano Cancela, Javier Fernando (2020). MODELADO GEOMETRICO. Universdiad Rey Juan Carlos","2020-21_2265_2265009_javier.cano (Universidad Rey Juan Carlos)"
