"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"Reconocimiento, Acreditacion Docente o Referencias","Cáceres García de Marina, María de la Paloma","2024-09-30","-","-","Reconocimientos","Reconocimiento, Acreditacion Docente o Referencias","-","-","-","-","-","-","-","Reconocimiento, Acreditacion Docente o Referencias (2024)","paloma.caceres-quinquenios (Universidad Rey Juan Carlos)"
"INTRODUCCION A LA PROGRAMACION","Cáceres García de Marina, María de la Paloma","2024-09-01","2269006-2269","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2024). INTRODUCCION A LA PROGRAMACION. Universdiad Rey Juan Carlos","2024-25_2269_2269006_paloma.caceres (Universidad Rey Juan Carlos)"
"INTRODUCCION A LA PROGRAMACION","Cáceres García de Marina, María de la Paloma","2024-09-01","2073006-2073","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2024). INTRODUCCION A LA PROGRAMACION. Universdiad Rey Juan Carlos","2024-25_2073_2073006_paloma.caceres (Universidad Rey Juan Carlos)"
"DISEÑO Y ARQUITECTURA DEL SOFTWARE","Cáceres García de Marina, María de la Paloma","2024-09-01","2114028-2114","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2024). DISEÑO Y ARQUITECTURA DEL SOFTWARE. Universdiad Rey Juan Carlos","2024-25_2114_2114028_paloma.caceres (Universidad Rey Juan Carlos)"
"DISEÑO Y ARQUITECTURA DEL SOFTWARE","Cáceres García de Marina, María de la Paloma","2024-09-01","2118030-2118","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2024). DISEÑO Y ARQUITECTURA DEL SOFTWARE. Universdiad Rey Juan Carlos","2024-25_2118_2118030_paloma.caceres (Universidad Rey Juan Carlos)"
"DISEÑO Y ARQUITECTURA DEL SOFTWARE","Cáceres García de Marina, María de la Paloma","2024-09-01","2316036-2316","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2024). DISEÑO Y ARQUITECTURA DEL SOFTWARE. Universdiad Rey Juan Carlos","2024-25_2316_2316036_paloma.caceres (Universidad Rey Juan Carlos)"
"INGENIERIA DEL SOFTWARE","Cáceres García de Marina, María de la Paloma","2024-09-01","2073059-2073","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2024). INGENIERIA DEL SOFTWARE. Universdiad Rey Juan Carlos","2024-25_2073_2073059_paloma.caceres (Universidad Rey Juan Carlos)"
"INGENIERIA DEL SOFTWARE","Cáceres García de Marina, María de la Paloma","2024-09-01","2361023-2361","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2024). INGENIERIA DEL SOFTWARE. Universdiad Rey Juan Carlos","2024-25_2361_2361023_paloma.caceres (Universidad Rey Juan Carlos)"
"INTRODUCCION A LA PROGRAMACION","Cáceres García de Marina, María de la Paloma","2024-09-01","2243004-2243","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2024). INTRODUCCION A LA PROGRAMACION. Universdiad Rey Juan Carlos","2024-25_2243_2243004_paloma.caceres (Universidad Rey Juan Carlos)"
"DISEÑO Y ARQUITECTURA DEL SOFTWARE","Cáceres García de Marina, María de la Paloma","2024-09-01","2034024-2034","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2024). DISEÑO Y ARQUITECTURA DEL SOFTWARE. Universdiad Rey Juan Carlos","2024-25_2034_2034024_paloma.caceres (Universidad Rey Juan Carlos)"
"INGENIERIA DEL SOFTWARE","Cáceres García de Marina, María de la Paloma","2024-09-01","2243033-2243","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2024). INGENIERIA DEL SOFTWARE. Universdiad Rey Juan Carlos","2024-25_2243_2243033_paloma.caceres (Universidad Rey Juan Carlos)"
"INTRODUCCION A LA PROGRAMACION","Cáceres García de Marina, María de la Paloma","2024-09-01","2059004-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2024). INTRODUCCION A LA PROGRAMACION. Universdiad Rey Juan Carlos","2024-25_2059_2059004_paloma.caceres (Universidad Rey Juan Carlos)"
"INGENIERIA DEL SOFTWARE","Cáceres García de Marina, María de la Paloma","2024-09-01","2059020-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2024). INGENIERIA DEL SOFTWARE. Universdiad Rey Juan Carlos","2024-25_2059_2059020_paloma.caceres (Universidad Rey Juan Carlos)"
"INGENIERIA DEL SOFTWARE","Cáceres García de Marina, María de la Paloma","2024-09-01","2269059-2269","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2024). INGENIERIA DEL SOFTWARE. Universdiad Rey Juan Carlos","2024-25_2269_2269059_paloma.caceres (Universidad Rey Juan Carlos)"
"Solución Tecnológica para la Movilidad Segura de las Mujeres en Entornos Urba.","Castro Galán, Elena (Investigador/a); Cuadra Fernández, Mª Dolores (Investigador/a); Sierra Alonso, Almudena (Investigador/a); Cavero Barca, José María (Investigador/a); Vela Sánchez, Belén (Investigador/a); Cuesta Quintero, Carlos Enrique (Investigador principal (IP)); Cáceres García de Marina, María de la Paloma (Investigador principal (IP))","2024-09-01","PID2023-150938OB-I00","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","Ref.:PID2023-150938OB-I00. Solución Tecnológica para la Movilidad Segura de las Mujeres en Entornos Urba.. Castro Galán, Elena (Investigador/a); Cuadra Fernández, Mª Dolores (Investigador/a); Sierra Alonso, Almudena (Investigador/a); Cavero Barca, José María (Investigador/a); Vela Sánchez, Belén (Investigador/a); Cuesta Quintero, Carlos Enrique (Investigador principal (IP)); Cáceres García de Marina, María de la Paloma (Investigador principal (IP)).  Financiadora: Agencia Estatal de Investigación  (2024-09-01 / 2028-08-31)","M3509 (Otros);M3509 (Universidad Rey Juan Carlos)"
"PLATAFORMA DE MOVIMIENTO PARA VIDEOJUEGO","Cáceres García de Marina, María de la Paloma (Tutor)","2024-07-15","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (Tutor) (2024). PLATAFORMA DE MOVIMIENTO PARA VIDEOJUEGO.","-"
"DESARROLLO DE UNA HERRAMIENTA DE APOYO PARA EL MÉTODO CSV@RDF","Cáceres García de Marina, María de la Paloma (Tutor)","2024-07-04","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (Tutor) (2024). DESARROLLO DE UNA HERRAMIENTA DE APOYO PARA EL MÉTODO CSV@RDF.","-"
"APROXIMACIÓN SEMÁNTICA PARA LA MOVILIDAD URBANA CON PERSPECTIVA DE GÉNERO","Cáceres García de Marina, María de la Paloma (Tutor)","2024-06-06","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (Tutor) (2024). APROXIMACIÓN SEMÁNTICA PARA LA MOVILIDAD URBANA CON PERSPECTIVA DE GÉNERO.","-"
"Plataforma Inteligente de Datos de Movilidad con una Perspectiva de Género.","Vela Sánchez, Belén (Investigador/a); Cavero Barca, José María (Investigador/a); Sierra Alonso, Almudena (Investigador/a); Cuesta Quintero, Carlos Enrique (Investigador principal (IP)); Cuadra Fernández, Mª Dolores (Investigador/a); Castro Galán, Elena (Investigador/a); Cáceres García de Marina, María de la Paloma (Investigador principal (IP))","2024-01-01","2023/SOLCON-132310","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","Ref.:2023/SOLCON-132310. Plataforma Inteligente de Datos de Movilidad con una Perspectiva de Género.. Vela Sánchez, Belén (Investigador/a); Cavero Barca, José María (Investigador/a); Sierra Alonso, Almudena (Investigador/a); Cuesta Quintero, Carlos Enrique (Investigador principal (IP)); Cuadra Fernández, Mª Dolores (Investigador/a); Castro Galán, Elena (Investigador/a); Cáceres García de Marina, María de la Paloma (Investigador principal (IP)).  Financiadora: Universidad Rey Juan Carlos  (2024-01-01 / 2024-12-31)","M3332 (Otros);M3332 (Universidad Rey Juan Carlos)"
"Evaluación del expediente 2023/1170/PIDI/01 ""DESARROLLO DE NUEVA SOLUCIÓN INTEGRAL DE GESTIÓN DE TRAFICO PARA LA CIUDAD DE ZARAGOZA"" (ARTICZGZ22)","Cáceres García de Marina, María de la Paloma (Investigador principal (IP))","2023-09-29","-","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","Evaluación del expediente 2023/1170/PIDI/01 ""DESARROLLO DE NUEVA SOLUCIÓN INTEGRAL DE GESTIÓN DE TRAFICO PARA LA CIUDAD DE ZARAGOZA"" (ARTICZGZ22). Cáceres García de Marina, María de la Paloma (Investigador principal (IP)).  Financiadora: AENOR INTERNACIONAL S.A.U.  (2023-09-29 / 2024-03-28)","M3203 (Otros);M3203 (Universidad Rey Juan Carlos)"
"INGENIERIA DEL SOFTWARE","Cáceres García de Marina, María de la Paloma","2023-09-01","2059020-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2023). INGENIERIA DEL SOFTWARE. Universdiad Rey Juan Carlos","2023-24_2059_2059020_paloma.caceres (Universidad Rey Juan Carlos)"
"AMPLIACION DE INGENIERIA DEL SOFTWARE","Cáceres García de Marina, María de la Paloma","2023-09-01","2073048-2073","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2023). AMPLIACION DE INGENIERIA DEL SOFTWARE. Universdiad Rey Juan Carlos","2023-24_2073_2073048_paloma.caceres (Universidad Rey Juan Carlos)"
"INTRODUCCION A LA PROGRAMACION","Cáceres García de Marina, María de la Paloma","2023-09-01","2243004-2243","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2023). INTRODUCCION A LA PROGRAMACION. Universdiad Rey Juan Carlos","2023-24_2243_2243004_paloma.caceres (Universidad Rey Juan Carlos)"
"AMPLIACION DE INGENIERIA DEL SOFTWARE","Cáceres García de Marina, María de la Paloma","2023-09-01","2117043-2117","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2023). AMPLIACION DE INGENIERIA DEL SOFTWARE. Universdiad Rey Juan Carlos","2023-24_2117_2117043_paloma.caceres (Universidad Rey Juan Carlos)"
"AMPLIACION DE INGENIERIA DEL SOFTWARE","Cáceres García de Marina, María de la Paloma","2023-09-01","2097048-2097","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2023). AMPLIACION DE INGENIERIA DEL SOFTWARE. Universdiad Rey Juan Carlos","2023-24_2097_2097048_paloma.caceres (Universidad Rey Juan Carlos)"
"AMPLIACION DE INGENIERIA DEL SOFTWARE","Cáceres García de Marina, María de la Paloma","2023-09-01","2113032-2113","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2023). AMPLIACION DE INGENIERIA DEL SOFTWARE. Universdiad Rey Juan Carlos","2023-24_2113_2113032_paloma.caceres (Universidad Rey Juan Carlos)"
"INGENIERIA DEL SOFTWARE","Cáceres García de Marina, María de la Paloma","2023-09-01","2073059-2073","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2023). INGENIERIA DEL SOFTWARE. Universdiad Rey Juan Carlos","2023-24_2073_2073059_paloma.caceres (Universidad Rey Juan Carlos)"
"Bases de Datos","Cáceres García de Marina, María de la Paloma","2023-09-01","414704-4147","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2023). Bases de Datos. Universdiad Rey Juan Carlos","2023-24_4147_414704_paloma.caceres (Universidad Rey Juan Carlos)"
"AMPLIACION DE INGENIERIA DEL SOFTWARE","Cáceres García de Marina, María de la Paloma","2023-09-01","2269048-2269","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2023). AMPLIACION DE INGENIERIA DEL SOFTWARE. Universdiad Rey Juan Carlos","2023-24_2269_2269048_paloma.caceres (Universidad Rey Juan Carlos)"
"INTRODUCCION A LA PROGRAMACION","Cáceres García de Marina, María de la Paloma","2023-09-01","2073006-2073","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2023). INTRODUCCION A LA PROGRAMACION. Universdiad Rey Juan Carlos","2023-24_2073_2073006_paloma.caceres (Universidad Rey Juan Carlos)"
"AMPLIACION DE INGENIERIA DEL SOFTWARE","Cáceres García de Marina, María de la Paloma","2023-09-01","2033027-2033","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2023). AMPLIACION DE INGENIERIA DEL SOFTWARE. Universdiad Rey Juan Carlos","2023-24_2033_2033027_paloma.caceres (Universidad Rey Juan Carlos)"
"INGENIERIA DEL SOFTWARE","Cáceres García de Marina, María de la Paloma","2023-09-01","2243033-2243","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2023). INGENIERIA DEL SOFTWARE. Universdiad Rey Juan Carlos","2023-24_2243_2243033_paloma.caceres (Universidad Rey Juan Carlos)"
"INTRODUCCION A LA PROGRAMACION","Cáceres García de Marina, María de la Paloma","2023-09-01","2059004-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2023). INTRODUCCION A LA PROGRAMACION. Universdiad Rey Juan Carlos","2023-24_2059_2059004_paloma.caceres (Universidad Rey Juan Carlos)"
"INTRODUCCION A LA PROGRAMACION","Cáceres García de Marina, María de la Paloma","2023-09-01","2269006-2269","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2023). INTRODUCCION A LA PROGRAMACION. Universdiad Rey Juan Carlos","2023-24_2269_2269006_paloma.caceres (Universidad Rey Juan Carlos)"
"AMPLIACION DE INGENIERIA DEL SOFTWARE","Cáceres García de Marina, María de la Paloma","2023-09-01","2059027-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2023). AMPLIACION DE INGENIERIA DEL SOFTWARE. Universdiad Rey Juan Carlos","2023-24_2059_2059027_paloma.caceres (Universidad Rey Juan Carlos)"
"AMPLIACION DE INGENIERIA DEL SOFTWARE","Cáceres García de Marina, María de la Paloma","2023-09-01","2315041-2315","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2023). AMPLIACION DE INGENIERIA DEL SOFTWARE. Universdiad Rey Juan Carlos","2023-24_2315_2315041_paloma.caceres (Universidad Rey Juan Carlos)"
"INGENIERIA DEL SOFTWARE","Cáceres García de Marina, María de la Paloma","2023-09-01","2269059-2269","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2023). INGENIERIA DEL SOFTWARE. Universdiad Rey Juan Carlos","2023-24_2269_2269059_paloma.caceres (Universidad Rey Juan Carlos)"
"AMPLIACION DE INGENIERIA DEL SOFTWARE","Cáceres García de Marina, María de la Paloma","2023-09-01","2243054-2243","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (2023). AMPLIACION DE INGENIERIA DEL SOFTWARE. Universdiad Rey Juan Carlos","2023-24_2243_2243054_paloma.caceres (Universidad Rey Juan Carlos)"
"SEGURIDAD DE LA INFORMACIÓN EN SISTEMAS DE INTELIGENCIA ARTIFICIAL","Cáceres García de Marina, María de la Paloma (Tutor)","2023-07-20","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (Tutor) (2023). SEGURIDAD DE LA INFORMACIÓN EN SISTEMAS DE INTELIGENCIA ARTIFICIAL. Universidad Rey Juan Carlos","TFG_2059037_a.garciamayo_f592853c5cc9b8fffb8ab22428dafb18 (Universidad Rey Juan Carlos)"
"DEFINICIÓN DE UN PROCESO DE INVESTIGACIÓN INFORMÁTICA-FORENSE EN EL ÁMBITO EMPRESARIAL","Cáceres García de Marina, María de la Paloma (Tutor)","2023-07-20","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (Tutor) (2023). DEFINICIÓN DE UN PROCESO DE INVESTIGACIÓN INFORMÁTICA-FORENSE EN EL ÁMBITO EMPRESARIAL. Universidad Rey Juan Carlos","TFG_2269058_d.rodriguezb.2016_3254cbe7c320b9c7ebd410bcdb65eace (Universidad Rey Juan Carlos)"
"DEFINICIÓN DE UN PROCESO DE INVESTIGACIÓN INFORMÁTICA-FORENSE EN EL ÁMBITO EMPRESARIAL","Cáceres García de Marina, María de la Paloma (Tutor)","2023-07-20","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (Tutor) (2023). DEFINICIÓN DE UN PROCESO DE INVESTIGACIÓN INFORMÁTICA-FORENSE EN EL ÁMBITO EMPRESARIAL. Universidad Rey Juan Carlos","TFG_2269058_g.alonsob.2017_3254cbe7c320b9c7ebd410bcdb65eace (Universidad Rey Juan Carlos)"
"DEFINICIÓN DE UN PROCESO DE INVESTIGACIÓN INFORMÁTICA-FORENSE EN EL ÁMBITO EMPRESARIAL","Cáceres García de Marina, María de la Paloma (Tutor)","2023-07-20","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (Tutor) (2023). DEFINICIÓN DE UN PROCESO DE INVESTIGACIÓN INFORMÁTICA-FORENSE EN EL ÁMBITO EMPRESARIAL. Universidad Rey Juan Carlos","TFG_2269058_i.merino.2017_3254cbe7c320b9c7ebd410bcdb65eace (Universidad Rey Juan Carlos)"
"ANOTACIÓN SEMÁNTICA DE DATOS MEDIANTE EL  MÉTODO CSV@RDF","Cáceres García de Marina, María de la Paloma (Tutor)","2023-07-19","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (Tutor) (2023). ANOTACIÓN SEMÁNTICA DE DATOS MEDIANTE EL  MÉTODO CSV@RDF. Universidad Rey Juan Carlos","TFG_2178050_m.gamez.2017_553a0d4f4d9288b46818d61f91f02768 (Universidad Rey Juan Carlos)"
"Contrato Supervisor/TEP proyecto 2023/1170/PIDI/01 ""ARTICZGZ22""","Cáceres García de Marina, María de la Paloma (Investigador principal (IP))","2023-06-21","-","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","Contrato Supervisor/TEP proyecto 2023/1170/PIDI/01 ""ARTICZGZ22"". Cáceres García de Marina, María de la Paloma (Investigador principal (IP)).  Financiadora: AENOR INTERNACIONAL S.A.U.  (2023-06-21 / 2023-12-20)","M3148 (Otros);M3148 (Universidad Rey Juan Carlos)"
"DESARROLLO DE HERRAMIENTA DE ANOTACIÓN SEMÁNTICA DE DATOS PARA EL PROCESO CSV@RDF","Cáceres García de Marina, María de la Paloma (Tutor)","2023-06-14","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (Tutor) (2023). DESARROLLO DE HERRAMIENTA DE ANOTACIÓN SEMÁNTICA DE DATOS PARA EL PROCESO CSV@RDF. Universidad Rey Juan Carlos","TFG_2243059_l.salah.2017_cd5cf61a7ad2e2f43ba34f5771e6c96e (Universidad Rey Juan Carlos)"
"DESARROLLO DE HERRAMIENTA DE ANOTACIÓN SEMÁNTICA DE DATOS PARA EL PROCESO CSV@RDF (I)","Cáceres García de Marina, María de la Paloma (Tutor)","2023-06-14","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Cáceres García de Marina, María de la Paloma (Tutor) (2023). DESARROLLO DE HERRAMIENTA DE ANOTACIÓN SEMÁNTICA DE DATOS PARA EL PROCESO CSV@RDF (I). Universidad Rey Juan Carlos","TFG_2243059_sa.visan.2017_feed47caca91101c20544fa0e0b93b4c (Universidad Rey Juan Carlos)"
"SEAT METROPOLIS LAB BARCELONASEAT METROPOLIS LAB BARCELONA","Cáceres García de Marina, María de la Paloma (Investigador principal (IP))","2023-04-13","-","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","SEAT METROPOLIS LAB BARCELONASEAT METROPOLIS LAB BARCELONA. Cáceres García de Marina, María de la Paloma (Investigador principal (IP)).  Financiadora: AENOR  (2023-04-13 / 2023-10-12)","M3114 (Otros);M3114 (Universidad Rey Juan Carlos)"
