"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"INTRODUCCIÓN A LA INVESTIGACIÓN EN VISIÓN ARTIFICIAL","Sánchez-Oro Calvo, Jesús","2021-09-01","623017-6230","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Sánchez-Oro Calvo, Jesús (2021). INTRODUCCIÓN A LA INVESTIGACIÓN EN VISIÓN ARTIFICIAL. Universdiad Rey Juan Carlos","2021-22_6230_623017_jesus.sanchezoro (Universidad Rey Juan Carlos)"
"ALGORITMOS PARA JUEGOS","Sánchez-Oro Calvo, Jesús","2021-09-01","2175029-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Sánchez-Oro Calvo, Jesús (2021). ALGORITMOS PARA JUEGOS. Universdiad Rey Juan Carlos","2021-22_2175_2175029_jesus.sanchezoro (Universidad Rey Juan Carlos)"
"DISEÑO Y ANALISIS DE ALGORITMOS","Sánchez-Oro Calvo, Jesús","2021-09-01","2114019-2114","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Sánchez-Oro Calvo, Jesús (2021). DISEÑO Y ANALISIS DE ALGORITMOS. Universdiad Rey Juan Carlos","2021-22_2114_2114019_jesus.sanchezoro (Universidad Rey Juan Carlos)"
"ALGORITMOS PARA JUEGOS","Sánchez-Oro Calvo, Jesús","2021-09-01","2321031-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Sánchez-Oro Calvo, Jesús (2021). ALGORITMOS PARA JUEGOS. Universdiad Rey Juan Carlos","2021-22_2321_2321031_jesus.sanchezoro (Universidad Rey Juan Carlos)"
"DISEÑO Y ANALISIS DE ALGORITMOS","Sánchez-Oro Calvo, Jesús","2021-09-01","2118033-2118","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Sánchez-Oro Calvo, Jesús (2021). DISEÑO Y ANALISIS DE ALGORITMOS. Universdiad Rey Juan Carlos","2021-22_2118_2118033_jesus.sanchezoro (Universidad Rey Juan Carlos)"
"DISEÑO Y ANALISIS DE ALGORITMOS","Sánchez-Oro Calvo, Jesús","2021-09-01","2034019-2034","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Sánchez-Oro Calvo, Jesús (2021). DISEÑO Y ANALISIS DE ALGORITMOS. Universdiad Rey Juan Carlos","2021-22_2034_2034019_jesus.sanchezoro (Universidad Rey Juan Carlos)"
"LOST IN THE DUNGEON","Sánchez-Oro Calvo, Jesús (Cotutor); Pantrigo Fernández, Juan José (Tutor)","2021-07-22","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Sánchez-Oro Calvo, Jesús (Cotutor); Pantrigo Fernández, Juan José (Tutor) (2021). LOST IN THE DUNGEON. Universidad Rey Juan Carlos","TFG_2175042_d.gonzalezb.2017_c6639e85e868dfc4354805ff38f5a376 (Universidad Rey Juan Carlos)"
"MÉTRICAS DE CENTRALIDAD EN GRAFOS CON PYTHON Y NEO4J","Sánchez-Oro Calvo, Jesús (Cotutor); Pérez Peló, Sergio (Tutor)","2021-07-20","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Sánchez-Oro Calvo, Jesús (Cotutor); Pérez Peló, Sergio (Tutor) (2021). MÉTRICAS DE CENTRALIDAD EN GRAFOS CON PYTHON Y NEO4J. Universidad Rey Juan Carlos","TFG_2034037_a.garciav.2017_88f786208f2b9cae709147f05ca9caa0 (Universidad Rey Juan Carlos)"
"DESARROLLO DE UNA APLICACIÓN DE ANÁLISIS Y VISUALIZACIÓN DE REDES SOCIALES","Sánchez-Oro Calvo, Jesús (Tutor); Pérez Peló, Sergio (Cotutor)","2021-07-19","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Sánchez-Oro Calvo, Jesús (Tutor); Pérez Peló, Sergio (Cotutor) (2021). DESARROLLO DE UNA APLICACIÓN DE ANÁLISIS Y VISUALIZACIÓN DE REDES SOCIALES. Universidad Rey Juan Carlos","TFG_2097058_m.simon.2016_75a9f999b283005938a8116af0c29a50 (Universidad Rey Juan Carlos)"
"METAHEURÍSTICAS PARA LA RESOLUCIÓN DEL KMIS: GRASP, TABU SEARCH E ITERATED GREEDY","Sánchez-Oro Calvo, Jesús (Tutor); Pérez Peló, Sergio (Cotutor)","2021-07-19","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Sánchez-Oro Calvo, Jesús (Tutor); Pérez Peló, Sergio (Cotutor) (2021). METAHEURÍSTICAS PARA LA RESOLUCIÓN DEL KMIS: GRASP, TABU SEARCH E ITERATED GREEDY. Universidad Rey Juan Carlos","TFG_2175042_alejandra.casado_e8707b8b6d96c32efaf3bc5e123232fb (Universidad Rey Juan Carlos)"
"DESARROLLO DE UNA INTERFAZ GRÁFICA PARA LA SIMULACIÓN DE ESPECTROS ALFA MEDIDOS CON PIPS","Sánchez-Oro Calvo, Jesús (Cotutor); Fernández Timón, Alfonso (Tutor)","2021-07-13","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Sánchez-Oro Calvo, Jesús (Cotutor); Fernández Timón, Alfonso (Tutor) (2021). DESARROLLO DE UNA INTERFAZ GRÁFICA PARA LA SIMULACIÓN DE ESPECTROS ALFA MEDIDOS CON PIPS. Universidad Rey Juan Carlos","TFG_2033037_c.penam.2017_6a5484f889d6fbdf34ef5bc97412cf77 (Universidad Rey Juan Carlos)"
"DEEP LEARNING PARA LA DETECCIÓN DE COMUNIDADES EN REDES SOCIALES","Sánchez-Oro Calvo, Jesús (Tutor); Pérez Peló, Sergio (Cotutor)","2021-07-12","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Sánchez-Oro Calvo, Jesús (Tutor); Pérez Peló, Sergio (Cotutor) (2021). DEEP LEARNING PARA LA DETECCIÓN DE COMUNIDADES EN REDES SOCIALES. Universidad Rey Juan Carlos","TFG_2033037_j.garciaat.2017_fe4267f23bd0f5a21bf1a19cd290ff6c (Universidad Rey Juan Carlos)"
"Subdirector/a de Estudiantes y Extensión Universitaria de la ETSII","Sánchez-Oro Calvo, Jesús (Subdirector/a de Estudiantes y Extensión Universitaria de la ETSII)","2021-06-01","-","-","Gestión","Cargos Unipersonales en Equipo de Gobierno Universidad","-","-","-","-","-","-","-","Subdirector/a de Estudiantes y Extensión Universitaria de la ETSII. Universidad Rey Juan Carlos (2021-2022)","jesus.sanchezoro_80afdefebb132dab377b927d87533060 (Universidad Rey Juan Carlos)"
"Multi-Objective GRASP for Maximizing Diversity","Casas-Martínez, P; Casado-Ceballos, A; Sánchez-Oro, J; Pardo, EG","2021-06-01","10.3390/electronics10111232","Y","Publicaciones","Artículo","Computer networks and communications; Computer science, information systems; Control and systems engineering; Electrical and electronic engineering; Engenharias iv; Engineering, electrical & electronic; Hardware and architecture; Physics, applied; Signal processing","Electronics","0.590","-","-","-","Q2","Casas-Martínez, P; Casado-Ceballos, A; Sánchez-Oro, J; Pardo, EG (2021). Multi-Objective GRASP for Maximizing Diversity. Electronics, 10(11), 1232-. DOI: 10.3390/electronics10111232","10.3390/electronics10111232 (Crossref);2-s2.0-85106290392 (Scopus);WOS:000659662500001 (WoS)"
"DISEÑO E IMPLEMENTACIÓN DE UNA ARQUITECTURA BASADA EN CONTENEDORES PARA LA AUTOMATIZACIÓN DE LA EVALUACIÓN DE CÓDIGO","Lozano Osorio, Isaac (Cotutor); Sánchez-Oro Calvo, Jesús (Tutor)","2021-05-11","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Lozano Osorio, Isaac (Cotutor); Sánchez-Oro Calvo, Jesús (Tutor) (2021). DISEÑO E IMPLEMENTACIÓN DE UNA ARQUITECTURA BASADA EN CONTENEDORES PARA LA AUTOMATIZACIÓN DE LA EVALUACIÓN DE CÓDIGO. Universidad Rey Juan Carlos","TFG_2113043_p.lopezpar_e62da6444a933377098616838e034602 (Universidad Rey Juan Carlos)"
"DESAROLLO DE UNA PLATAFORMA DE ANÁLISIS AUTOMÁTICO DE CÓDIGO","Lozano Osorio, Isaac (Cotutor); Sánchez-Oro Calvo, Jesús (Tutor)","2021-05-11","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Lozano Osorio, Isaac (Cotutor); Sánchez-Oro Calvo, Jesús (Tutor) (2021). DESAROLLO DE UNA PLATAFORMA DE ANÁLISIS AUTOMÁTICO DE CÓDIGO. Universidad Rey Juan Carlos","TFG_2113042_p.lopezpar_9846d200a3d66d2e40ba0603e09f9991 (Universidad Rey Juan Carlos)"
"A Hybrid Strategic Oscillation with Path Relinking Algorithm for the Multiobjective k-Balanced Center Location Problem","Sánchez-Oro, J; López-Sánchez, AD; Martínez-Gavara, A; Hernández-Díaz, AG; Duarte, A","2021-04-01","10.3390/math9080853","Y","Publicaciones","Artículo","Astronomia / física; Computer science (miscellaneous); Engineering (miscellaneous); General mathematics; Mathematics; Mathematics (all); Mathematics (miscellaneous); Química","Mathematics","0.538","-","-","-","Q2","Sánchez-Oro, J; López-Sánchez, AD; Martínez-Gavara, A; Hernández-Díaz, AG; Duarte, A (2021). A Hybrid Strategic Oscillation with Path Relinking Algorithm for the Multiobjective k-Balanced Center Location Problem. Mathematics, 9(8), 853-. DOI: 10.3390/math9080853","10.3390/math9080853 (Crossref);2-s2.0-85104696320 (Scopus);WOS:000644517800001 (WoS)"
"A New Scatter Search Design for Multiobjective Combinatorial Optimization with an Application to Facility Location","López-Sánchez, AD; Sánchez-Oro, J; Laguna, M","2021-03-01","10.1287/ijoc.2020.0966","-","Publicaciones","Artículo","Ciência da computação; Ciencias sociales; Computer science applications; Computer science, interdisciplinary applications; Engenharias iii; Engenharias iv; Information systems; Management science and operations research; Matemática / probabilidade e estatística; Operations research & management science; Software","Informs Journal On Computing","1.580","-","-","-","Q1","López-Sánchez, AD; Sánchez-Oro, J; Laguna, M (2021). A New Scatter Search Design for Multiobjective Combinatorial Optimization with an Application to Facility Location. Informs Journal On Computing, 33(2), 629-642. DOI: 10.1287/ijoc.2020.0966","2-s2.0-85114701527 (Scopus);WOS:000656875100013 (WoS)"
"The capacitated dispersion problem: an optimization model and a memetic algorithm","Martí, R; Martínez-Gavara, A; Sánchez-Oro, J","2021-03-01","10.1007/s12293-020-00318-1","Y","Publicaciones","Artículo","Ciência da computação; Ciências biológicas i; Ciencias sociales; Computer science (all); Computer science (miscellaneous); Computer science, artificial intelligence; Control and optimization; Engenharias i; General computer science; Interdisciplinar; Medicina ii; Operations research & management science","Memetic Computing","1.344","-","-","-","Q1","Martí, R; Martínez-Gavara, A; Sánchez-Oro, J (2021). The capacitated dispersion problem: an optimization model and a memetic algorithm. Memetic Computing, 13(1), 131-146. DOI: 10.1007/s12293-020-00318-1","2-s2.0-85098991139 (Scopus);WOS:000605134400002 (WoS)"
"Two-dimensional bandwidth minimization problem: Exact and heuristic approaches","Rodríguez-García, MA; Sánchez-Oro, J; Rodriguez-Tello, E; Monfroy, É; Duarte, A","2021-02-28","10.1016/j.knosys.2020.106651","Y","Publicaciones","Artículo","Administração pública e de empresas, ciências contábeis e turismo; Artificial intelligence; Astronomia / física; Ciência da computação; Ciências biológicas i; Ciencias sociales; Computer science, artificial intelligence; Comunicación e información; Economia; Engenharias iii; Engenharias iv; Información y documentación; Information systems and management; Interdisciplinar; Management information systems; Matemática / probabilidade e estatística; Software","Knowledge-Based Systems","2.192","-","-","-","Q1","Rodríguez-García, MA; Sánchez-Oro, J; Rodriguez-Tello, E; Monfroy, É; Duarte, A (2021). Two-dimensional bandwidth minimization problem: Exact and heuristic approaches. Knowledge-Based Systems, 214(106651), 106651-. DOI: 10.1016/j.knosys.2020.106651","2-s2.0-85099030096 (Scopus);WOS:000618603300015 (WoS)"
