"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"USO DE INTELIGENCIA ARTIFICIAL EN EL ÁMBITO EDUCATIVO. REVISIÓN BIBLIOGRÁFICA.","Borrás Gené, Oriol (Tutor)","2025-07-03","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","Borrás Gené, Oriol (Tutor) (2025). USO DE INTELIGENCIA ARTIFICIAL EN EL ÁMBITO EDUCATIVO. REVISIÓN BIBLIOGRÁFICA..","-"
"BENEFICIOS DEL ESCAPE ROOM COMO HERRAMIENTA EDUCATIVA, REVISIÓN SISTEMÁTICA","Borrás Gené, Oriol (Tutor)","2025-07-03","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","Borrás Gené, Oriol (Tutor) (2025). BENEFICIOS DEL ESCAPE ROOM COMO HERRAMIENTA EDUCATIVA, REVISIÓN SISTEMÁTICA.","-"
"Aprender haciendo: Escape Rooms como herramienta gamificada para el desarrollo de habilidades STEAM en alumnos con discapacidad intelectual","Borrás Gené, Oriol (Tutor)","2025-07-03","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","Borrás Gené, Oriol (Tutor) (2025). Aprender haciendo: Escape Rooms como herramienta gamificada para el desarrollo de habilidades STEAM en alumnos con discapacidad intelectual.","-"
"GAME-BASED LEARNING: IMPACT ON THE AFFECTIVE FILTER AND SOCIOEMOTIONAL COMPETENCE IN BILINGUAL CLASSROOMS","Borrás Gené, Oriol (Tutor)","2025-07-01","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Borrás Gené, Oriol (Tutor) (2025). GAME-BASED LEARNING: IMPACT ON THE AFFECTIVE FILTER AND SOCIOEMOTIONAL COMPETENCE IN BILINGUAL CLASSROOMS.","-"
"THE INFLUENCE OF MOTIVATION AND HAPPINESS IN THE LEARNING PROCESS IN PRIMARY EDUCATION","Borrás Gené, Oriol (Tutor)","2025-06-27","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Borrás Gené, Oriol (Tutor) (2025). THE INFLUENCE OF MOTIVATION AND HAPPINESS IN THE LEARNING PROCESS IN PRIMARY EDUCATION.","-"
"The Creation and Evaluation of an AI Assistant (GPT) for Educational Experience Design","Lopez-Galisteo, Antonio Julio; Borras-Gene, Oriol","2025-02-01","10.3390/info16020117","Y","Publicaciones","Artículo","Ciência da computação; Computer science, information systems; Information systems; Matemática / probabilidade e estatística","Information (Switzerland)","0.648","-","-","-","Q2","Lopez-Galisteo, Antonio Julio; Borras-Gene, Oriol (2025). The Creation and Evaluation of an AI Assistant (GPT) for Educational Experience Design. Information (Switzerland), 16(2), 117-. DOI: 10.3390/info16020117","10.3390/info16020117 (Crossref);10291658 (iMarina);2-s2.0-85218448092 (Scopus);W4407243142 (OpenAlex);WOS:001430233700001 (WoS)"
"IMPROVING MOTIVATION IN FUTURE TEACHERS: FLIPPED CLASSROOM AND GAMIFICATION USING DIGITAL BADGES","Borras-Gene, Oriol; Diez, Raquel Montes","2025-01-01","10.28945/5634","Y","Publicaciones","Artículo","Ciencias sociales; Computer science (miscellaneous); Education; Education & educational research","Journal Of Information Technology Education: Innovations In Practice","0.306","-","-","-","Q3","Borras-Gene, Oriol; Diez, Raquel Montes (2025). IMPROVING MOTIVATION IN FUTURE TEACHERS: FLIPPED CLASSROOM AND GAMIFICATION USING DIGITAL BADGES. Journal Of Information Technology Education: Innovations In Practice, 24(), 21-. DOI: 10.28945/5634","10.28945/5634 (Crossref);10399565 (iMarina);W7091328057 (OpenAlex);WOS:001603876000002 (WoS)"
"Revisión sistemática sobre inteligencia artificial en educación: aplicación, posibilidades y desafíos","Daniel Hernández Reig; Oriol Borrás Gené","2025-01-01","-","-","Publicaciones","Artículo","Educação; Educación","Ie Comunicaciones","-","-","-","-","-","Daniel Hernández Reig; Oriol Borrás Gené (2025). Revisión sistemática sobre inteligencia artificial en educación: aplicación, posibilidades y desafíos. Ie Comunicaciones, (41 (Enero-Junio)), 25-37","10421279ARTREV (Dialnet)"
"Miembro. Programa de doctorado en Ciencias de la Educación y Ciencias del Deporte","Borrás Gené, Oriol","2025-01-01","1812826-4675","-","Experiencia profesional","Cargos y actividades desempeñadas anteriores a la actual","-","-","-","-","-","-","-","-","-"
"Miembro. Programa de Doctorado en Tecnologías de la Información y las Comunicaciones","Borrás Gené, Oriol","2025-01-01","1813471-4675","-","Experiencia profesional","Cargos y actividades desempeñadas anteriores a la actual","-","-","-","-","-","-","-","-","-"
"Aplicando gamificación analógica y digital en ingeniería: chocolate y Kahoot!","Oriol Borrás Gené","2025-01-01","-","-","Publicaciones","Capítulos de Libro","-","Experiencias De Innovación Educativa Aplicada A La Formación Del Profesorado","-","-","-","-","-","Oriol Borrás Gené (2025). Aplicando gamificación analógica y digital en ingeniería: chocolate y Kahoot!. En . Experiencias De Innovación Educativa Aplicada A La Formación Del Profesorado (pp. 99-109). Madrid: Dykinson","10068467ARTLIB (Dialnet)"
"AI-Generated Context for Teaching Robotics to Improve Computational Thinking in Early Childhood Education","Hijon-Neira, Raquel; Pizarro, Celeste; Borras-Gene, Oriol; Cavero, Sergio","2024-12-01","10.3390/educsci14121401","Y","Publicaciones","Artículo","Ciencias sociales; Computer science (miscellaneous); Computer science applications; Developmental and educational psychology; Educación; Education; Education & educational research; Pedagogical & educational research; Physical therapy, sports therapy and rehabilitation; Public administration","Education Sciences","0.730","-","-","-","Q1","Hijon-Neira, Raquel; Pizarro, Celeste; Borras-Gene, Oriol; Cavero, Sergio (2024). AI-Generated Context for Teaching Robotics to Improve Computational Thinking in Early Childhood Education. Education Sciences, 14(12), 1401-. DOI: 10.3390/educsci14121401","10.3390/educsci14121401 (Crossref);2-s2.0-85213443177 (Scopus);WOS:001386881500001 (WoS)"
"APLICACIÓN DE GAMIFICACIÓN PARA MEJORAR EL RENDIMIENTO EN EVALUACIONES","Borrás Gené, Oriol (Tutor)","2024-11-25","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","Borrás Gené, Oriol (Tutor) (2024). APLICACIÓN DE GAMIFICACIÓN PARA MEJORAR EL RENDIMIENTO EN EVALUACIONES.","-"
"GAMIFICACIÓN Y ESCAPE ROOMS: ESTRATEGIAS PARA MOTIVAR Y DAR UN ENFOQUE INNOVADOR EN LA EVALUACIÓN","Borrás Gené, Oriol (Tutor)","2024-11-25","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","Borrás Gené, Oriol (Tutor) (2024). GAMIFICACIÓN Y ESCAPE ROOMS: ESTRATEGIAS PARA MOTIVAR Y DAR UN ENFOQUE INNOVADOR EN LA EVALUACIÓN.","-"
"TRANSFORMACIÓN DIGITAL DEL ANÁLISIS WEB MEDIANTE PYTHON Y POWER BI","Borrás Gené, Oriol (Tutor)","2024-10-05","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Borrás Gené, Oriol (Tutor) (2024). TRANSFORMACIÓN DIGITAL DEL ANÁLISIS WEB MEDIANTE PYTHON Y POWER BI.","-"
"METODOLOGÍAS ACTIVAS Y DISEÑO DE EXPERIENCIAS DE APRENDIZAJE CON IA","Borrás Gené, Oriol","2024-09-01","472504-4725","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Borrás Gené, Oriol (2024). METODOLOGÍAS ACTIVAS Y DISEÑO DE EXPERIENCIAS DE APRENDIZAJE CON IA. Universdiad Rey Juan Carlos","2024-25_4725_472504_oriol.borras (Universidad Rey Juan Carlos)"
"INTRODUCCION A LA PROGRAMACION","Borrás Gené, Oriol","2024-09-01","2034004-2034","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Borrás Gené, Oriol (2024). INTRODUCCION A LA PROGRAMACION. Universdiad Rey Juan Carlos","2024-25_2034_2034004_oriol.borras (Universidad Rey Juan Carlos)"
"INNOVACIÓN EDUCATIVA Y TIC APLICADAS A LA ENSEÑANZA DE LA INFORMÁTICA Y LA TECNOLOGÍA","Borrás Gené, Oriol","2024-09-01","638803-6388","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Borrás Gené, Oriol (2024). INNOVACIÓN EDUCATIVA Y TIC APLICADAS A LA ENSEÑANZA DE LA INFORMÁTICA Y LA TECNOLOGÍA. Universdiad Rey Juan Carlos","2024-25_6388_638803_oriol.borras (Universidad Rey Juan Carlos)"
"INTRODUCCION A LA PROGRAMACION","Borrás Gené, Oriol","2024-09-01","2118004-2118","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Borrás Gené, Oriol (2024). INTRODUCCION A LA PROGRAMACION. Universdiad Rey Juan Carlos","2024-25_2118_2118004_oriol.borras (Universidad Rey Juan Carlos)"
"INTRODUCCION A LA PROGRAMACION","Borrás Gené, Oriol","2024-09-01","2114005-2114","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Borrás Gené, Oriol (2024). INTRODUCCION A LA PROGRAMACION. Universdiad Rey Juan Carlos","2024-25_2114_2114005_oriol.borras (Universidad Rey Juan Carlos)"
"INTRODUCCION A LA PROGRAMACION","Borrás Gené, Oriol","2024-09-01","2316002-2316","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Borrás Gené, Oriol (2024). INTRODUCCION A LA PROGRAMACION. Universdiad Rey Juan Carlos","2024-25_2316_2316002_oriol.borras (Universidad Rey Juan Carlos)"
"INFORMATICA Y COMPETENCIA DIGITAL DOCENTE","Borrás Gené, Oriol","2024-09-01","2103006-2103","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Borrás Gené, Oriol (2024). INFORMATICA Y COMPETENCIA DIGITAL DOCENTE. Universdiad Rey Juan Carlos","2024-25_2103_2103006_oriol.borras (Universidad Rey Juan Carlos)"
"INNOVACIÓN EDUCATIVA Y TICs APLICADAS A LA ENSEÑANZA DE LA INFORMÁTICA Y LA TECNOLOGÍA","Borrás Gené, Oriol","2024-09-01","618207-6182","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Borrás Gené, Oriol (2024). INNOVACIÓN EDUCATIVA Y TICs APLICADAS A LA ENSEÑANZA DE LA INFORMÁTICA Y LA TECNOLOGÍA. Universdiad Rey Juan Carlos","2024-25_6182_618207_oriol.borras (Universidad Rey Juan Carlos)"
"Coordinador/a Académico/a Programa de Tecnologías Educativas e Innovación Educativa del C.Innov.Doc.","Borrás Gené, Oriol (Coordinador/a Académico/a Programa de Tecnologías Educativas e Innovación Educativa del C.Innov.Doc.)","2024-09-01","-","-","Gestión","Cargos Unipersonales en Equipo de Gobierno Universidad","-","-","-","-","-","-","-","Coordinador/a Académico/a Programa de Tecnologías Educativas e Innovación Educativa del C.Innov.Doc.. Universdiad Rey Juan Carlos (2024-2025)","oriol.borras_3a4a1f12ebe65032e22a4d7730c63cf1 (Universidad Rey Juan Carlos)"
"INCREMENTO DE LA MOTIVACIÓN EN EL DISCENTE DE SECUNDARIA MEDIANTE LA GAMIFICACIÓN APOYADA EN TECNOLOGÍAS","Borrás Gené, Oriol (Tutor)","2024-07-17","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","Borrás Gené, Oriol (Tutor) (2024). INCREMENTO DE LA MOTIVACIÓN EN EL DISCENTE DE SECUNDARIA MEDIANTE LA GAMIFICACIÓN APOYADA EN TECNOLOGÍAS.","-"
"AUMENTO DE LA ATENCIÓN Y MOTIVACIÓN EN AULAS DE FORMACIÓN PROFESIONAL MEDIANTE EL USO DE REDES SOCIALES.","Borrás Gené, Oriol (Tutor)","2024-07-03","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","Borrás Gené, Oriol (Tutor) (2024). AUMENTO DE LA ATENCIÓN Y MOTIVACIÓN EN AULAS DE FORMACIÓN PROFESIONAL MEDIANTE EL USO DE REDES SOCIALES..","-"
"Introducción al monográfico de innovación docente (2024)","M Irene Ros Martín; José Luis López Bastias; Gema Alcolea-Díaz; Oriol Borrás Gené; César Cáceres Taladriz; Natalia Esteban; Jaime Urquiza Fuentes","2024-01-01","-","-","Publicaciones","Capítulos de Libro","-","El Oficio De Aprender","-","-","-","-","-","M Irene Ros Martín; José Luis López Bastias; Gema Alcolea-Díaz; Oriol Borrás Gené; César Cáceres Taladriz; Natalia Esteban; Jaime Urquiza Fuentes (2024). Introducción al monográfico de innovación docente (2024). En Oriol Borrás Gené; M Irene Ros Martín; José Luis López Bastias; Gema Alcolea-Díaz; César Cáceres Taladriz; Natalia Esteban Sánchez; Jaime Urquiza Fuentes. El Oficio De Aprender (pp. 13 - 14). Madrid: Dykinson","10078007ARTLIB (Dialnet)"
"El oficio de aprender","Oriol Borrás Gené; M Irene Ros Martín; José Luis López Bastias; Gema Alcolea-Díaz; César Cáceres Taladriz; Natalia Esteban Sánchez; Jaime Urquiza Fuentes","2024-01-01","9788410708365","-","Publicaciones","Libro","-","-","-","-","-","-","-","Oriol Borrás Gené; M Irene Ros Martín; José Luis López Bastias; Gema Alcolea-Díaz; César Cáceres Taladriz; Natalia Esteban Sánchez; Jaime Urquiza Fuen (2024). El oficio de aprender. Madrid: Dykinson","9788410708365 (ISBN);9788410708365;9788411701266 (ISBN);998589LIB (Dialnet)"
"Revisión sistemática sobre el impacto de la gamificación y los juegos serios en la motivación del estudiante en la educación superior","Rubén Darío Vallejo; Oriol Borrás Gené","2024-01-01","-","-","Publicaciones","Artículo","Educação; Educación","Ie Comunicaciones","-","-","-","-","-","Rubén Darío Vallejo; Oriol Borrás Gené (2024). Revisión sistemática sobre el impacto de la gamificación y los juegos serios en la motivación del estudiante en la educación superior. Ie Comunicaciones, (40 (Junio-Diciembre)), 1-11","10026036ARTREV (Dialnet)"
"A Hybrid Escape Room to Foster Motivation and Programming Education for Pre-Service Teachers","Borras-Gene, Oriol; Hijon-Neira, Raquel; Paredes-Barragan, Pedro; Serrano-Lujan, Lucia","2024-01-01","10.4018/IJGBL.343525","N","Publicaciones","Artículo","Ciencias sociales; Developmental and educational psychology; E-learning; Educação; Education; Education & educational research; Interdisciplinar; Psicología","International Journal Of Game-Based Learning","0.311","-","-","-","Q3","Borras-Gene, Oriol; Hijon-Neira, Raquel; Paredes-Barragan, Pedro; Serrano-Lujan, Lucia (2024). A Hybrid Escape Room to Foster Motivation and Programming Education for Pre-Service Teachers. International Journal Of Game-Based Learning, 14(1), 343525-. DOI: 10.4018/IJGBL.343525","10.4018/ijgbl.343525 (Crossref);2-s2.0-85193060507 (Scopus);9814275 (iMarina);WOS:001229581000001 (WoS)"
"Inteligencia artificial generativa como recurso en los procesos de enseñanza y aprendizaje en educación superior","José Ignacio Pichardo Galán; Oriol Borrás Gené; Pablo Santoro Domingo; Laura Martínez Álvaro; David Carabantes Alarcón","2024-01-01","-","-","Publicaciones","Capítulos de Libro","-","Iii Jornada «Aprendizaje Eficaz Con Tic En La Ucm»","-","-","-","-","-","José Ignacio Pichardo Galán; Oriol Borrás Gené; Pablo Santoro Domingo; Laura Martínez Álvaro; David Carabantes Alarcón (2024). Inteligencia artificial generativa como recurso en los procesos de enseñanza y aprendizaje en educación superior. En . Iii Jornada «Aprendizaje Eficaz Con Tic En La Ucm» (pp. 33-46). : Universidad Complutense de Madrid, Ediciones Complutense","9743309ARTLIB (Dialnet)"
"Effects of a Personal Learning Environment Approach in a Master's Program for Future Teachers","Berbel Gimenez, Gaspar; Borras-Gene, Oriol","2023-11-01","10.3390/educsci13111129","Y","Publicaciones","Artículo","Ciencias sociales; Computer science (miscellaneous); Computer science applications; Developmental and educational psychology; Educación; Education; Education & educational research; Pedagogical & educational research; Physical therapy, sports therapy and rehabilitation; Public administration","Education Sciences","0.669","-","-","-","Q2","Berbel Gimenez, Gaspar; Borras-Gene, Oriol (2023). Effects of a Personal Learning Environment Approach in a Master's Program for Future Teachers. Education Sciences, 13(11), 1129-. DOI: 10.3390/educsci13111129","10.3390/educsci13111129 (Crossref);2-s2.0-85178290211 (Scopus);WOS:001120264300001 (WoS)"
"INTRODUCCION A LA PROGRAMACION","Borrás Gené, Oriol","2023-09-01","2118004-2118","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Borrás Gené, Oriol (2023). INTRODUCCION A LA PROGRAMACION. Universdiad Rey Juan Carlos","2023-24_2118_2118004_oriol.borras (Universidad Rey Juan Carlos)"
"COMPUTER SCIENCE DIGITAL COMPETENCY","Borrás Gené, Oriol","2023-09-01","2128006-2128","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Borrás Gené, Oriol (2023). COMPUTER SCIENCE DIGITAL COMPETENCY. Universdiad Rey Juan Carlos","2023-24_2128_2128006_oriol.borras (Universidad Rey Juan Carlos)"
"INTRODUCCION A LA PROGRAMACION","Borrás Gené, Oriol","2023-09-01","2034004-2034","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Borrás Gené, Oriol (2023). INTRODUCCION A LA PROGRAMACION. Universdiad Rey Juan Carlos","2023-24_2034_2034004_oriol.borras (Universidad Rey Juan Carlos)"
"INTRODUCCION A LA PROGRAMACION","Borrás Gené, Oriol","2023-09-01","2114005-2114","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Borrás Gené, Oriol (2023). INTRODUCCION A LA PROGRAMACION. Universdiad Rey Juan Carlos","2023-24_2114_2114005_oriol.borras (Universidad Rey Juan Carlos)"
"INTRODUCCION A LA PROGRAMACION","Borrás Gené, Oriol","2023-09-01","2316002-2316","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Borrás Gené, Oriol (2023). INTRODUCCION A LA PROGRAMACION. Universdiad Rey Juan Carlos","2023-24_2316_2316002_oriol.borras (Universidad Rey Juan Carlos)"
"INNOVACIÓN EDUCATIVA Y TICs APLICADAS A LA ENSEÑANZA DE LA INFORMÁTICA Y LA TECNOLOGÍA","Borrás Gené, Oriol","2023-09-01","618207-6182","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Borrás Gené, Oriol (2023). INNOVACIÓN EDUCATIVA Y TICs APLICADAS A LA ENSEÑANZA DE LA INFORMÁTICA Y LA TECNOLOGÍA. Universdiad Rey Juan Carlos","2023-24_6182_618207_oriol.borras (Universidad Rey Juan Carlos)"
"Nuevos enfoques interactivos basados en sistemas colaborativos y de visualización para el aprendizaje de la programación basada en bloques.","Masapanta Carrión, Susana (Investigador/a); Lopez Puente, Eva (Investigador/a); Anslow, Craig (Investigador/a); Nunes  Mendes, António José (Investigador/a); Pizarro Romero, María Celeste (Investigador/a); Cáceres Taladriz, César (Investigador/a); Rodríguez Mazo, Fernando (Investigador/a); Pérez Marín, Diana Rosario (Investigador/a); Borrás Gené, Oriol (Investigador/a); Martín Lope, María Mercedes (Investigador/a); Paredes Barragán, Pedro (Investigador/a); Hijón Neira, Raquel Belén (Investigador/a); Paredes Velasco, Maximiliano (Investigador/a); Urquiza Fuentes, Jaime (Investigador principal (IP)); Manzanares Cadenas, María Jesús (Investigador/a); Velázquez Iturbide, Jesús Ángel (Investigador principal (IP))","2023-09-01","PID2022-137849OB-I00","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","Ref.:PID2022-137849OB-I00. Nuevos enfoques interactivos basados en sistemas colaborativos y de visualización para el aprendizaje de la programación basada en bloques.. Masapanta Carrión, Susana (Investigador/a); Lopez Puente, Eva (Investigador/a); Anslow, Craig (Investigador/a); Nunes  Mendes, António José (Investigador/a); Pizarro Romero, María Celeste (Investigador/a); Cáceres Taladriz, César (Investigador/a); Rodríguez Mazo, Fernando (Investigador/a); Pérez Marín, Diana Rosario (Investigador/a); Borrás Gené, Oriol (Investigador/a); Martín Lope, María Mercedes (Investigador/a); Paredes Barragán, Pedro (Investigador/a); Hijón Neira, Raquel Belén (Investigador/a); Paredes Velasco, Maximiliano (Investigador/a); Urquiza Fuentes, Jaime (Investigador principal (IP)); Manzanares Cadenas, María Jesús (Investigador/a); Velázquez Iturbide, Jesús Ángel (Investigador principal (IP)).  Financiadora: Agencia Estatal de Investigación  (2023-09-01 / 2026-08-31)","M3224 (Otros);M3224 (Universidad Rey Juan Carlos)"
"REVISIÓN BIBLIOGRÁFICA DE APLICACIONES MÓVILES EN EDUCACIÓN FÍSICA","Borrás Gené, Oriol (Tutor)","2023-07-10","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","Borrás Gené, Oriol (Tutor) (2023). REVISIÓN BIBLIOGRÁFICA DE APLICACIONES MÓVILES EN EDUCACIÓN FÍSICA. Universidad Rey Juan Carlos","TFM_617712_d.garciagon.2022_8ef3860afc12c9e97267d3301d336dd2 (Universidad Rey Juan Carlos)"
"GAMIFICACION DE LAS CAPACIDADES FÍSICAS BÁSICAS MEDIANTE LAS TIC","Borrás Gené, Oriol (Tutor)","2023-07-10","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","Borrás Gené, Oriol (Tutor) (2023). GAMIFICACION DE LAS CAPACIDADES FÍSICAS BÁSICAS MEDIANTE LAS TIC. Universidad Rey Juan Carlos","TFM_617712_i.castrol.2022_3d3852abbe4ca39f9d80bb32bdca55f9 (Universidad Rey Juan Carlos)"
"BENEFICIOS DEL ESCAPE ROOM EN EDUCACIÓN FÍSICA, UNA REVISIÓN SISTEMÁTICA.","Macías Guillén, Almudena (Cotutor); Borrás Gené, Oriol (Tutor)","2023-07-10","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","Macías Guillén, Almudena (Cotutor); Borrás Gené, Oriol (Tutor) (2023). BENEFICIOS DEL ESCAPE ROOM EN EDUCACIÓN FÍSICA, UNA REVISIÓN SISTEMÁTICA.. Universidad Rey Juan Carlos","TFM_617712_r.martinezd.2022_ecee0c564b746f09960c113871f29d92 (Universidad Rey Juan Carlos)"
