"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"APLICACIÓN DEL ALGORITMO MINIMAX A UN VIDEOJUEGO DE AJEDREZ IMPLEMENTADO EN UNITY","Manzano Vázquez, Mario (Tutor)","2024-07-02","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Manzano Vázquez, Mario (Tutor) (2024). APLICACIÓN DEL ALGORITMO MINIMAX A UN VIDEOJUEGO DE AJEDREZ IMPLEMENTADO EN UNITY.","-"
"APLICACIÓN MÓVIL PARA EDICIÓN DE VÍDEO CON FLUTTER Y FFMPEG","Manzano Vázquez, Mario (Tutor)","2024-07-01","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Manzano Vázquez, Mario (Tutor) (2024). APLICACIÓN MÓVIL PARA EDICIÓN DE VÍDEO CON FLUTTER Y FFMPEG.","-"
"FUNDAMENTOS DE DISEÑO DE SOFTWARE","Manzano Vázquez, Mario","2023-09-01","2032020-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2023). FUNDAMENTOS DE DISEÑO DE SOFTWARE. Universdiad Rey Juan Carlos","2023-24_2032_2032020_mario.manzano (Universidad Rey Juan Carlos)"
"PROGRAMACION AVANZADA","Manzano Vázquez, Mario","2023-09-01","2175017-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2023). PROGRAMACION AVANZADA. Universdiad Rey Juan Carlos","2023-24_2175_2175017_mario.manzano (Universidad Rey Juan Carlos)"
"PROGRAMACION AVANZADA","Manzano Vázquez, Mario","2023-09-01","2321022-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2023). PROGRAMACION AVANZADA. Universdiad Rey Juan Carlos","2023-24_2321_2321022_mario.manzano (Universidad Rey Juan Carlos)"
"DESARROLLO DE APLICACIÓN MÓVIL PARA REGISTRO DE VIAJES CON GEOLOCALIZACIÓN Y PUBLICACIÓN EN REDES SOCIALES","Manzano Vázquez, Mario (Tutor)","2023-07-21","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Manzano Vázquez, Mario (Tutor) (2023). DESARROLLO DE APLICACIÓN MÓVIL PARA REGISTRO DE VIAJES CON GEOLOCALIZACIÓN Y PUBLICACIÓN EN REDES SOCIALES. Universidad Rey Juan Carlos","TFG_2175042_a.garciaoc.2018_612ad9145fca0b1f4650329befac2df4 (Universidad Rey Juan Carlos)"
"DESARROLLO DE APLICACIÓN MÓVIL PARA SOPORTE A ENTRENAMIENTOS DE VOLEY CON GESTIÓN DE PLANTILLA, ESTADÍSTICAS Y VÍDEOS DE PARTIDOS","Manzano Vázquez, Mario (Tutor)","2023-06-13","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Manzano Vázquez, Mario (Tutor) (2023). DESARROLLO DE APLICACIÓN MÓVIL PARA SOPORTE A ENTRENAMIENTOS DE VOLEY CON GESTIÓN DE PLANTILLA, ESTADÍSTICAS Y VÍDEOS DE PARTIDOS. Universidad Rey Juan Carlos","TFG_2321050_m.buenol.2018_81710f30148f438749dc697f036ce4f1 (Universidad Rey Juan Carlos)"
"COMPUTACION DE ALTAS PRESTACIONES","Manzano Vázquez, Mario","2022-09-01","2321043-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2022). COMPUTACION DE ALTAS PRESTACIONES. Universdiad Rey Juan Carlos","2022-23_2321_2321043_mario.manzano (Universidad Rey Juan Carlos)"
"PROGRAMACION AVANZADA","Manzano Vázquez, Mario","2022-09-01","2321022-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2022). PROGRAMACION AVANZADA. Universdiad Rey Juan Carlos","2022-23_2321_2321022_mario.manzano (Universidad Rey Juan Carlos)"
"COMPUTACION DE ALTAS PRESTACIONES","Manzano Vázquez, Mario","2022-09-01","2113033-2113","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2022). COMPUTACION DE ALTAS PRESTACIONES. Universdiad Rey Juan Carlos","2022-23_2113_2113033_mario.manzano (Universidad Rey Juan Carlos)"
"DESARROLLO DE APLICACIONES PARA DISPOSITIVOS MOVILES","Manzano Vázquez, Mario","2022-09-01","2175039-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2022). DESARROLLO DE APLICACIONES PARA DISPOSITIVOS MOVILES. Universdiad Rey Juan Carlos","2022-23_2175_2175039_mario.manzano (Universidad Rey Juan Carlos)"
"COMPUTACION DE ALTAS PRESTACIONES","Manzano Vázquez, Mario","2022-09-01","2032028-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2022). COMPUTACION DE ALTAS PRESTACIONES. Universdiad Rey Juan Carlos","2022-23_2032_2032028_mario.manzano (Universidad Rey Juan Carlos)"
"PROGRAMACION AVANZADA","Manzano Vázquez, Mario","2022-09-01","2175017-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2022). PROGRAMACION AVANZADA. Universdiad Rey Juan Carlos","2022-23_2175_2175017_mario.manzano (Universidad Rey Juan Carlos)"
"DESARROLLO DE APLICACIONES PARA DISPOSITIVOS MOVILES","Manzano Vázquez, Mario","2022-09-01","2321041-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2022). DESARROLLO DE APLICACIONES PARA DISPOSITIVOS MOVILES. Universdiad Rey Juan Carlos","2022-23_2321_2321041_mario.manzano (Universidad Rey Juan Carlos)"
"FUNDAMENTOS DE DISEÑO DE SOFTWARE","Manzano Vázquez, Mario","2022-09-01","2032020-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2022). FUNDAMENTOS DE DISEÑO DE SOFTWARE. Universdiad Rey Juan Carlos","2022-23_2032_2032020_mario.manzano (Universidad Rey Juan Carlos)"
"DISEÑO E IMPLEMENTACIÓN DE UNA APLICACIÓN NUTRICIONAL PARA DISPOSITIVOS MÓVILES.","Manzano Vázquez, Mario (Tutor)","2022-06-10","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Manzano Vázquez, Mario (Tutor) (2022). DISEÑO E IMPLEMENTACIÓN DE UNA APLICACIÓN NUTRICIONAL PARA DISPOSITIVOS MÓVILES.. Universidad Rey Juan Carlos","TFG_2321050_c.colmenero.2017_5c6e4b2fcf67239c640164822a572b3a (Universidad Rey Juan Carlos)"
"DESARROLLO DE UNA APLICACIÓN MÓVIL EN ANDROID PARA CREAR Y COMPARTIR JUEGOS 2D ENTRE USUARIOS","Manzano Vázquez, Mario (Cotutor); Paredes Velasco, Maximiliano (Tutor)","2022-01-18","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Manzano Vázquez, Mario (Cotutor); Paredes Velasco, Maximiliano (Tutor) (2022). DESARROLLO DE UNA APLICACIÓN MÓVIL EN ANDROID PARA CREAR Y COMPARTIR JUEGOS 2D ENTRE USUARIOS. Universidad Rey Juan Carlos","TFG_2175042_a.gonzaleza.2017_33c78beaf7567d7b6e197b0ed384a1f2 (Universidad Rey Juan Carlos)"
"COMPUTACION DE ALTAS PRESTACIONES","Manzano Vázquez, Mario","2021-09-01","2113033-2113","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2021). COMPUTACION DE ALTAS PRESTACIONES. Universdiad Rey Juan Carlos","2021-22_2113_2113033_mario.manzano (Universidad Rey Juan Carlos)"
"PROGRAMACION AVANZADA","Manzano Vázquez, Mario","2021-09-01","2175017-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2021). PROGRAMACION AVANZADA. Universdiad Rey Juan Carlos","2021-22_2175_2175017_mario.manzano (Universidad Rey Juan Carlos)"
"COMPUTACION DE ALTAS PRESTACIONES","Manzano Vázquez, Mario","2021-09-01","2321043-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2021). COMPUTACION DE ALTAS PRESTACIONES. Universdiad Rey Juan Carlos","2021-22_2321_2321043_mario.manzano (Universidad Rey Juan Carlos)"
"DESARROLLO DE APLICACIONES PARA DISPOSITIVOS MOVILES","Manzano Vázquez, Mario","2021-09-01","2321041-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2021). DESARROLLO DE APLICACIONES PARA DISPOSITIVOS MOVILES. Universdiad Rey Juan Carlos","2021-22_2321_2321041_mario.manzano (Universidad Rey Juan Carlos)"
"COMPUTACION DE ALTAS PRESTACIONES","Manzano Vázquez, Mario","2021-09-01","2032028-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2021). COMPUTACION DE ALTAS PRESTACIONES. Universdiad Rey Juan Carlos","2021-22_2032_2032028_mario.manzano (Universidad Rey Juan Carlos)"
"DESARROLLO DE APLICACIONES PARA DISPOSITIVOS MOVILES","Manzano Vázquez, Mario","2021-09-01","2175039-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2021). DESARROLLO DE APLICACIONES PARA DISPOSITIVOS MOVILES. Universdiad Rey Juan Carlos","2021-22_2175_2175039_mario.manzano (Universidad Rey Juan Carlos)"
"FUNDAMENTOS DE DISEÑO DE SOFTWARE","Manzano Vázquez, Mario","2021-09-01","2032020-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2021). FUNDAMENTOS DE DISEÑO DE SOFTWARE. Universdiad Rey Juan Carlos","2021-22_2032_2032020_mario.manzano (Universidad Rey Juan Carlos)"
"COMPUTACION DE ALTAS PRESTACIONES","Manzano Vázquez, Mario","2020-09-01","2032028-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2020). COMPUTACION DE ALTAS PRESTACIONES. Universdiad Rey Juan Carlos","2020-21_2032_2032028_mario.manzano (Universidad Rey Juan Carlos)"
"COMPUTACION DE ALTAS PRESTACIONES","Manzano Vázquez, Mario","2020-09-01","2113033-2113","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2020). COMPUTACION DE ALTAS PRESTACIONES. Universdiad Rey Juan Carlos","2020-21_2113_2113033_mario.manzano (Universidad Rey Juan Carlos)"
"FUNDAMENTOS DE DISEÑO DE SOFTWARE","Manzano Vázquez, Mario","2020-09-01","2032020-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2020). FUNDAMENTOS DE DISEÑO DE SOFTWARE. Universdiad Rey Juan Carlos","2020-21_2032_2032020_mario.manzano (Universidad Rey Juan Carlos)"
"DESARROLLO DE APLICACIONES PARA DISPOSITIVOS MOVILES","Manzano Vázquez, Mario","2020-09-01","2321041-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2020). DESARROLLO DE APLICACIONES PARA DISPOSITIVOS MOVILES. Universdiad Rey Juan Carlos","2020-21_2321_2321041_mario.manzano (Universidad Rey Juan Carlos)"
"COMPUTACION DE ALTAS PRESTACIONES","Manzano Vázquez, Mario","2020-09-01","2321043-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2020). COMPUTACION DE ALTAS PRESTACIONES. Universdiad Rey Juan Carlos","2020-21_2321_2321043_mario.manzano (Universidad Rey Juan Carlos)"
"PROGRAMACION AVANZADA","Manzano Vázquez, Mario","2020-09-01","2175017-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2020). PROGRAMACION AVANZADA. Universdiad Rey Juan Carlos","2020-21_2175_2175017_mario.manzano (Universidad Rey Juan Carlos)"
"DESARROLLO DE APLICACIONES PARA DISPOSITIVOS MOVILES","Manzano Vázquez, Mario","2020-09-01","2175039-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2020). DESARROLLO DE APLICACIONES PARA DISPOSITIVOS MOVILES. Universdiad Rey Juan Carlos","2020-21_2175_2175039_mario.manzano (Universidad Rey Juan Carlos)"
"DESARROLLO DE APLICACIONES PARA DISPOSITIVOS MOVILES","Manzano Vázquez, Mario","2019-09-01","2175039-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2019). DESARROLLO DE APLICACIONES PARA DISPOSITIVOS MOVILES. Universdiad Rey Juan Carlos","2019-20_2175_2175039_mario.manzano (Universidad Rey Juan Carlos)"
"FUNDAMENTOS DE DISEÑO DE SOFTWARE","Manzano Vázquez, Mario","2019-09-01","2032020-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2019). FUNDAMENTOS DE DISEÑO DE SOFTWARE. Universdiad Rey Juan Carlos","2019-20_2032_2032020_mario.manzano (Universidad Rey Juan Carlos)"
"DESARROLLO DE APLICACIONES PARA DISPOSITIVOS MOVILES","Manzano Vázquez, Mario","2019-09-01","2321041-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2019). DESARROLLO DE APLICACIONES PARA DISPOSITIVOS MOVILES. Universdiad Rey Juan Carlos","2019-20_2321_2321041_mario.manzano (Universidad Rey Juan Carlos)"
"PROGRAMACION AVANZADA","Manzano Vázquez, Mario","2019-09-01","2175017-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2019). PROGRAMACION AVANZADA. Universdiad Rey Juan Carlos","2019-20_2175_2175017_mario.manzano (Universidad Rey Juan Carlos)"
"DESARROLLO DE APLICACIONES PARA DISPOSITIVOS MOVILES","Manzano Vázquez, Mario","2018-09-01","2175039-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2018). DESARROLLO DE APLICACIONES PARA DISPOSITIVOS MOVILES. Universdiad Rey Juan Carlos","2018-19_2175_2175039_mario.manzano (Universidad Rey Juan Carlos)"
"DESARROLLO DE APLICACIONES PARA DISPOSITIVOS MOVILES","Manzano Vázquez, Mario","2018-09-01","2321041-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2018). DESARROLLO DE APLICACIONES PARA DISPOSITIVOS MOVILES. Universdiad Rey Juan Carlos","2018-19_2321_2321041_mario.manzano (Universidad Rey Juan Carlos)"
"ARQUITECTURAS GRAFICAS","Manzano Vázquez, Mario","2018-09-01","2175018-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2018). ARQUITECTURAS GRAFICAS. Universdiad Rey Juan Carlos","2018-19_2175_2175018_mario.manzano (Universidad Rey Juan Carlos)"
"PROGRAMACION AVANZADA","Manzano Vázquez, Mario","2018-09-01","2175017-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2018). PROGRAMACION AVANZADA. Universdiad Rey Juan Carlos","2018-19_2175_2175017_mario.manzano (Universidad Rey Juan Carlos)"
"FUNDAMENTOS DE DISEÑO DE SOFTWARE","Manzano Vázquez, Mario","2018-09-01","2032020-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2018). FUNDAMENTOS DE DISEÑO DE SOFTWARE. Universdiad Rey Juan Carlos","2018-19_2032_2032020_mario.manzano (Universidad Rey Juan Carlos)"
"PROGRAMACION ORIENTADA A OBJETOS","Manzano Vázquez, Mario","2017-09-01","2118014-2118","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2017). PROGRAMACION ORIENTADA A OBJETOS. Universdiad Rey Juan Carlos","2017-18_2118_2118014_mario.manzano (Universidad Rey Juan Carlos)"
"PROGRAMACION ORIENTADA A OBJETOS","Manzano Vázquez, Mario","2017-09-01","2114012-2114","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2017). PROGRAMACION ORIENTADA A OBJETOS. Universdiad Rey Juan Carlos","2017-18_2114_2114012_mario.manzano (Universidad Rey Juan Carlos)"
"PROGRAMACION ORIENTADA A OBJETOS","Manzano Vázquez, Mario","2017-09-01","2034012-2034","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2017). PROGRAMACION ORIENTADA A OBJETOS. Universdiad Rey Juan Carlos","2017-18_2034_2034012_mario.manzano (Universidad Rey Juan Carlos)"
"PROGRAMACION AVANZADA","Manzano Vázquez, Mario","2017-09-01","2175017-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2017). PROGRAMACION AVANZADA. Universdiad Rey Juan Carlos","2017-18_2175_2175017_mario.manzano (Universidad Rey Juan Carlos)"
"ARQUITECTURAS GRAFICAS","Manzano Vázquez, Mario","2017-09-01","2175018-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Manzano Vázquez, Mario (2017). ARQUITECTURAS GRAFICAS. Universdiad Rey Juan Carlos","2017-18_2175_2175018_mario.manzano (Universidad Rey Juan Carlos)"
