"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"LAS TIC EN LA EDUCACION","Alfaro Gimeno, César","2025-09-01","2210009-2210","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2025). LAS TIC EN LA EDUCACION. Universdiad Rey Juan Carlos","2025-26_2210_2210009_cesar.alfaro (Universidad Rey Juan Carlos)"
"LENGUAJES FORMALES","Alfaro Gimeno, César","2025-09-01","2348047-2348","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2025). LENGUAJES FORMALES. Universdiad Rey Juan Carlos","2025-26_2348_2348047_cesar.alfaro (Universidad Rey Juan Carlos)"
"Estadística","Alfaro Gimeno, César","2025-09-01","2400006-2400","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2025). Estadística. Universdiad Rey Juan Carlos","2025-26_2400_2400006_cesar.alfaro (Universidad Rey Juan Carlos)"
"ESTADISTICA","Alfaro Gimeno, César","2025-09-01","2122008-2122","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2025). ESTADISTICA. Universdiad Rey Juan Carlos","2025-26_2122_2122008_cesar.alfaro (Universidad Rey Juan Carlos)"
"RECUPERACIÓN Y ANÁLISIS DE DATOS DE FÚTBOL PARA MEJORAR LA TOMA DE DECISIONES ESTRATÉGICAS EN EL DEPORTE","Alfaro Gimeno, César (Tutor)","2025-07-04","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Alfaro Gimeno, César (Tutor) (2025). RECUPERACIÓN Y ANÁLISIS DE DATOS DE FÚTBOL PARA MEJORAR LA TOMA DE DECISIONES ESTRATÉGICAS EN EL DEPORTE.","-"
"CARDSTUDIO","Alfaro Gimeno, César (Tutor)","2025-06-30","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Alfaro Gimeno, César (Tutor) (2025). CARDSTUDIO.","-"
"LA EDUCACIÓN ARTÍSTICA COMO HERRAMIENTA INTERDISCIPLINARIA: PROPUESTA DE INTERVENCIÓN EN CIENCIAS SOCIALES EN PRIMARIA","Alfaro Gimeno, César (Tutor)","2025-06-28","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Alfaro Gimeno, César (Tutor) (2025). LA EDUCACIÓN ARTÍSTICA COMO HERRAMIENTA INTERDISCIPLINARIA: PROPUESTA DE INTERVENCIÓN EN CIENCIAS SOCIALES EN PRIMARIA.","-"
"USO DE SCRATCH COMO APOYO AL PROCESO DE APRENDIZAJE DE LAS MATEMÁTICAS EN EDUCACIÓN PRIMARIA","Alfaro Gimeno, César (Tutor); Gómez Miguel, Javier (Cotutor)","2025-06-28","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Alfaro Gimeno, César (Tutor); Gómez Miguel, Javier (Cotutor) (2025). USO DE SCRATCH COMO APOYO AL PROCESO DE APRENDIZAJE DE LAS MATEMÁTICAS EN EDUCACIÓN PRIMARIA.","-"
"SISTEMA DE DECISIÓN MULTI-CRITERIA","Udías Moinelo, Ángel Luis (Cotutor); Alfaro Gimeno, César (Tutor)","2025-06-21","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (Cotutor); Alfaro Gimeno, César (Tutor) (2025). SISTEMA DE DECISIÓN MULTI-CRITERIA.","-"
"LA GAMIFICACION Y EL ABJ COMO HERRAMIENTAS PARA EL DESARROLLO DE HABILIDADES MOTORAS EN EDUCACIÓN PRIMARIA","Alfaro Gimeno, César (Tutor)","2025-02-26","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Alfaro Gimeno, César (Tutor) (2025). LA GAMIFICACION Y EL ABJ COMO HERRAMIENTAS PARA EL DESARROLLO DE HABILIDADES MOTORAS EN EDUCACIÓN PRIMARIA.","-"
"DESARROLLO DE UNA APLICACIÓN ANDROID PARA LA GESTIÓN INTEGRAL DE DATOS DE TORNEOS DE BALONCESTO","Alfaro Gimeno, César (Tutor)","2025-02-19","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Alfaro Gimeno, César (Tutor) (2025). DESARROLLO DE UNA APLICACIÓN ANDROID PARA LA GESTIÓN INTEGRAL DE DATOS DE TORNEOS DE BALONCESTO.","-"
"ChatGPT's performance in university admissions tests in mathematics","Udias, A; Alonso-Ayuso, A; Alfaro, C; Algar, MJ; Cuesta, M; Fernández-Isabel, A; Gómez, J; Lancho, C; Cano, EL; de Diego, IM; Ortega, F","2024-11-01","10.29333/iejme/15517","Y","Publicaciones","Artículo","Ciências agrárias i; Ciencias sociales; Educação; Education; Education & educational research; Education, scientific disciplines; Ensino; General mathematics; Mathematics (all); Mathematics (miscellaneous); Pedagogical & educational research","International Electronic Journal Of Mathematics Education","0.111","-","-","-","Q4","Udias, A; Alonso-Ayuso, A; Alfaro, C; Algar, MJ; Cuesta, M; Fernández-Isabel, A; Gómez, J; Lancho, C; Cano, EL; de Diego, IM; Ortega, F (2024). ChatGPT's performance in university admissions tests in mathematics. International Electronic Journal Of Mathematics Education, 19(4), em0795-. DOI: 10.29333/iejme/15517","2-s2.0-85209779771 (Scopus);WOS:001362927400009 (WoS)"
"Adapting support vector optimisation algorithms to textual gender classification","Gomez, J; Alfaro, C; Ortega, F; Moguerza, JM; Algar, MJ; Moreno, R","2024-10-01","10.1007/s11750-024-00671-1","Y","Publicaciones","Artículo","Ciencias sociales; Discrete mathematics and combinatorics; Engenharias iii; Information systems and management; Interdisciplinar; Management science and operations research; Matemática / probabilidade e estatística; Modeling and simulation; Operations research & management science; Statistics and probability","Top","0.657","-","-","-","Q2","Gomez, J; Alfaro, C; Ortega, F; Moguerza, JM; Algar, MJ; Moreno, R (2024). Adapting support vector optimisation algorithms to textual gender classification. Top, 32(3), 463-488. DOI: 10.1007/s11750-024-00671-1","10.1007/s11750-024-00671-1 (Crossref);2-s2.0-85190105139 (Scopus);WOS:001201328600001 (WoS)"
"LAS TIC EN LA EDUCACION","Alfaro Gimeno, César","2024-09-01","2019006-2019","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2024). LAS TIC EN LA EDUCACION. Universdiad Rey Juan Carlos","2024-25_2019_2019006_cesar.alfaro (Universidad Rey Juan Carlos)"
"LENGUAJES FORMALES","Alfaro Gimeno, César","2024-09-01","2347025-2347","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2024). LENGUAJES FORMALES. Universdiad Rey Juan Carlos","2024-25_2347_2347025_cesar.alfaro (Universidad Rey Juan Carlos)"
"LENGUAJES FORMALES","Alfaro Gimeno, César","2024-09-01","2118040-2118","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2024). LENGUAJES FORMALES. Universdiad Rey Juan Carlos","2024-25_2118_2118040_cesar.alfaro (Universidad Rey Juan Carlos)"
"LAS TIC EN LA EDUCACION","Alfaro Gimeno, César","2024-09-01","2210009-2210","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2024). LAS TIC EN LA EDUCACION. Universdiad Rey Juan Carlos","2024-25_2210_2210009_cesar.alfaro (Universidad Rey Juan Carlos)"
"LENGUAJES FORMALES","Alfaro Gimeno, César","2024-09-01","2178047-2178","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2024). LENGUAJES FORMALES. Universdiad Rey Juan Carlos","2024-25_2178_2178047_cesar.alfaro (Universidad Rey Juan Carlos)"
"ESTADISTICA","Alfaro Gimeno, César","2024-09-01","2059011-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2024). ESTADISTICA. Universdiad Rey Juan Carlos","2024-25_2059_2059011_cesar.alfaro (Universidad Rey Juan Carlos)"
"TEORIA DE AUTOMATAS Y LENGUAJES FORMALES","Alfaro Gimeno, César","2024-09-01","2243027-2243","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2024). TEORIA DE AUTOMATAS Y LENGUAJES FORMALES. Universdiad Rey Juan Carlos","2024-25_2243_2243027_cesar.alfaro (Universidad Rey Juan Carlos)"
"LAS TIC EN LA EDUCACION","Alfaro Gimeno, César","2024-09-01","2102006-2102","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2024). LAS TIC EN LA EDUCACION. Universdiad Rey Juan Carlos","2024-25_2102_2102006_cesar.alfaro (Universidad Rey Juan Carlos)"
"TEORIA DE AUTOMATAS Y LENGUAJES FORMALES","Alfaro Gimeno, César","2024-09-01","2073034-2073","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2024). TEORIA DE AUTOMATAS Y LENGUAJES FORMALES. Universdiad Rey Juan Carlos","2024-25_2073_2073034_cesar.alfaro (Universidad Rey Juan Carlos)"
"INFORMATICA Y COMPETENCIA DIGITAL DOCENTE","Alfaro Gimeno, César","2024-09-01","2172006-2172","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2024). INFORMATICA Y COMPETENCIA DIGITAL DOCENTE. Universdiad Rey Juan Carlos","2024-25_2172_2172006_cesar.alfaro (Universidad Rey Juan Carlos)"
"LENGUAJES FORMALES","Alfaro Gimeno, César","2024-09-01","2316028-2316","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2024). LENGUAJES FORMALES. Universdiad Rey Juan Carlos","2024-25_2316_2316028_cesar.alfaro (Universidad Rey Juan Carlos)"
"TEORIA DE AUTOMATAS Y LENGUAJES FORMALES","Alfaro Gimeno, César","2024-09-01","2059015-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2024). TEORIA DE AUTOMATAS Y LENGUAJES FORMALES. Universdiad Rey Juan Carlos","2024-25_2059_2059015_cesar.alfaro (Universidad Rey Juan Carlos)"
"LENGUAJES FORMALES","Alfaro Gimeno, César","2024-09-01","2299016-2299","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2024). LENGUAJES FORMALES. Universdiad Rey Juan Carlos","2024-25_2299_2299016_cesar.alfaro (Universidad Rey Juan Carlos)"
"LENGUAJES FORMALES","Alfaro Gimeno, César","2024-09-01","2348047-2348","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2024). LENGUAJES FORMALES. Universdiad Rey Juan Carlos","2024-25_2348_2348047_cesar.alfaro (Universidad Rey Juan Carlos)"
"TEORIA DE AUTOMATAS Y LENGUAJES FORMALES","Alfaro Gimeno, César","2024-09-01","2269034-2269","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2024). TEORIA DE AUTOMATAS Y LENGUAJES FORMALES. Universdiad Rey Juan Carlos","2024-25_2269_2269034_cesar.alfaro (Universidad Rey Juan Carlos)"
"ESTADISTICA","Alfaro Gimeno, César","2024-09-01","2243015-2243","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2024). ESTADISTICA. Universdiad Rey Juan Carlos","2024-25_2243_2243015_cesar.alfaro (Universidad Rey Juan Carlos)"
"LENGUAJES FORMALES","Alfaro Gimeno, César","2024-09-01","2028025-2028","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2024). LENGUAJES FORMALES. Universdiad Rey Juan Carlos","2024-25_2028_2028025_cesar.alfaro (Universidad Rey Juan Carlos)"
"INFORMATICA Y COMPETENCIA DIGITAL DOCENTE","Alfaro Gimeno, César","2024-09-01","2173006-2173","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2024). INFORMATICA Y COMPETENCIA DIGITAL DOCENTE. Universdiad Rey Juan Carlos","2024-25_2173_2173006_cesar.alfaro (Universidad Rey Juan Carlos)"
"INTRODUCCIÓN AL PROCESAMIENTO DE LENGUAJE: UN ESTUDIO EXPERIMENTAL SOBRE LA DETECCIÓN DE DISCURSO DE ODIO EN REDES SOCIALES","Alfaro Gimeno, César (Tutor)","2024-07-02","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Alfaro Gimeno, César (Tutor) (2024). INTRODUCCIÓN AL PROCESAMIENTO DE LENGUAJE: UN ESTUDIO EXPERIMENTAL SOBRE LA DETECCIÓN DE DISCURSO DE ODIO EN REDES SOCIALES.","-"
"RECONOCIMIENTO DE CADENAS DE CARACTERES MEDIANTE AUTÓMATAS A PILA CON PYTHON","Alfaro Gimeno, César (Tutor)","2024-06-28","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Alfaro Gimeno, César (Tutor) (2024). RECONOCIMIENTO DE CADENAS DE CARACTERES MEDIANTE AUTÓMATAS A PILA CON PYTHON.","-"
"DOCFIELDS LLM: A LAYOUT-AWARE GENERATIVE LANGUAGE MODEL FOR FINANCE DOCUMENT UNDERSTANDING (DU)","Redchuk Cisterna, Andrés (Tutor); Alfaro Gimeno, César (Cotutor)","2024-06-15","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","Redchuk Cisterna, Andrés (Tutor); Alfaro Gimeno, César (Cotutor) (2024). DOCFIELDS LLM: A LAYOUT-AWARE GENERATIVE LANGUAGE MODEL FOR FINANCE DOCUMENT UNDERSTANDING (DU).","-"
"Framework for scoring the scientific reputation of researchers","de Diego, IM; Prieto, JC; Fernández-Isabel, A; Gomez, J; Alfaro, C","2024-06-01","10.1007/s10115-024-02071-0","Y","Publicaciones","Artículo","Artificial intelligence; Astronomia / física; Ciência da computação; Computer science, artificial intelligence; Computer science, information systems; Engenharias iv; Hardware and architecture; Human-computer interaction; Information systems; Interdisciplinar; Software","Knowledge And Information Systems","0.827","-","-","-","Q2","de Diego, IM; Prieto, JC; Fernández-Isabel, A; Gomez, J; Alfaro, C (2024). Framework for scoring the scientific reputation of researchers. Knowledge And Information Systems, 66(6), 3523-3545. DOI: 10.1007/s10115-024-02071-0","2-s2.0-85186396588 (Scopus);WOS:001173556500001 (WoS)"
"HERRAMIENTA SOFTWARE PARA ORGANIZAR Y PLANIFICAR UN AULA PARA LA REALIZACIÓN DE EXÁMENES","Alfaro Gimeno, César (Tutor)","2024-04-23","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Alfaro Gimeno, César (Tutor) (2024). HERRAMIENTA SOFTWARE PARA ORGANIZAR Y PLANIFICAR UN AULA PARA LA REALIZACIÓN DE EXÁMENES.","-"
"Crop Wild Relatives utilisation and conservation for sustainable agriculture","Rubio Teso, María Luisa (Investigador/a); Lara Romero, Carlos (Investigador/a); Algar Díaz, María Jesús (Investigador/a); Alfaro Gimeno, César (Investigador/a); Gómez Miguel, Javier (Investigador/a); López Cano, Emilio (Investigador/a); Iriondo Alegría, José María (Investigador/a); González Benítez, Natalia (Investigador/a); Ortega Soto, José Felipe (Investigador principal (IP)); Milla Gutiérrez, Rubén (Investigador/a); Molina Pertíñez, Ada Stella (Investigador/a); SCHÖB, CHRISTIAN (Investigador principal (IP))","2024-01-01","Crop Wild Relatives utilisation and conservation f","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","Ref.:Crop Wild Relatives utilisation and conservation f. Crop Wild Relatives utilisation and conservation for sustainable agriculture. Rubio Teso, María Luisa (Investigador/a); Lara Romero, Carlos (Investigador/a); Algar Díaz, María Jesús (Investigador/a); Alfaro Gimeno, César (Investigador/a); Gómez Miguel, Javier (Investigador/a); López Cano, Emilio (Investigador/a); Iriondo Alegría, José María (Investigador/a); González Benítez, Natalia (Investigador/a); Ortega Soto, José Felipe (Investigador principal (IP)); Milla Gutiérrez, Rubén (Investigador/a); Molina Pertíñez, Ada Stella (Investigador/a); SCHÖB, CHRISTIAN (Investigador principal (IP)).  Financiadora: European commision  (2024-01-01 / 2029-12-31)","M3266 (Otros);M3266 (Universidad Rey Juan Carlos)"
"MIGRACIÓN DE PROCESOS ANALÍTICOS DESDE RDBMSS A BIG DATA (POSTGRESQL VS PRESTODB)","Alfaro Gimeno, César (Tutor); Gómez Miguel, Javier (Cotutor)","2023-11-10","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Alfaro Gimeno, César (Tutor); Gómez Miguel, Javier (Cotutor) (2023). MIGRACIÓN DE PROCESOS ANALÍTICOS DESDE RDBMSS A BIG DATA (POSTGRESQL VS PRESTODB). Universdiad Rey Juan Carlos","TFG_2316048_m.martinal.2017_1b4ba1b40f6a2d0191bfae3373077182 (Universidad Rey Juan Carlos)"
"ANONIMIZACIÓN DE DATOS: MÉTODOS Y ANÁLISIS DE RIESGO","Alfaro Gimeno, César (Cotutor); Gómez Miguel, Javier (Tutor)","2023-11-10","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Alfaro Gimeno, César (Cotutor); Gómez Miguel, Javier (Tutor) (2023). ANONIMIZACIÓN DE DATOS: MÉTODOS Y ANÁLISIS DE RIESGO. Universdiad Rey Juan Carlos","TFG_2316050_m.martinal.2017_bf10f2e030afe51d77192135894351fd (Universidad Rey Juan Carlos)"
"LENGUAJES FORMALES","Alfaro Gimeno, César","2023-09-01","2118040-2118","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2023). LENGUAJES FORMALES. Universdiad Rey Juan Carlos","2023-24_2118_2118040_cesar.alfaro (Universidad Rey Juan Carlos)"
"LENGUAJES FORMALES","Alfaro Gimeno, César","2023-09-01","2347025-2347","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2023). LENGUAJES FORMALES. Universdiad Rey Juan Carlos","2023-24_2347_2347025_cesar.alfaro (Universidad Rey Juan Carlos)"
"TEORIA DE AUTOMATAS Y LENGUAJES FORMALES","Alfaro Gimeno, César","2023-09-01","2243027-2243","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2023). TEORIA DE AUTOMATAS Y LENGUAJES FORMALES. Universdiad Rey Juan Carlos","2023-24_2243_2243027_cesar.alfaro (Universidad Rey Juan Carlos)"
"TEORIA DE AUTOMATAS Y LENGUAJES FORMALES","Alfaro Gimeno, César","2023-09-01","2059015-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2023). TEORIA DE AUTOMATAS Y LENGUAJES FORMALES. Universdiad Rey Juan Carlos","2023-24_2059_2059015_cesar.alfaro (Universidad Rey Juan Carlos)"
"LENGUAJES FORMALES","Alfaro Gimeno, César","2023-09-01","2316028-2316","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2023). LENGUAJES FORMALES. Universdiad Rey Juan Carlos","2023-24_2316_2316028_cesar.alfaro (Universidad Rey Juan Carlos)"
"INFORMATICA Y COMPETENCIA DIGITAL DOCENTE","Alfaro Gimeno, César","2023-09-01","2172006-2172","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2023). INFORMATICA Y COMPETENCIA DIGITAL DOCENTE. Universdiad Rey Juan Carlos","2023-24_2172_2172006_cesar.alfaro (Universidad Rey Juan Carlos)"
"TEORIA DE AUTOMATAS Y LENGUAJES FORMALES","Alfaro Gimeno, César","2023-09-01","2269034-2269","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2023). TEORIA DE AUTOMATAS Y LENGUAJES FORMALES. Universdiad Rey Juan Carlos","2023-24_2269_2269034_cesar.alfaro (Universidad Rey Juan Carlos)"
"LENGUAJES FORMALES","Alfaro Gimeno, César","2023-09-01","2348047-2348","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2023). LENGUAJES FORMALES. Universdiad Rey Juan Carlos","2023-24_2348_2348047_cesar.alfaro (Universidad Rey Juan Carlos)"
"LENGUAJES FORMALES","Alfaro Gimeno, César","2023-09-01","2299016-2299","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2023). LENGUAJES FORMALES. Universdiad Rey Juan Carlos","2023-24_2299_2299016_cesar.alfaro (Universidad Rey Juan Carlos)"
"INFORMATICA Y COMPETENCIA DIGITAL DOCENTE","Alfaro Gimeno, César","2023-09-01","2173006-2173","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Alfaro Gimeno, César (2023). INFORMATICA Y COMPETENCIA DIGITAL DOCENTE. Universdiad Rey Juan Carlos","2023-24_2173_2173006_cesar.alfaro (Universidad Rey Juan Carlos)"
