"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"Bases de Datos","González Pardo, Antonio","2023-09-01","414704-4147","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","González Pardo, Antonio (2023). Bases de Datos. Universdiad Rey Juan Carlos","2023-24_4147_414704_antonio.gpardo (Universidad Rey Juan Carlos)"
"SISTEMAS DE INFORMACION","González Pardo, Antonio","2023-09-01","2113045-2113","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","González Pardo, Antonio (2023). SISTEMAS DE INFORMACION. Universdiad Rey Juan Carlos","2023-24_2113_2113045_antonio.gpardo (Universidad Rey Juan Carlos)"
"ESTRUCTURAS DE DATOS","González Pardo, Antonio","2023-09-01","2059008-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","González Pardo, Antonio (2023). ESTRUCTURAS DE DATOS. Universdiad Rey Juan Carlos","2023-24_2059_2059008_antonio.gpardo (Universidad Rey Juan Carlos)"
"ESTRUCTURAS DE DATOS","González Pardo, Antonio","2023-09-01","2285010-2285","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","González Pardo, Antonio (2023). ESTRUCTURAS DE DATOS. Universdiad Rey Juan Carlos","2023-24_2285_2285010_antonio.gpardo (Universidad Rey Juan Carlos)"
"ESTRUCTURAS DE DATOS I","González Pardo, Antonio","2023-09-01","2361012-2361","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","González Pardo, Antonio (2023). ESTRUCTURAS DE DATOS I. Universdiad Rey Juan Carlos","2023-24_2361_2361012_antonio.gpardo (Universidad Rey Juan Carlos)"
"SISTEMAS DE INFORMACION","González Pardo, Antonio","2023-09-01","2059035-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","González Pardo, Antonio (2023). SISTEMAS DE INFORMACION. Universdiad Rey Juan Carlos","2023-24_2059_2059035_antonio.gpardo (Universidad Rey Juan Carlos)"
"ESTRUCTURAS DE DATOS","González Pardo, Antonio","2023-09-01","2073012-2073","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","González Pardo, Antonio (2023). ESTRUCTURAS DE DATOS. Universdiad Rey Juan Carlos","2023-24_2073_2073012_antonio.gpardo (Universidad Rey Juan Carlos)"
"INVESTIGACION DE LAS VULNERABILIDADES EN TWITTER:  EXTRACCION, ANALISIS Y VISUALIZACION DE LOS DATOS DE CVES","Cavero Díaz, Sergio (Tutor); González Pardo, Antonio (Cotutor)","2023-07-20","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Cavero Díaz, Sergio (Tutor); González Pardo, Antonio (Cotutor) (2023). INVESTIGACION DE LAS VULNERABILIDADES EN TWITTER:  EXTRACCION, ANALISIS Y VISUALIZACION DE LOS DATOS DE CVES. Universidad Rey Juan Carlos","TFG_2285040_j.garciaga.2019_efa2831972b1f833e3ce05c8127a9458 (Universidad Rey Juan Carlos)"
"DESARROLLO DE UN SISTEMA DE INFORMACIÓN PARA EL ANÁLISIS DEL DISCURSO DE ODIO EN REDES SOCIALES","González Pardo, Antonio (Tutor)","2023-07-19","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","González Pardo, Antonio (Tutor) (2023). DESARROLLO DE UN SISTEMA DE INFORMACIÓN PARA EL ANÁLISIS DEL DISCURSO DE ODIO EN REDES SOCIALES. Universidad Rey Juan Carlos","TFG_2059037_mj.benito.2017_eeb212e3895afbdc6b3df64bc423cf56 (Universidad Rey Juan Carlos)"
"OPTIMIZACIÓN AUTOMÁTICA DE MODELOS DE DEEP LEARNING PARA LA DETECCIÓN DE DEPRESIÓN EN TEXTO EN INGLÉS","González Pardo, Antonio (Tutor)","2023-07-17","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","González Pardo, Antonio (Tutor) (2023). OPTIMIZACIÓN AUTOMÁTICA DE MODELOS DE DEEP LEARNING PARA LA DETECCIÓN DE DEPRESIÓN EN TEXTO EN INGLÉS. Universidad Rey Juan Carlos","TFG_2316050_a.gonzalezar.2018_b0e1f3e4e21c57cd40bb789cb6297332 (Universidad Rey Juan Carlos)"
"ANÁLISIS DE MODELOS DE DEEP LEARNING PARA LA DETECCIÓN DE DEPRESIÓN EN TEXTOS EN INGLÉS","González Pardo, Antonio (Tutor)","2023-06-02","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","González Pardo, Antonio (Tutor) (2023). ANÁLISIS DE MODELOS DE DEEP LEARNING PARA LA DETECCIÓN DE DEPRESIÓN EN TEXTOS EN INGLÉS. Universidad Rey Juan Carlos","TFG_2316048_a.gonzalezar.2018_b56d01c0e9b2beabdfe9a1e4ab9e3d99 (Universidad Rey Juan Carlos)"
"BVNS for Overlapping Community Detection","Pérez-Peló S; Sánchez-Oro J; González-Pardo A; Duarte A","2023-01-01","10.1007/978-3-031-34500-5_3","N","Publicaciones","Conferencia Publicada","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Arquitetura e urbanismo; Arquitetura, urbanismo e design; Artes; Astronomia / física; Biodiversidade; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Ciências sociais aplicadas i; Computer science (all); Computer science (miscellaneous); Computer science, artificial intelligence; Computer science, theory & methods; Comunicação e informação; Comunicació i informació; Direito; Educação; Educação física; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Ensino; Farmacia; General computer science; General o multidisciplinar; Geociências; Geografía; Interdisciplinar; Linguística e literatura; Matemática / probabilidade e estatística; Materiais; Medicina i; Medicina ii; Medicina iii; Medicina veterinaria; Odontología; Planejamento urbano e regional / demografia; Psicología; Química; Saúde coletiva; Theoretical computer science","Lecture Notes In Computer Science","0.606","-","-","-","Q2","Pérez-Peló S; Sánchez-Oro J; González-Pardo A; Duarte A (2023). BVNS for Overlapping Community Detection. : Springer Science and Business Media Deutschland GmbH","10.1007/978-3-031-34500-5_3 (Crossref);2-s2.0-85173556568 (Scopus)"
"CONjunto de datos Etiquetados en CasTellano para el Análisis del Discurso de Odio","Rodríguez Uribe, Nicolás (Investigador/a); Lozano Osorio, Isaac (Investigador/a); Herrán González, Alberto (Investigador/a); González Pardo, Antonio (Investigador principal (IP))","2023-01-01","-","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","CONjunto de datos Etiquetados en CasTellano para el Análisis del Discurso de Odio. Rodríguez Uribe, Nicolás (Investigador/a); Lozano Osorio, Isaac (Investigador/a); Herrán González, Alberto (Investigador/a); González Pardo, Antonio (Investigador principal (IP)).  Financiadora: Universidad Rey Juan Carlos  (2023-01-01 / 2023-12-31)","M2992 (Otros);M2992 (Universidad Rey Juan Carlos)"
"ESTRUCTURAS DE DATOS","González Pardo, Antonio","2022-09-01","2243010-2243","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","González Pardo, Antonio (2022). ESTRUCTURAS DE DATOS. Universdiad Rey Juan Carlos","2022-23_2243_2243010_antonio.gpardo (Universidad Rey Juan Carlos)"
"SEGURIDAD INFORMATICA","González Pardo, Antonio","2022-09-01","2033021-2033","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","González Pardo, Antonio (2022). SEGURIDAD INFORMATICA. Universdiad Rey Juan Carlos","2022-23_2033_2033021_antonio.gpardo (Universidad Rey Juan Carlos)"
"SEGURIDAD INFORMATICA","González Pardo, Antonio","2022-09-01","2118043-2118","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","González Pardo, Antonio (2022). SEGURIDAD INFORMATICA. Universdiad Rey Juan Carlos","2022-23_2118_2118043_antonio.gpardo (Universidad Rey Juan Carlos)"
"SEGURIDAD INFORMATICA","González Pardo, Antonio","2022-09-01","2117037-2117","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","González Pardo, Antonio (2022). SEGURIDAD INFORMATICA. Universdiad Rey Juan Carlos","2022-23_2117_2117037_antonio.gpardo (Universidad Rey Juan Carlos)"
"SEGURIDAD INFORMATICA","González Pardo, Antonio","2022-09-01","2097042-2097","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","González Pardo, Antonio (2022). SEGURIDAD INFORMATICA. Universdiad Rey Juan Carlos","2022-23_2097_2097042_antonio.gpardo (Universidad Rey Juan Carlos)"
"SEGURIDAD INFORMATICA","González Pardo, Antonio","2022-09-01","2114035-2114","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","González Pardo, Antonio (2022). SEGURIDAD INFORMATICA. Universdiad Rey Juan Carlos","2022-23_2114_2114035_antonio.gpardo (Universidad Rey Juan Carlos)"
"SEGURIDAD INFORMATICA","González Pardo, Antonio","2022-09-01","2034027-2034","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","González Pardo, Antonio (2022). SEGURIDAD INFORMATICA. Universdiad Rey Juan Carlos","2022-23_2034_2034027_antonio.gpardo (Universidad Rey Juan Carlos)"
"ESTRUCTURAS DE DATOS","González Pardo, Antonio","2022-09-01","2285010-2285","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","González Pardo, Antonio (2022). ESTRUCTURAS DE DATOS. Universdiad Rey Juan Carlos","2022-23_2285_2285010_antonio.gpardo (Universidad Rey Juan Carlos)"
"SEGURIDAD INFORMATICA","González Pardo, Antonio","2022-09-01","2316044-2316","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","González Pardo, Antonio (2022). SEGURIDAD INFORMATICA. Universdiad Rey Juan Carlos","2022-23_2316_2316044_antonio.gpardo (Universidad Rey Juan Carlos)"
"ESTRUCTURAS DE DATOS","González Pardo, Antonio","2022-09-01","2269012-2269","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","González Pardo, Antonio (2022). ESTRUCTURAS DE DATOS. Universdiad Rey Juan Carlos","2022-23_2269_2269012_antonio.gpardo (Universidad Rey Juan Carlos)"
"ESTRUCTURAS DE DATOS","González Pardo, Antonio","2022-09-01","2059008-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","González Pardo, Antonio (2022). ESTRUCTURAS DE DATOS. Universdiad Rey Juan Carlos","2022-23_2059_2059008_antonio.gpardo (Universidad Rey Juan Carlos)"
"SEGURIDAD INFORMATICA","González Pardo, Antonio","2022-09-01","2113028-2113","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","González Pardo, Antonio (2022). SEGURIDAD INFORMATICA. Universdiad Rey Juan Carlos","2022-23_2113_2113028_antonio.gpardo (Universidad Rey Juan Carlos)"
"SEGURIDAD INFORMATICA","González Pardo, Antonio","2022-09-01","2315037-2315","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","González Pardo, Antonio (2022). SEGURIDAD INFORMATICA. Universdiad Rey Juan Carlos","2022-23_2315_2315037_antonio.gpardo (Universidad Rey Juan Carlos)"
"ESTRUCTURAS DE DATOS","González Pardo, Antonio","2022-09-01","2073012-2073","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","González Pardo, Antonio (2022). ESTRUCTURAS DE DATOS. Universdiad Rey Juan Carlos","2022-23_2073_2073012_antonio.gpardo (Universidad Rey Juan Carlos)"
