"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"PROGRAMACION ORIENTADA A OBJETOS","Lázaro Carrascosa, Carlos Alfredo","2025-09-01","2243026-2243","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2025). PROGRAMACION ORIENTADA A OBJETOS. Universdiad Rey Juan Carlos","2025-26_2243_2243026_carlos.lazaro (Universidad Rey Juan Carlos)"
"ÁREA COMPETENCIAL DE CREACIÓN DE CONTENIDOS DIGITALES","Lázaro Carrascosa, Carlos Alfredo","2025-09-01","630404-6304","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2025). ÁREA COMPETENCIAL DE CREACIÓN DE CONTENIDOS DIGITALES. Universdiad Rey Juan Carlos","2025-26_6304_630404_carlos.lazaro (Universidad Rey Juan Carlos)"
"INTERACCION PERSONA-ORDENADOR","Lázaro Carrascosa, Carlos Alfredo","2025-09-01","2073055-2073","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2025). INTERACCION PERSONA-ORDENADOR. Universdiad Rey Juan Carlos","2025-26_2073_2073055_carlos.lazaro (Universidad Rey Juan Carlos)"
"DIDÁCTICAS DE LA INFORMÁTICA Y TECNOLOGÍA","Lázaro Carrascosa, Carlos Alfredo","2025-09-01","638810-6388","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2025). DIDÁCTICAS DE LA INFORMÁTICA Y TECNOLOGÍA. Universdiad Rey Juan Carlos","2025-26_6388_638810_carlos.lazaro (Universidad Rey Juan Carlos)"
"PROGRAMACION ORIENTADA A OBJETOS","Lázaro Carrascosa, Carlos Alfredo","2025-09-01","2269018-2269","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2025). PROGRAMACION ORIENTADA A OBJETOS. Universdiad Rey Juan Carlos","2025-26_2269_2269018_carlos.lazaro (Universidad Rey Juan Carlos)"
"PROGRAMACION ORIENTADA A OBJETOS","Lázaro Carrascosa, Carlos Alfredo","2025-09-01","2073018-2073","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2025). PROGRAMACION ORIENTADA A OBJETOS. Universdiad Rey Juan Carlos","2025-26_2073_2073018_carlos.lazaro (Universidad Rey Juan Carlos)"
"DIDÁCTICAS DE LA INFORMÁTICA Y LA TECNOLOGÍA","Lázaro Carrascosa, Carlos Alfredo","2025-09-01","618205-6182","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2025). DIDÁCTICAS DE LA INFORMÁTICA Y LA TECNOLOGÍA. Universdiad Rey Juan Carlos","2025-26_6182_618205_carlos.lazaro (Universidad Rey Juan Carlos)"
"ESTUDIO SOBRE LA CALIDAD DE EJERCICIOS Y PRÁCTICAS EN JAVA USANDO IAS","Lázaro Carrascosa, Carlos Alfredo (Tutor)","2025-05-10","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (Tutor) (2025). ESTUDIO SOBRE LA CALIDAD DE EJERCICIOS Y PRÁCTICAS EN JAVA USANDO IAS.","-"
"PROGRAMACION ORIENTADA A OBJETOS","Lázaro Carrascosa, Carlos Alfredo","2024-09-01","2243026-2243","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2024). PROGRAMACION ORIENTADA A OBJETOS. Universdiad Rey Juan Carlos","2024-25_2243_2243026_carlos.lazaro (Universidad Rey Juan Carlos)"
"INTERACCION PERSONA-ORDENADOR","Lázaro Carrascosa, Carlos Alfredo","2024-09-01","2073055-2073","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2024). INTERACCION PERSONA-ORDENADOR. Universdiad Rey Juan Carlos","2024-25_2073_2073055_carlos.lazaro (Universidad Rey Juan Carlos)"
"INTRODUCCION A LA PROGRAMACION","Lázaro Carrascosa, Carlos Alfredo","2024-09-01","2061004-2061","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2024). INTRODUCCION A LA PROGRAMACION. Universdiad Rey Juan Carlos","2024-25_2061_2061004_carlos.lazaro (Universidad Rey Juan Carlos)"
"PROGRAMACION ORIENTADA A OBJETOS","Lázaro Carrascosa, Carlos Alfredo","2024-09-01","2059012-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2024). PROGRAMACION ORIENTADA A OBJETOS. Universdiad Rey Juan Carlos","2024-25_2059_2059012_carlos.lazaro (Universidad Rey Juan Carlos)"
"FUNDAMENTOS DE DISEÑO DE SOFTWARE","Lázaro Carrascosa, Carlos Alfredo","2024-09-01","2032020-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2024). FUNDAMENTOS DE DISEÑO DE SOFTWARE. Universdiad Rey Juan Carlos","2024-25_2032_2032020_carlos.lazaro (Universidad Rey Juan Carlos)"
"INTERACCION PERSONA-ORDENADOR","Lázaro Carrascosa, Carlos Alfredo","2024-09-01","2059022-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2024). INTERACCION PERSONA-ORDENADOR. Universdiad Rey Juan Carlos","2024-25_2059_2059022_carlos.lazaro (Universidad Rey Juan Carlos)"
"PROGRAMACION ORIENTADA A OBJETOS","Lázaro Carrascosa, Carlos Alfredo","2024-09-01","2032012-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2024). PROGRAMACION ORIENTADA A OBJETOS. Universdiad Rey Juan Carlos","2024-25_2032_2032012_carlos.lazaro (Universidad Rey Juan Carlos)"
"DIDÁCTICAS DE LA INFORMÁTICA Y TECNOLOGÍA","Lázaro Carrascosa, Carlos Alfredo","2024-09-01","638810-6388","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2024). DIDÁCTICAS DE LA INFORMÁTICA Y TECNOLOGÍA. Universdiad Rey Juan Carlos","2024-25_6388_638810_carlos.lazaro (Universidad Rey Juan Carlos)"
"PROGRAMACION ORIENTADA A OBJETOS","Lázaro Carrascosa, Carlos Alfredo","2024-09-01","2269018-2269","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2024). PROGRAMACION ORIENTADA A OBJETOS. Universdiad Rey Juan Carlos","2024-25_2269_2269018_carlos.lazaro (Universidad Rey Juan Carlos)"
"PROGRAMACION ORIENTADA A OBJETOS","Lázaro Carrascosa, Carlos Alfredo","2024-09-01","2113012-2113","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2024). PROGRAMACION ORIENTADA A OBJETOS. Universdiad Rey Juan Carlos","2024-25_2113_2113012_carlos.lazaro (Universidad Rey Juan Carlos)"
"PROGRAMACION ORIENTADA A OBJETOS","Lázaro Carrascosa, Carlos Alfredo","2024-09-01","2073018-2073","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2024). PROGRAMACION ORIENTADA A OBJETOS. Universdiad Rey Juan Carlos","2024-25_2073_2073018_carlos.lazaro (Universidad Rey Juan Carlos)"
"ÁREA COMPETENCIAL DE CREACIÓN DE CONTENIDOS DIGITALES","Lázaro Carrascosa, Carlos Alfredo","2024-09-01","630404-6304","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2024). ÁREA COMPETENCIAL DE CREACIÓN DE CONTENIDOS DIGITALES. Universdiad Rey Juan Carlos","2024-25_6304_630404_carlos.lazaro (Universidad Rey Juan Carlos)"
"INTERACCION PERSONA-ORDENADOR","Lázaro Carrascosa, Carlos Alfredo","2024-09-01","2243037-2243","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2024). INTERACCION PERSONA-ORDENADOR. Universdiad Rey Juan Carlos","2024-25_2243_2243037_carlos.lazaro (Universidad Rey Juan Carlos)"
"INTERACCION PERSONA-ORDENADOR","Lázaro Carrascosa, Carlos Alfredo","2024-09-01","2269055-2269","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2024). INTERACCION PERSONA-ORDENADOR. Universdiad Rey Juan Carlos","2024-25_2269_2269055_carlos.lazaro (Universidad Rey Juan Carlos)"
"DIDÁCTICAS DE LA INFORMÁTICA Y LA TECNOLOGÍA","Lázaro Carrascosa, Carlos Alfredo","2024-09-01","618205-6182","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2024). DIDÁCTICAS DE LA INFORMÁTICA Y LA TECNOLOGÍA. Universdiad Rey Juan Carlos","2024-25_6182_618205_carlos.lazaro (Universidad Rey Juan Carlos)"
"EVALUACIÓN Y MEJORA DE UN ENTORNO WEB MULTIAPLICACIÓN PARA LA ENSEÑANZA DE LA PROGRAMACIÓN","Lázaro Carrascosa, Carlos Alfredo (Tutor)","2024-07-18","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (Tutor) (2024). EVALUACIÓN Y MEJORA DE UN ENTORNO WEB MULTIAPLICACIÓN PARA LA ENSEÑANZA DE LA PROGRAMACIÓN.","-"
"APLICACIÓN DE APOYO A LA ENSEÑANZA DE MODIFICADORES DE ACCESO EN PROGRAMACIÓN ORIENTADA A OBJETOS","Hernán Losada, Isidoro (Cotutor); Lázaro Carrascosa, Carlos Alfredo (Tutor)","2024-06-20","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Hernán Losada, Isidoro (Cotutor); Lázaro Carrascosa, Carlos Alfredo (Tutor) (2024). APLICACIÓN DE APOYO A LA ENSEÑANZA DE MODIFICADORES DE ACCESO EN PROGRAMACIÓN ORIENTADA A OBJETOS.","TFG_2059037_jj.martin.2018_bb983b1c232fbfc27de25f57463cc8e2 (Universidad Rey Juan Carlos)"
"HERRAMIENTA CLIENTE SERVIDOR PARA LA ENSEÑANZA DE LAS MATEMÁTICAS EN EDUCACIÓN PRIMARIA","Lázaro Carrascosa, Carlos Alfredo (Tutor)","2024-05-28","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (Tutor) (2024). HERRAMIENTA CLIENTE SERVIDOR PARA LA ENSEÑANZA DE LAS MATEMÁTICAS EN EDUCACIÓN PRIMARIA.","-"
"Game-Based Learning With Augmented Reality for History Education","Carrascosa, CL; Ylardia, IP; Paredes-Velasco, M; García-Suelto, MDN","2024-02-01","10.1109/RITA.2024.3368348","-","Publicaciones","Artículo","Ciência da computação; Computer science, interdisciplinary applications; E-learning; Educação; Educación; Education; Engenharias iv; Engineering (all); Engineering (miscellaneous); Ensino; General engineering; Interdisciplinar; Linguística e literatura","Revista Iberoamericana De Tecnologias Del Aprendizaje","0.366","-","-","-","Q2","Carrascosa, CL; Ylardia, IP; Paredes-Velasco, M; García-Suelto, MDN (2024). Game-Based Learning With Augmented Reality for History Education. Revista Iberoamericana De Tecnologias Del Aprendizaje, 19(1), 14-23. DOI: 10.1109/RITA.2024.3368348","10.1109/rita.2024.3368348 (Crossref);2-s2.0-85186103661 (Scopus);9474416ARTREV (Dialnet);WOS:001195991400002 (WoS)"
"PROGRAMACION ORIENTADA A OBJETOS","Lázaro Carrascosa, Carlos Alfredo","2023-09-01","2113012-2113","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2023). PROGRAMACION ORIENTADA A OBJETOS. Universdiad Rey Juan Carlos","2023-24_2113_2113012_carlos.lazaro (Universidad Rey Juan Carlos)"
"ÁREA COMPETENCIAL DE CREACIÓN DE CONTENIDOS DIGITALES","Lázaro Carrascosa, Carlos Alfredo","2023-09-01","630404-6304","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2023). ÁREA COMPETENCIAL DE CREACIÓN DE CONTENIDOS DIGITALES. Universdiad Rey Juan Carlos","2023-24_6304_630404_carlos.lazaro (Universidad Rey Juan Carlos)"
"PROGRAMACION ORIENTADA A OBJETOS","Lázaro Carrascosa, Carlos Alfredo","2023-09-01","2269018-2269","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2023). PROGRAMACION ORIENTADA A OBJETOS. Universdiad Rey Juan Carlos","2023-24_2269_2269018_carlos.lazaro (Universidad Rey Juan Carlos)"
"PROGRAMACION ORIENTADA A OBJETOS","Lázaro Carrascosa, Carlos Alfredo","2023-09-01","2032012-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2023). PROGRAMACION ORIENTADA A OBJETOS. Universdiad Rey Juan Carlos","2023-24_2032_2032012_carlos.lazaro (Universidad Rey Juan Carlos)"
"DIDÁCTICAS DE LA INFORMÁTICA Y LA TECNOLOGÍA","Lázaro Carrascosa, Carlos Alfredo","2023-09-01","618205-6182","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2023). DIDÁCTICAS DE LA INFORMÁTICA Y LA TECNOLOGÍA. Universdiad Rey Juan Carlos","2023-24_6182_618205_carlos.lazaro (Universidad Rey Juan Carlos)"
"PROGRAMACION ORIENTADA A OBJETOS","Lázaro Carrascosa, Carlos Alfredo","2023-09-01","2243026-2243","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2023). PROGRAMACION ORIENTADA A OBJETOS. Universdiad Rey Juan Carlos","2023-24_2243_2243026_carlos.lazaro (Universidad Rey Juan Carlos)"
"PROGRAMACION ORIENTADA A OBJETOS","Lázaro Carrascosa, Carlos Alfredo","2023-09-01","2073018-2073","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2023). PROGRAMACION ORIENTADA A OBJETOS. Universdiad Rey Juan Carlos","2023-24_2073_2073018_carlos.lazaro (Universidad Rey Juan Carlos)"
"INTRODUCCION A LA PROGRAMACION","Lázaro Carrascosa, Carlos Alfredo","2023-09-01","2061004-2061","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2023). INTRODUCCION A LA PROGRAMACION. Universdiad Rey Juan Carlos","2023-24_2061_2061004_carlos.lazaro (Universidad Rey Juan Carlos)"
"PROGRAMACION ORIENTADA A OBJETOS","Lázaro Carrascosa, Carlos Alfredo","2023-09-01","2059012-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2023). PROGRAMACION ORIENTADA A OBJETOS. Universdiad Rey Juan Carlos","2023-24_2059_2059012_carlos.lazaro (Universidad Rey Juan Carlos)"
"FUNDAMENTOS DE DISEÑO DE SOFTWARE","Lázaro Carrascosa, Carlos Alfredo","2023-09-01","2032020-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2023). FUNDAMENTOS DE DISEÑO DE SOFTWARE. Universdiad Rey Juan Carlos","2023-24_2032_2032020_carlos.lazaro (Universidad Rey Juan Carlos)"
"TRABAJO FIN DE MÁSTER","Lázaro Carrascosa, Carlos Alfredo","2023-09-01","630409-6304","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2023). TRABAJO FIN DE MÁSTER. Universdiad Rey Juan Carlos","2023-24_6304_630409_carlos.lazaro (Universidad Rey Juan Carlos)"
"CREACIÓN DE UNA PLATAFORMA POLIVALENTE DE GESTIÓN ORGANIZATIVA ADAPTABLE A ORGANIZACIONES","Lázaro Carrascosa, Carlos Alfredo (Tutor)","2023-07-14","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (Tutor) (2023). CREACIÓN DE UNA PLATAFORMA POLIVALENTE DE GESTIÓN ORGANIZATIVA ADAPTABLE A ORGANIZACIONES. Universidad Rey Juan Carlos","TFG_2032037_ma.huerta_a8dac87518ab32a6abe51287d5b7113f (Universidad Rey Juan Carlos)"
"APLICACIÓN WEB GAMIFICADA PARA EL APRENDIZAJE Y LA RESOLUCIÓN DE EJERCICIOS MATEMÁTICOS EN EDUCACIÓN SECUNDARIA","Lázaro Carrascosa, Carlos Alfredo (Tutor)","2023-07-14","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (Tutor) (2023). APLICACIÓN WEB GAMIFICADA PARA EL APRENDIZAJE Y LA RESOLUCIÓN DE EJERCICIOS MATEMÁTICOS EN EDUCACIÓN SECUNDARIA. Universidad Rey Juan Carlos","TFG_2097058_a.elismaili.2017_a13b8781e33014705f4487fe46e011df (Universidad Rey Juan Carlos)"
"GESTIÓN DE USUARIOS Y SEGUIMIENTO DEL ALUMNADO PARA UN CONJUNTO DE APLICACIONES WEB EDUCATIVAS DE ENSEÑANZA DE CONCEPTOS BÁSICOS DE PROGRAMACIÓN.","Lázaro Carrascosa, Carlos Alfredo (Tutor)","2023-03-16","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (Tutor) (2023). GESTIÓN DE USUARIOS Y SEGUIMIENTO DEL ALUMNADO PARA UN CONJUNTO DE APLICACIONES WEB EDUCATIVAS DE ENSEÑANZA DE CONCEPTOS BÁSICOS DE PROGRAMACIÓN.. Universidad Rey Juan Carlos","TFG_2113042_p.martins.2017_f1f31017275e4e2c80b0eaeb3c87a8d9 (Universidad Rey Juan Carlos)"
"PROGRAMACION ORIENTADA A OBJETOS","Lázaro Carrascosa, Carlos Alfredo","2022-09-01","2269018-2269","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2022). PROGRAMACION ORIENTADA A OBJETOS. Universdiad Rey Juan Carlos","2022-23_2269_2269018_carlos.lazaro (Universidad Rey Juan Carlos)"
"PROGRAMACION ORIENTADA A OBJETOS","Lázaro Carrascosa, Carlos Alfredo","2022-09-01","2113012-2113","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2022). PROGRAMACION ORIENTADA A OBJETOS. Universdiad Rey Juan Carlos","2022-23_2113_2113012_carlos.lazaro (Universidad Rey Juan Carlos)"
"ÁREA COMPETENCIAL DE CREACIÓN DE CONTENIDOS DIGITALES","Lázaro Carrascosa, Carlos Alfredo","2022-09-01","630404-6304","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2022). ÁREA COMPETENCIAL DE CREACIÓN DE CONTENIDOS DIGITALES. Universdiad Rey Juan Carlos","2022-23_6304_630404_carlos.lazaro (Universidad Rey Juan Carlos)"
"PROGRAMACION ORIENTADA A OBJETOS","Lázaro Carrascosa, Carlos Alfredo","2022-09-01","2243026-2243","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2022). PROGRAMACION ORIENTADA A OBJETOS. Universdiad Rey Juan Carlos","2022-23_2243_2243026_carlos.lazaro (Universidad Rey Juan Carlos)"
"INTRODUCCION A LA PROGRAMACION","Lázaro Carrascosa, Carlos Alfredo","2022-09-01","2061004-2061","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2022). INTRODUCCION A LA PROGRAMACION. Universdiad Rey Juan Carlos","2022-23_2061_2061004_carlos.lazaro (Universidad Rey Juan Carlos)"
"PROGRAMACION ORIENTADA A OBJETOS","Lázaro Carrascosa, Carlos Alfredo","2022-09-01","2059012-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2022). PROGRAMACION ORIENTADA A OBJETOS. Universdiad Rey Juan Carlos","2022-23_2059_2059012_carlos.lazaro (Universidad Rey Juan Carlos)"
"FUNDAMENTOS DE DISEÑO DE SOFTWARE","Lázaro Carrascosa, Carlos Alfredo","2022-09-01","2032020-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2022). FUNDAMENTOS DE DISEÑO DE SOFTWARE. Universdiad Rey Juan Carlos","2022-23_2032_2032020_carlos.lazaro (Universidad Rey Juan Carlos)"
"PROGRAMACION ORIENTADA A OBJETOS","Lázaro Carrascosa, Carlos Alfredo","2022-09-01","2032012-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2022). PROGRAMACION ORIENTADA A OBJETOS. Universdiad Rey Juan Carlos","2022-23_2032_2032012_carlos.lazaro (Universidad Rey Juan Carlos)"
"PROGRAMACION ORIENTADA A OBJETOS","Lázaro Carrascosa, Carlos Alfredo","2022-09-01","2073018-2073","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2022). PROGRAMACION ORIENTADA A OBJETOS. Universdiad Rey Juan Carlos","2022-23_2073_2073018_carlos.lazaro (Universidad Rey Juan Carlos)"
"DIDÁCTICAS DE LA INFORMÁTICA Y LA TECNOLOGÍA","Lázaro Carrascosa, Carlos Alfredo","2022-09-01","618205-6182","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lázaro Carrascosa, Carlos Alfredo (2022). DIDÁCTICAS DE LA INFORMÁTICA Y LA TECNOLOGÍA. Universdiad Rey Juan Carlos","2022-23_6182_618205_carlos.lazaro (Universidad Rey Juan Carlos)"
