"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"RECONOCIMIENTO DE PATRONES","Cuesta Infante, Alfredo","2024-09-01","623016-6230","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cuesta Infante, Alfredo (2024). RECONOCIMIENTO DE PATRONES. Universdiad Rey Juan Carlos","2024-25_6230_623016_alfredo.cuesta (Universidad Rey Juan Carlos)"
"APRENDIZAJE AUTOMATICO I","Cuesta Infante, Alfredo","2024-09-01","2361016-2361","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cuesta Infante, Alfredo (2024). APRENDIZAJE AUTOMATICO I. Universdiad Rey Juan Carlos","2024-25_2361_2361016_alfredo.cuesta (Universidad Rey Juan Carlos)"
"INTRODUCCIÓN A LA INVESTIGACIÓN EN VISIÓN ARTIFICIAL","Cuesta Infante, Alfredo","2024-09-01","623017-6230","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cuesta Infante, Alfredo (2024). INTRODUCCIÓN A LA INVESTIGACIÓN EN VISIÓN ARTIFICIAL. Universdiad Rey Juan Carlos","2024-25_6230_623017_alfredo.cuesta (Universidad Rey Juan Carlos)"
"TRABAJO FIN DE MÁSTER","Cuesta Infante, Alfredo","2024-09-01","623014-6230","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cuesta Infante, Alfredo (2024). TRABAJO FIN DE MÁSTER. Universdiad Rey Juan Carlos","2024-25_6230_623014_alfredo.cuesta (Universidad Rey Juan Carlos)"
"Aprendizaje incremental mediante redes neuronales convolucionales para el reconocimiento de imágenes","Alfredo Cuesta Infante (Director) ; César Beltrán Royo (Director) Doctorando: Laura Llopis Ibor","2024-01-01","-","-","Dirección de Tesis, TFG, TFM, etc.","Tesis Doctoral","-","-","-","-","-","-","-","Alfredo Cuesta Infante (Director) ; César Beltrán Royo (Director) Doctorando: Laura Llopis Ibor (2024). Aprendizaje incremental mediante redes neuronales convolucionales para el reconocimiento de imágenes. Universidad Rey Juan Carlos","-"
"INTRODUCCIÓN A LA INVESTIGACIÓN EN VISIÓN ARTIFICIAL","Cuesta Infante, Alfredo","2023-09-01","623017-6230","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cuesta Infante, Alfredo (2023). INTRODUCCIÓN A LA INVESTIGACIÓN EN VISIÓN ARTIFICIAL. Universdiad Rey Juan Carlos","2023-24_6230_623017_alfredo.cuesta (Universidad Rey Juan Carlos)"
"SEMINARIOS DE VISIÓN ARTIFICIAL","Cuesta Infante, Alfredo","2023-09-01","623012-6230","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cuesta Infante, Alfredo (2023). SEMINARIOS DE VISIÓN ARTIFICIAL. Universdiad Rey Juan Carlos","2023-24_6230_623012_alfredo.cuesta (Universidad Rey Juan Carlos)"
"TRABAJO FIN DE MÁSTER","Cuesta Infante, Alfredo","2023-09-01","623014-6230","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cuesta Infante, Alfredo (2023). TRABAJO FIN DE MÁSTER. Universdiad Rey Juan Carlos","2023-24_6230_623014_alfredo.cuesta (Universidad Rey Juan Carlos)"
"APRENDIZAJE AUTOMATICO I","Cuesta Infante, Alfredo","2023-09-01","2361016-2361","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cuesta Infante, Alfredo (2023). APRENDIZAJE AUTOMATICO I. Universdiad Rey Juan Carlos","2023-24_2361_2361016_alfredo.cuesta (Universidad Rey Juan Carlos)"
"RECONOCIMIENTO DE PATRONES","Cuesta Infante, Alfredo","2023-09-01","623016-6230","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cuesta Infante, Alfredo (2023). RECONOCIMIENTO DE PATRONES. Universdiad Rey Juan Carlos","2023-24_6230_623016_alfredo.cuesta (Universidad Rey Juan Carlos)"
"DE LA SIMULACIÓN A LA REALIDAD: INTEGRACIÓN DE MODELOS DE NAVEGACIÓN VISUAL SEMÁNTICA EN PLATAFORMAS ROBÓTICAS MÓVILES.","Cuesta Infante, Alfredo (Tutor)","2023-07-24","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","Cuesta Infante, Alfredo (Tutor) (2023). DE LA SIMULACIÓN A LA REALIDAD: INTEGRACIÓN DE MODELOS DE NAVEGACIÓN VISUAL SEMÁNTICA EN PLATAFORMAS ROBÓTICAS MÓVILES.. Universdiad Rey Juan Carlos","TFM_623014_pablo.rios_802d43b57baa2f3e50e9312d474a0086 (Universidad Rey Juan Carlos)"
"DE LA SIMULACIÓN A LA REALIDAD: INTEGRACIÓN DE MODELOS DE NAVEGACIÓN VISUAL SEMÁNTICA EN PLATAFORMAS ROBÓTICAS MÓVILES.","Cuesta Infante, Alfredo (Tutor)","2023-07-24","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","Cuesta Infante, Alfredo (Tutor) (2023). DE LA SIMULACIÓN A LA REALIDAD: INTEGRACIÓN DE MODELOS DE NAVEGACIÓN VISUAL SEMÁNTICA EN PLATAFORMAS ROBÓTICAS MÓVILES.. Universidad Rey Juan Carlos","TFM_623014_p.rios.2020_802d43b57baa2f3e50e9312d474a0086 (Universidad Rey Juan Carlos)"
"ESTUDIO DE LA INFLUENCIA DE CRITERIOS DE FAIRNESS EN MODELOS DE MACHINE LEARNING","Cuesta Infante, Alfredo (Tutor)","2023-07-03","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Cuesta Infante, Alfredo (Tutor) (2023). ESTUDIO DE LA INFLUENCIA DE CRITERIOS DE FAIRNESS EN MODELOS DE MACHINE LEARNING. Universidad Rey Juan Carlos","TFG_2033037_p.lahoz.2018_3bbf8823b173026f6c6ab5d3c1c4cb10 (Universidad Rey Juan Carlos)"
"DESARROLLO DE UNA BIBLIOTECA PYTHON PARA EN AJUSTE DE MODELOS OCULTOS DE MARKOV","Castellanos Nueda, María Eugenia (Tutor); Cuesta Infante, Alfredo (Cotutor)","2023-06-23","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Castellanos Nueda, María Eugenia (Tutor); Cuesta Infante, Alfredo (Cotutor) (2023). DESARROLLO DE UNA BIBLIOTECA PYTHON PARA EN AJUSTE DE MODELOS OCULTOS DE MARKOV. Universidad Rey Juan Carlos","TFG_2315048_a.fernandezmo.2018_160c851f459240d8d77336b60d9c523a (Universidad Rey Juan Carlos)"
"Fast incremental learning by transfer learning and hierarchical sequencing","Llopis-Ibor, L; Beltran-Royo, C; Cuesta-Infante, A; Pantrigo, JJ","2023-02-01","10.1016/j.eswa.2022.118580","Y","Publicaciones","Artículo","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Arquitetura, urbanismo e design; Artificial intelligence; Astronomia / física; Biodiversidade; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Ciências sociais aplicadas i; Ciencias sociales; Computer science applications; Computer science, artificial intelligence; Direito; Economia; Educação; Enfermagem; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Engineering (all); Engineering (miscellaneous); Engineering, electrical & electronic; Farmacia; General engineering; Geociências; Interdisciplinar; Matemática / probabilidade e estatística; Materiais; Medicina i; Medicina ii; Medicina iii; Operations research & management science; Química","Expert Systems With Applications","1.875","-","-","-","Q1","Llopis-Ibor, L; Beltran-Royo, C; Cuesta-Infante, A; Pantrigo, JJ (2023). Fast incremental learning by transfer learning and hierarchical sequencing. Expert Systems With Applications, 212(), 118580-. DOI: 10.1016/j.eswa.2022.118580","10.1016/j.eswa.2022.118580 (Crossref);2-s2.0-85137665585 (Scopus);WOS:000886534900008 (WoS)"
"The ETS2 Dataset, Synthetic Data from Video Games for Monocular Depth Estimation","María-Arribas D; Cuesta-Infante A; Pantrigo JJ","2023-01-01","10.1007/978-3-031-36616-1_30","N","Publicaciones","Conferencia Publicada","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Arquitetura e urbanismo; Arquitetura, urbanismo e design; Artes; Astronomia / física; Biodiversidade; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Ciências sociais aplicadas i; Computer science (all); Computer science (miscellaneous); Computer science, artificial intelligence; Computer science, theory & methods; Comunicação e informação; Comunicació i informació; Direito; Educação; Educação física; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Ensino; Farmacia; General computer science; General o multidisciplinar; Geociências; Geografía; Interdisciplinar; Linguística e literatura; Matemática / probabilidade e estatística; Materiais; Medicina i; Medicina ii; Medicina iii; Medicina veterinaria; Odontología; Planejamento urbano e regional / demografia; Psicología; Química; Saúde coletiva; Theoretical computer science","Lecture Notes In Computer Science","0.606","-","-","-","Q2","María-Arribas D; Cuesta-Infante A; Pantrigo JJ (2023). The ETS2 Dataset, Synthetic Data from Video Games for Monocular Depth Estimation. : Springer Science and Business Media Deutschland GmbH","10.1007/978-3-031-36616-1_30 (Crossref);2-s2.0-85164906897 (Scopus)"
"Synthetic Spermatozoa Video Sequences Generation Using Adversarial Imitation Learning","Hernández-García S; Cuesta-Infante A; Montemayor AS","2023-01-01","10.1007/978-3-031-36616-1_45","N","Publicaciones","Conferencia Publicada","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Arquitetura e urbanismo; Arquitetura, urbanismo e design; Artes; Astronomia / física; Biodiversidade; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Ciências sociais aplicadas i; Computer science (all); Computer science (miscellaneous); Computer science, artificial intelligence; Computer science, theory & methods; Comunicação e informação; Comunicació i informació; Direito; Educação; Educação física; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Ensino; Farmacia; General computer science; General o multidisciplinar; Geociências; Geografía; Interdisciplinar; Linguística e literatura; Matemática / probabilidade e estatística; Materiais; Medicina i; Medicina ii; Medicina iii; Medicina veterinaria; Odontología; Planejamento urbano e regional / demografia; Psicología; Química; Saúde coletiva; Theoretical computer science","Lecture Notes In Computer Science","0.606","-","-","-","Q2","Hernández-García S; Cuesta-Infante A; Montemayor AS (2023). Synthetic Spermatozoa Video Sequences Generation Using Adversarial Imitation Learning. : Springer Science and Business Media Deutschland GmbH","10.1007/978-3-031-36616-1_45 (Crossref);2-s2.0-85164918917 (Scopus)"
"Towards Clear Evaluation of Robotic Visual Semantic Navigation","Gutierrez-Alvarez, Carlos; Hernandez-Garcia, Sergio; Nasri, Nadia; Cuesta-Infante, Alfredo; Lopez-Sastre, Roberto J","2023-01-01","10.1109/ICARA56516.2023.10125866","N","Publicaciones","Conferencia Publicada","-","2023 9th International Conference On Automation, Robotics And Applications, Icara","-","-","-","-","-","Gutierrez-Alvarez, Carlos; Hernandez-Garcia, Sergio; Nasri, Nadia; Cuesta-Infante, Alfredo; Lopez-Sastre, Roberto J (2023). Towards Clear Evaluation of Robotic Visual Semantic Navigation. Fort Worth (TX, USA): IEEE","2-s2.0-85161259917 (Scopus);WOS:001009105100065 (WoS)"
"Deep reinforcement learning for automated search of model parameters: photo-fenton wastewater disinfection case study","Hernandez-Garcia, Sergio; Cuesta-Infante, Alfredo; Angel Moreno-SanSegundo, Jose; Montemayor, Antonio S","2023-01-01","10.1007/s00521-022-07803-3","N","Publicaciones","Artículo","Administração pública e de empresas, ciências contábeis e turismo; Artificial intelligence; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Computer science, artificial intelligence; Engenharias i; Engenharias iii; Engenharias iv; Interdisciplinar; Matemática / probabilidade e estatística; Software; Zootecnia / recursos pesqueiros","Neural Computing & Applications","1.256","-","-","-","Q1","Hernandez-Garcia, Sergio; Cuesta-Infante, Alfredo; Angel Moreno-SanSegundo, Jose; Montemayor, Antonio S (2023). Deep reinforcement learning for automated search of model parameters: photo-fenton wastewater disinfection case study. Neural Computing & Applications, 35(2), 1379-1394. DOI: 10.1007/s00521-022-07803-3","10.1007/s00521-022-07803-3 (Crossref);2-s2.0-85138789842 (Scopus);WOS:000859738600002 (WoS)"
"Clasificación y seguimiento visual de entidades en entornos urbanos mediante redes de neuronas convolucionales","Cuesta Infante, Alfredo (Codirector) ; Sanz Montemayor, Antonio (Director) Doctorando: FRANCISCO JOSE GARCIA ESPINOSA","2022-12-16","-","-","Dirección de Tesis, TFG, TFM, etc.","Tesis Doctoral","-","-","-","-","-","-","-","Cuesta Infante, Alfredo (Codirector) ; Sanz Montemayor, Antonio (Director) Doctorando: FRANCISCO JOSE GARCIA ESPINOSA (2022). Clasificación y seguimiento visual de entidades en entornos urbanos mediante redes de neuronas convolucionales. Universidad Rey Juan Carlos","314014TES (Dialnet);D052_136_1 (Universidad Rey Juan Carlos)"
"Gemelo Digital de Alta Fidelidad de las Fuentes Móviles de Contaminantes en Ciudades.","Pineda De Luelmo, Susana (Investigador/a); Hernández García, Sergio (Investigador/a); Vázquez Donaire, Francisco Celedonio (Investigador/a); Beltrán Royo, César (Investigador/a); Concha Gómez, David (Investigador/a); María Arribas, David (Investigador/a); Cabido Valladolid, Raúl (Investigador/a); Abalo García, Alejandra (Investigador/a); García Espinosa, Francisco José (Investigador/a); Pantrigo Fernández, Juan José (Investigador principal (IP)); Cuesta Infante, Alfredo (Investigador/a); Sanz Montemayor, Antonio (Investigador principal (IP))","2022-12-01","TED2021-129162B-C22","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","Ref.:TED2021-129162B-C22. Gemelo Digital de Alta Fidelidad de las Fuentes Móviles de Contaminantes en Ciudades.. Pineda De Luelmo, Susana (Investigador/a); Hernández García, Sergio (Investigador/a); Vázquez Donaire, Francisco Celedonio (Investigador/a); Beltrán Royo, César (Investigador/a); Concha Gómez, David (Investigador/a); María Arribas, David (Investigador/a); Cabido Valladolid, Raúl (Investigador/a); Abalo García, Alejandra (Investigador/a); García Espinosa, Francisco José (Investigador/a); Pantrigo Fernández, Juan José (Investigador principal (IP)); Cuesta Infante, Alfredo (Investigador/a); Sanz Montemayor, Antonio (Investigador principal (IP)).  Financiadora: Agencia Estatal de Investigación  (2022-12-01 / 2024-12-31)","M2901 (Otros);M2901 (Universidad Rey Juan Carlos)"
"TÉCNICAS DE VISIÓN ARTIFICIAL PARA LA DETECCIÓN DE ANOMALÍAS ACÚSTICAS EN AUTOMÓVILES","Pantrigo Fernández, Juan José (Cotutor); Cuesta Infante, Alfredo (Tutor)","2022-09-17","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","Pantrigo Fernández, Juan José (Cotutor); Cuesta Infante, Alfredo (Tutor) (2022). TÉCNICAS DE VISIÓN ARTIFICIAL PARA LA DETECCIÓN DE ANOMALÍAS ACÚSTICAS EN AUTOMÓVILES. Universidad Rey Juan Carlos","TFM_623014_david.maria_3740d2566b059cedb482736fac5d1318 (Universidad Rey Juan Carlos)"
"RECONOCIMIENTO DE PATRONES","Cuesta Infante, Alfredo","2022-09-01","623016-6230","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cuesta Infante, Alfredo (2022). RECONOCIMIENTO DE PATRONES. Universdiad Rey Juan Carlos","2022-23_6230_623016_alfredo.cuesta (Universidad Rey Juan Carlos)"
"DESARROLLO DE JUEGOS CON INTELIGENCIA ARTIFICIAL","Cuesta Infante, Alfredo","2022-09-01","2265024-2265","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cuesta Infante, Alfredo (2022). DESARROLLO DE JUEGOS CON INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2022-23_2265_2265024_alfredo.cuesta (Universidad Rey Juan Carlos)"
"TECNOLOGIA DE COMPUTADORES","Cuesta Infante, Alfredo","2022-09-01","2032002-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cuesta Infante, Alfredo (2022). TECNOLOGIA DE COMPUTADORES. Universdiad Rey Juan Carlos","2022-23_2032_2032002_alfredo.cuesta (Universidad Rey Juan Carlos)"
"INTRODUCCIÓN A LA INVESTIGACIÓN EN VISIÓN ARTIFICIAL","Cuesta Infante, Alfredo","2022-09-01","623017-6230","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cuesta Infante, Alfredo (2022). INTRODUCCIÓN A LA INVESTIGACIÓN EN VISIÓN ARTIFICIAL. Universdiad Rey Juan Carlos","2022-23_6230_623017_alfredo.cuesta (Universidad Rey Juan Carlos)"
"SEMINARIOS DE VISIÓN ARTIFICIAL","Cuesta Infante, Alfredo","2022-09-01","623012-6230","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cuesta Infante, Alfredo (2022). SEMINARIOS DE VISIÓN ARTIFICIAL. Universdiad Rey Juan Carlos","2022-23_6230_623012_alfredo.cuesta (Universidad Rey Juan Carlos)"
"DESARROLLO DE JUEGOS CON INTELIGENCIA ARTIFICIAL","Cuesta Infante, Alfredo","2022-09-01","2175024-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cuesta Infante, Alfredo (2022). DESARROLLO DE JUEGOS CON INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2022-23_2175_2175024_alfredo.cuesta (Universidad Rey Juan Carlos)"
"TRABAJO FIN DE MÁSTER","Cuesta Infante, Alfredo","2022-09-01","623014-6230","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cuesta Infante, Alfredo (2022). TRABAJO FIN DE MÁSTER. Universdiad Rey Juan Carlos","2022-23_6230_623014_alfredo.cuesta (Universidad Rey Juan Carlos)"
"TECNOLOGIA DE COMPUTADORES","Cuesta Infante, Alfredo","2022-09-01","2113001-2113","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cuesta Infante, Alfredo (2022). TECNOLOGIA DE COMPUTADORES. Universdiad Rey Juan Carlos","2022-23_2113_2113001_alfredo.cuesta (Universidad Rey Juan Carlos)"
"TECNOLOGIA DE COMPUTADORES","Cuesta Infante, Alfredo","2022-09-01","2321005-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Cuesta Infante, Alfredo (2022). TECNOLOGIA DE COMPUTADORES. Universdiad Rey Juan Carlos","2022-23_2321_2321005_alfredo.cuesta (Universidad Rey Juan Carlos)"
