"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"FUNDAMENTOS DE COMPUTADORES","Gallardo Cava, Roberto","2024-09-01","2059009-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2024). FUNDAMENTOS DE COMPUTADORES. Universdiad Rey Juan Carlos","2024-25_2059_2059009_roberto.gallardo (Universidad Rey Juan Carlos)"
"FUNDAMENTOS DE COMPUTADORES","Gallardo Cava, Roberto","2024-09-01","2073011-2073","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2024). FUNDAMENTOS DE COMPUTADORES. Universdiad Rey Juan Carlos","2024-25_2073_2073011_roberto.gallardo (Universidad Rey Juan Carlos)"
"ENTORNOS MULTIJUGADOR","Gallardo Cava, Roberto","2024-09-01","2265030-2265","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2024). ENTORNOS MULTIJUGADOR. Universdiad Rey Juan Carlos","2024-25_2265_2265030_roberto.gallardo (Universidad Rey Juan Carlos)"
"PROGRAMACION VISUAL","Gallardo Cava, Roberto","2024-09-01","2175005-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2024). PROGRAMACION VISUAL. Universdiad Rey Juan Carlos","2024-25_2175_2175005_roberto.gallardo (Universidad Rey Juan Carlos)"
"PROGRAMACION VISUAL","Gallardo Cava, Roberto","2024-09-01","2265005-2265","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2024). PROGRAMACION VISUAL. Universdiad Rey Juan Carlos","2024-25_2265_2265005_roberto.gallardo (Universidad Rey Juan Carlos)"
"FUNDAMENTOS DE COMPUTADORES","Gallardo Cava, Roberto","2024-09-01","2269011-2269","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2024). FUNDAMENTOS DE COMPUTADORES. Universdiad Rey Juan Carlos","2024-25_2269_2269011_roberto.gallardo (Universidad Rey Juan Carlos)"
"PROGRAMACION VISUAL","Gallardo Cava, Roberto","2024-09-01","2321004-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2024). PROGRAMACION VISUAL. Universdiad Rey Juan Carlos","2024-25_2321_2321004_roberto.gallardo (Universidad Rey Juan Carlos)"
"SISTEMAS DE INFORMACION","Gallardo Cava, Roberto","2024-09-01","2285030-2285","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2024). SISTEMAS DE INFORMACION. Universdiad Rey Juan Carlos","2024-25_2285_2285030_roberto.gallardo (Universidad Rey Juan Carlos)"
"FUNDAMENTOS DE COMPUTADORES","Gallardo Cava, Roberto","2024-09-01","2243011-2243","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2024). FUNDAMENTOS DE COMPUTADORES. Universdiad Rey Juan Carlos","2024-25_2243_2243011_roberto.gallardo (Universidad Rey Juan Carlos)"
"ORGANIZACIÓN AUTÓNOMA DESCENTRALIZADA REGULADA POR NFTS","Gallardo Cava, Roberto (Tutor)","2024-02-14","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Gallardo Cava, Roberto (Tutor) (2024). ORGANIZACIÓN AUTÓNOMA DESCENTRALIZADA REGULADA POR NFTS. Universdiad Rey Juan Carlos","TFG_2033037_i.murillo.2018_891530afffa816866bb9afe3a7296d91 (Universidad Rey Juan Carlos)"
"Grad-CAM Applied to the Detection of Instruments Used in Facial Presentation Attacks","García-Rubio, I; Gallardo-Cava, R; Ortega-delCampo, D; Guillen-Garcia, J; Palacios-Alonso, D; Conde, C","2024-01-01","10.1007/978-3-031-61140-7_27","-","Publicaciones","Conferencia Publicada","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Arquitetura e urbanismo; Arquitetura, urbanismo e design; Artes; Astronomia / física; Biodiversidade; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Ciências sociais aplicadas i; Computer science (all); Computer science (miscellaneous); Computer science, artificial intelligence; Computer science, theory & methods; Comunicação e informação; Comunicació i informació; Direito; Educação; Educação física; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Ensino; Farmacia; General computer science; General o multidisciplinar; Geociências; Geografía; Interdisciplinar; Linguística e literatura; Matemática / probabilidade e estatística; Materiais; Medicina i; Medicina ii; Medicina iii; Medicina veterinaria; Odontología; Planejamento urbano e regional / demografia; Psicología; Química; Saúde coletiva; Theoretical computer science","Lecture Notes In Computer Science","0.352","-","-","-","Q2","García-Rubio, I; Gallardo-Cava, R; Ortega-delCampo, D; Guillen-Garcia, J; Palacios-Alonso, D; Conde, C (2024). Grad-CAM Applied to the Detection of Instruments Used in Facial Presentation Attacks. : Springer International Publishing AG","2-s2.0-85197163942 (Scopus);WOS:001284730300027 (WoS)"
"VERYTRIP, APLICACIÓN ANDROID PARA IDENTIFICACIÓN DE VIAJEROS","Gallardo Cava, Roberto (Tutor)","2023-12-19","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Gallardo Cava, Roberto (Tutor) (2023). VERYTRIP, APLICACIÓN ANDROID PARA IDENTIFICACIÓN DE VIAJEROS. Universdiad Rey Juan Carlos","TFG_2321049_p.barquero.2019_68dc94510909ca4f65d4134a12ca9e0b (Universidad Rey Juan Carlos)"
"DISEÑO Y DESARROLLO DE BLOCKCHAIN PARA APLICACIONES ANDROID","Gallardo Cava, Roberto (Tutor)","2023-12-19","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Gallardo Cava, Roberto (Tutor) (2023). DISEÑO Y DESARROLLO DE BLOCKCHAIN PARA APLICACIONES ANDROID. Universdiad Rey Juan Carlos","TFG_2321050_p.barquero.2019_20bb0da4ad0a298f8107d6333a2745f5 (Universidad Rey Juan Carlos)"
"ANÁLISIS DE LAS CARACTERÍSTICAS RELEVANTES PARA LOS SISTEMAS DE RECONOCIMIENTO FACIAL MEDIANTE XAI","Gallardo Cava, Roberto (Tutor)","2023-12-15","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Gallardo Cava, Roberto (Tutor) (2023). ANÁLISIS DE LAS CARACTERÍSTICAS RELEVANTES PARA LOS SISTEMAS DE RECONOCIMIENTO FACIAL MEDIANTE XAI. Universdiad Rey Juan Carlos","TFG_2285040_dm.medovarschi.2020_8f1e9560041ef5f1238f708bd14d3059 (Universidad Rey Juan Carlos)"
"ENTORNOS MULTIJUGADOR","Gallardo Cava, Roberto","2023-09-01","2321032-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2023). ENTORNOS MULTIJUGADOR. Universdiad Rey Juan Carlos","2023-24_2321_2321032_roberto.gallardo (Universidad Rey Juan Carlos)"
"ENTORNOS MULTIJUGADOR","Gallardo Cava, Roberto","2023-09-01","2175030-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2023). ENTORNOS MULTIJUGADOR. Universdiad Rey Juan Carlos","2023-24_2175_2175030_roberto.gallardo (Universidad Rey Juan Carlos)"
"FUNDAMENTOS DE COMPUTADORES","Gallardo Cava, Roberto","2023-09-01","2243011-2243","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2023). FUNDAMENTOS DE COMPUTADORES. Universdiad Rey Juan Carlos","2023-24_2243_2243011_roberto.gallardo (Universidad Rey Juan Carlos)"
"PROGRAMACION VISUAL","Gallardo Cava, Roberto","2023-09-01","2175005-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2023). PROGRAMACION VISUAL. Universdiad Rey Juan Carlos","2023-24_2175_2175005_roberto.gallardo (Universidad Rey Juan Carlos)"
"ENTORNOS MULTIJUGADOR","Gallardo Cava, Roberto","2023-09-01","2265030-2265","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2023). ENTORNOS MULTIJUGADOR. Universdiad Rey Juan Carlos","2023-24_2265_2265030_roberto.gallardo (Universidad Rey Juan Carlos)"
"FUNDAMENTOS DE COMPUTADORES","Gallardo Cava, Roberto","2023-09-01","2073011-2073","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2023). FUNDAMENTOS DE COMPUTADORES. Universdiad Rey Juan Carlos","2023-24_2073_2073011_roberto.gallardo (Universidad Rey Juan Carlos)"
"INTRODUCCIÓN A LA INVESTIGACIÓN EN VISIÓN ARTIFICIAL","Gallardo Cava, Roberto","2023-09-01","623017-6230","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2023). INTRODUCCIÓN A LA INVESTIGACIÓN EN VISIÓN ARTIFICIAL. Universdiad Rey Juan Carlos","2023-24_6230_623017_roberto.gallardo (Universidad Rey Juan Carlos)"
"FUNDAMENTOS DE COMPUTADORES","Gallardo Cava, Roberto","2023-09-01","2269011-2269","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2023). FUNDAMENTOS DE COMPUTADORES. Universdiad Rey Juan Carlos","2023-24_2269_2269011_roberto.gallardo (Universidad Rey Juan Carlos)"
"PROGRAMACION VISUAL","Gallardo Cava, Roberto","2023-09-01","2321004-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2023). PROGRAMACION VISUAL. Universdiad Rey Juan Carlos","2023-24_2321_2321004_roberto.gallardo (Universidad Rey Juan Carlos)"
"SISTEMAS DE INFORMACION","Gallardo Cava, Roberto","2023-09-01","2285030-2285","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2023). SISTEMAS DE INFORMACION. Universdiad Rey Juan Carlos","2023-24_2285_2285030_roberto.gallardo (Universidad Rey Juan Carlos)"
"FUNDAMENTOS DE COMPUTADORES","Gallardo Cava, Roberto","2023-09-01","2059009-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2023). FUNDAMENTOS DE COMPUTADORES. Universdiad Rey Juan Carlos","2023-24_2059_2059009_roberto.gallardo (Universidad Rey Juan Carlos)"
"PROGRAMACION VISUAL","Gallardo Cava, Roberto","2023-09-01","2265005-2265","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2023). PROGRAMACION VISUAL. Universdiad Rey Juan Carlos","2023-24_2265_2265005_roberto.gallardo (Universidad Rey Juan Carlos)"
"PRIVACY BY DESIGN, BLOCKCHAIN Y VISIÓN ARTIFICIAL: UNA PROPUESTA DE SEGURIDAD PARA LAS FRONTERAS","Gallardo Cava, Roberto (Tutor)","2023-07-20","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Gallardo Cava, Roberto (Tutor) (2023). PRIVACY BY DESIGN, BLOCKCHAIN Y VISIÓN ARTIFICIAL: UNA PROPUESTA DE SEGURIDAD PARA LAS FRONTERAS. Universidad Rey Juan Carlos","TFG_2034037_i.ruiza_988297765eeaae584aaaf0ccf7456842 (Universidad Rey Juan Carlos)"
"CIBERSEGURIDAD EN INFRAESTRUCTURAS CRÍTICAS DEL SECTOR FINANCIERO","Gallardo Cava, Roberto (Tutor)","2023-07-07","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","Gallardo Cava, Roberto (Tutor) (2023). CIBERSEGURIDAD EN INFRAESTRUCTURAS CRÍTICAS DEL SECTOR FINANCIERO. Universidad Rey Juan Carlos","TFM_609507_a.ortegai.2022_4f78b1093e38e6138245007d5b969df4 (Universidad Rey Juan Carlos)"
"GRADCAM APLICADO A DETECCIÓN DE INSTRUMENTOS UTILIZADOS EN ATAQUES DE PRESENTACIÓN FACIAL","Gallardo Cava, Roberto (Tutor)","2023-07-04","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Gallardo Cava, Roberto (Tutor) (2023). GRADCAM APLICADO A DETECCIÓN DE INSTRUMENTOS UTILIZADOS EN ATAQUES DE PRESENTACIÓN FACIAL. Universidad Rey Juan Carlos","TFG_2285040_irene.garciar_a8b1ece9be564414fc560d0fe3028f4a (Universidad Rey Juan Carlos)"
"GRADCAM APLICADO A DETECCIÓN DE INSTRUMENTOS UTILIZADOS EN ATAQUES DE PRESENTACIÓN FACIAL","Gallardo Cava, Roberto (Tutor)","2023-07-04","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Gallardo Cava, Roberto (Tutor) (2023). GRADCAM APLICADO A DETECCIÓN DE INSTRUMENTOS UTILIZADOS EN ATAQUES DE PRESENTACIÓN FACIAL. Universidad Rey Juan Carlos","TFG_2285040_i.garciaru.2019_a8b1ece9be564414fc560d0fe3028f4a (Universidad Rey Juan Carlos)"
"Servicio de consultoría y asesoramiento bajo el título ""Evaluación de precisión del sistema Hypathia""","Gallardo Cava, Roberto (Investigador principal (IP)); Conde Vilda, Cristina (Investigador/a); Palacios Alonso, Daniel (Investigador principal (IP)); Ortega del Campo, David (Investigador/a)","2023-05-19","-","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","Servicio de consultoría y asesoramiento bajo el título ""Evaluación de precisión del sistema Hypathia"". Gallardo Cava, Roberto (Investigador principal (IP)); Conde Vilda, Cristina (Investigador/a); Palacios Alonso, Daniel (Investigador principal (IP)); Ortega del Campo, David (Investigador/a).  Financiadora: DIRECCION GENERAL DE LA POLICIA-SERVICIOS CENTRALES-MIR  (2023-05-19 / 2023-11-01)","M3127 (Otros);M3127 (Universidad Rey Juan Carlos)"
"Creating Realistic Presentation Attacks for Facial Impersonation Step-by-Step","Gallardo-Cava, Roberto; Ortega-Delcampo, David; Guillen-Garcia, Julio; Palacios-Alonso, Daniel; Conde, Cristina","2023-01-01","10.1109/ACCESS.2023.3313094","Y","Publicaciones","Artículo","Ciência da computação; Computer science (all); Computer science (miscellaneous); Computer science, information systems; Electrical and electronic engineering; Engenharias iii; Engenharias iv; Engineering (all); Engineering (miscellaneous); Engineering, electrical & electronic; General computer science; General engineering; General materials science; Materials science (all); Materials science (miscellaneous); Telecommunications","Ieee Access","0.960","-","-","-","Q1","Gallardo-Cava, Roberto; Ortega-Delcampo, David; Guillen-Garcia, Julio; Palacios-Alonso, Daniel; Conde, Cristina (2023). Creating Realistic Presentation Attacks for Facial Impersonation Step-by-Step. Ieee Access, 11(), 109257-109266. DOI: 10.1109/ACCESS.2023.3313094","10.1109/access.2023.3313094 (Crossref);2-s2.0-85171576304 (Scopus);WOS:001086403500001 (WoS)"
"ANÁLISIS DE ATAQUES DE PRESENTACIÓN A SISTEMAS DE RECONOCIMIENTO FACIAL UTILIZANDO MAQUILLAJE","Gallardo Cava, Roberto (Cotutor); Conde Vilda, Cristina (Tutor)","2022-10-20","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Gallardo Cava, Roberto (Cotutor); Conde Vilda, Cristina (Tutor) (2022). ANÁLISIS DE ATAQUES DE PRESENTACIÓN A SISTEMAS DE RECONOCIMIENTO FACIAL UTILIZANDO MAQUILLAJE. Universidad Rey Juan Carlos","TFG_2285040_franciscoc.vazquez_887a08ec0a488134730bd5d493648ea2 (Universidad Rey Juan Carlos)"
"ANÁLISIS DE ATAQUES DE PRESENTACIÓN A SISTEMAS DE RECONOCIMIENTO FACIAL UTILIZANDO MAQUILLAJE","Gallardo Cava, Roberto (Cotutor); Conde Vilda, Cristina (Tutor)","2022-10-20","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Gallardo Cava, Roberto (Cotutor); Conde Vilda, Cristina (Tutor) (2022). ANÁLISIS DE ATAQUES DE PRESENTACIÓN A SISTEMAS DE RECONOCIMIENTO FACIAL UTILIZANDO MAQUILLAJE. Universidad Rey Juan Carlos","TFG_2285040_fc.vazquez.2018_887a08ec0a488134730bd5d493648ea2 (Universidad Rey Juan Carlos)"
"SISTEMAS DE INFORMACION","Gallardo Cava, Roberto","2022-09-01","2285030-2285","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2022). SISTEMAS DE INFORMACION. Universdiad Rey Juan Carlos","2022-23_2285_2285030_roberto.gallardo (Universidad Rey Juan Carlos)"
"PROGRAMACION VISUAL","Gallardo Cava, Roberto","2022-09-01","2175005-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2022). PROGRAMACION VISUAL. Universdiad Rey Juan Carlos","2022-23_2175_2175005_roberto.gallardo (Universidad Rey Juan Carlos)"
"PROGRAMACION VISUAL","Gallardo Cava, Roberto","2022-09-01","2265005-2265","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2022). PROGRAMACION VISUAL. Universdiad Rey Juan Carlos","2022-23_2265_2265005_roberto.gallardo (Universidad Rey Juan Carlos)"
"ESTRUCTURAS DE DATOS","Gallardo Cava, Roberto","2022-09-01","2033008-2033","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2022). ESTRUCTURAS DE DATOS. Universdiad Rey Juan Carlos","2022-23_2033_2033008_roberto.gallardo (Universidad Rey Juan Carlos)"
"PROGRAMACION VISUAL","Gallardo Cava, Roberto","2022-09-01","2321004-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2022). PROGRAMACION VISUAL. Universdiad Rey Juan Carlos","2022-23_2321_2321004_roberto.gallardo (Universidad Rey Juan Carlos)"
"FUNDAMENTOS DE COMPUTADORES","Gallardo Cava, Roberto","2022-09-01","2059009-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2022). FUNDAMENTOS DE COMPUTADORES. Universdiad Rey Juan Carlos","2022-23_2059_2059009_roberto.gallardo (Universidad Rey Juan Carlos)"
"ESTRUCTURAS DE DATOS","Gallardo Cava, Roberto","2022-09-01","2315008-2315","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2022). ESTRUCTURAS DE DATOS. Universdiad Rey Juan Carlos","2022-23_2315_2315008_roberto.gallardo (Universidad Rey Juan Carlos)"
"FUNDAMENTOS DE COMPUTADORES","Gallardo Cava, Roberto","2022-09-01","2269011-2269","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2022). FUNDAMENTOS DE COMPUTADORES. Universdiad Rey Juan Carlos","2022-23_2269_2269011_roberto.gallardo (Universidad Rey Juan Carlos)"
"FUNDAMENTOS DE COMPUTADORES","Gallardo Cava, Roberto","2022-09-01","2243011-2243","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2022). FUNDAMENTOS DE COMPUTADORES. Universdiad Rey Juan Carlos","2022-23_2243_2243011_roberto.gallardo (Universidad Rey Juan Carlos)"
"INTRODUCCIÓN A LA INVESTIGACIÓN EN VISIÓN ARTIFICIAL","Gallardo Cava, Roberto","2022-09-01","623017-6230","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2022). INTRODUCCIÓN A LA INVESTIGACIÓN EN VISIÓN ARTIFICIAL. Universdiad Rey Juan Carlos","2022-23_6230_623017_roberto.gallardo (Universidad Rey Juan Carlos)"
"JUEGOS PARA WEB Y REDES SOCIALES","Gallardo Cava, Roberto","2022-09-01","2321042-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2022). JUEGOS PARA WEB Y REDES SOCIALES. Universdiad Rey Juan Carlos","2022-23_2321_2321042_roberto.gallardo (Universidad Rey Juan Carlos)"
"ESTRUCTURAS DE DATOS","Gallardo Cava, Roberto","2022-09-01","2097012-2097","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2022). ESTRUCTURAS DE DATOS. Universdiad Rey Juan Carlos","2022-23_2097_2097012_roberto.gallardo (Universidad Rey Juan Carlos)"
"FUNDAMENTOS DE COMPUTADORES","Gallardo Cava, Roberto","2022-09-01","2073011-2073","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2022). FUNDAMENTOS DE COMPUTADORES. Universdiad Rey Juan Carlos","2022-23_2073_2073011_roberto.gallardo (Universidad Rey Juan Carlos)"
"ESTRUCTURAS DE DATOS","Gallardo Cava, Roberto","2022-09-01","2117010-2117","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2022). ESTRUCTURAS DE DATOS. Universdiad Rey Juan Carlos","2022-23_2117_2117010_roberto.gallardo (Universidad Rey Juan Carlos)"
"JUEGOS PARA WEB Y REDES SOCIALES","Gallardo Cava, Roberto","2022-09-01","2175038-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Gallardo Cava, Roberto (2022). JUEGOS PARA WEB Y REDES SOCIALES. Universdiad Rey Juan Carlos","2022-23_2175_2175038_roberto.gallardo (Universidad Rey Juan Carlos)"
