"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"DESARROLLO E IMPLEMENTACIÓN DE UN DISPOSITIVO BASADO EN OBD-II PARA LA MONITORIZACIÓN DE DATOS VEHICULARES EN TIEMPO REAL","Concha Gómez, David (Tutor); Aranda Barjola, Luis Alberto (Cotutor)","2024-07-10","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Concha Gómez, David (Tutor); Aranda Barjola, Luis Alberto (Cotutor) (2024). DESARROLLO E IMPLEMENTACIÓN DE UN DISPOSITIVO BASADO EN OBD-II PARA LA MONITORIZACIÓN DE DATOS VEHICULARES EN TIEMPO REAL.","-"
"A Real-time Demonstrator for Image Classification using FPGA-based Logic Neural Networks","Concha, D; Garcia-Espinosa, FJ; Ramírez, I; Aranda, LA","2024-01-01","10.1117/12.3017459","N","Publicaciones","Conferencia Publicada","Applied mathematics; Astronomia / física; Biotecnología; Ciências agrárias i; Ciências biológicas i; Ciências biológicas ii; Computer science applications; Condensed matter physics; Electrical and electronic engineering; Electronic, optical and magnetic materials; Engenharias ii; Engenharias iii; Engenharias iv; Farmacia; Geociências; Instrumentation; Interdisciplinar; Materiais; Medicina i; Medicina ii; Medicina iii; Odontología; Química","Proceedings Of Spie - The International Society For Optical Engineering","0.146","-","-","-","Q4","Concha, D; Garcia-Espinosa, FJ; Ramírez, I; Aranda, LA (2024). A Real-time Demonstrator for Image Classification using FPGA-based Logic Neural Networks. Brussels: SPIE","10123170 (iMarina);2-s2.0-85200610430 (Scopus);WOS:001281475900004 (WoS)"
"TECNOLOGIA DE COMPUTADORES","Aranda Barjola, Luis Alberto","2023-09-01","2032002-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2023). TECNOLOGIA DE COMPUTADORES. Universdiad Rey Juan Carlos","2023-24_2032_2032002_luis.aranda (Universidad Rey Juan Carlos)"
"FUNDAMENTOS FISICOS DE LA INFORMATICA","Aranda Barjola, Luis Alberto","2023-09-01","2285001-2285","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2023). FUNDAMENTOS FISICOS DE LA INFORMATICA. Universdiad Rey Juan Carlos","2023-24_2285_2285001_luis.aranda (Universidad Rey Juan Carlos)"
"ARQUITECTURAS GRAFICAS","Aranda Barjola, Luis Alberto","2023-09-01","2175018-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2023). ARQUITECTURAS GRAFICAS. Universdiad Rey Juan Carlos","2023-24_2175_2175018_luis.aranda (Universidad Rey Juan Carlos)"
"TECNOLOGIA DE COMPUTADORES","Aranda Barjola, Luis Alberto","2023-09-01","2113001-2113","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2023). TECNOLOGIA DE COMPUTADORES. Universdiad Rey Juan Carlos","2023-24_2113_2113001_luis.aranda (Universidad Rey Juan Carlos)"
"HERRAMIENTAS SOFTWARE PARA TRATAMIENTO DE IMÁGENES","Aranda Barjola, Luis Alberto","2023-09-01","623002-6230","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2023). HERRAMIENTAS SOFTWARE PARA TRATAMIENTO DE IMÁGENES. Universdiad Rey Juan Carlos","2023-24_6230_623002_luis.aranda (Universidad Rey Juan Carlos)"
"INTELIGENCIA ARTIFICIAL","Aranda Barjola, Luis Alberto","2023-09-01","2285026-2285","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2023). INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2023-24_2285_2285026_luis.aranda (Universidad Rey Juan Carlos)"
"TECNOLOGIA DE COMPUTADORES","Aranda Barjola, Luis Alberto","2023-09-01","2321005-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2023). TECNOLOGIA DE COMPUTADORES. Universdiad Rey Juan Carlos","2023-24_2321_2321005_luis.aranda (Universidad Rey Juan Carlos)"
"FUNDAMENTOS FISICOS DE LA INFORMATICA","Aranda Barjola, Luis Alberto","2022-09-01","2285001-2285","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2022). FUNDAMENTOS FISICOS DE LA INFORMATICA. Universdiad Rey Juan Carlos","2022-23_2285_2285001_luis.aranda (Universidad Rey Juan Carlos)"
"TECNOLOGIA DE COMPUTADORES","Aranda Barjola, Luis Alberto","2022-09-01","2032002-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2022). TECNOLOGIA DE COMPUTADORES. Universdiad Rey Juan Carlos","2022-23_2032_2032002_luis.aranda (Universidad Rey Juan Carlos)"
"ARQUITECTURAS GRAFICAS","Aranda Barjola, Luis Alberto","2022-09-01","2175018-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2022). ARQUITECTURAS GRAFICAS. Universdiad Rey Juan Carlos","2022-23_2175_2175018_luis.aranda (Universidad Rey Juan Carlos)"
"TECNOLOGIA DE COMPUTADORES","Aranda Barjola, Luis Alberto","2022-09-01","2113001-2113","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2022). TECNOLOGIA DE COMPUTADORES. Universdiad Rey Juan Carlos","2022-23_2113_2113001_luis.aranda (Universidad Rey Juan Carlos)"
"TECNOLOGIA DE COMPUTADORES","Aranda Barjola, Luis Alberto","2022-09-01","2321005-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2022). TECNOLOGIA DE COMPUTADORES. Universdiad Rey Juan Carlos","2022-23_2321_2321005_luis.aranda (Universidad Rey Juan Carlos)"
"Ojos inteligentes para gemelos digitales.","Pineda De Luelmo, Susana (Investigador/a); Hernández García, Sergio (Investigador/a); Llopis Ibor, Laura (Investigador/a); Albaranez Martinez, Javier (Investigador/a); Vázquez Donaire, Francisco Celedonio (Investigador/a); Hernández Ferrándiz, Daniel (Investigador/a); Schiavi, Emanuele (Investigador/a); Beltrán Royo, César (Investigador/a); Concha Gómez, David (Investigador/a); María Arribas, David (Investigador/a); Cabido Valladolid, Raúl (Investigador principal (IP)); Abalo García, Alejandra (Investigador/a); Aranda Barjola, Luis Alberto (Investigador/a); García Espinosa, Francisco José (Investigador/a); Moreno San Segundo, José Ángel (Investigador/a); Ramírez Díaz, Iván (Investigador/a); Pantrigo Fernández, Juan José (Investigador/a); Cuesta Infante, Alfredo (Investigador principal (IP)); Hortelano Haro, Diego (Investigador/a); Sanz Montemayor, Antonio (Investigador/a)","2022-09-01","PDI2021-128620OB-I00","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","Ref.:PDI2021-128620OB-I00. Ojos inteligentes para gemelos digitales.. Pineda De Luelmo, Susana (Investigador/a); Hernández García, Sergio (Investigador/a); Llopis Ibor, Laura (Investigador/a); Albaranez Martinez, Javier (Investigador/a); Vázquez Donaire, Francisco Celedonio (Investigador/a); Hernández Ferrándiz, Daniel (Investigador/a); Schiavi, Emanuele (Investigador/a); Beltrán Royo, César (Investigador/a); Concha Gómez, David (Investigador/a); María Arribas, David (Investigador/a); Cabido Valladolid, Raúl (Investigador principal (IP)); Abalo García, Alejandra (Investigador/a); Aranda Barjola, Luis Alberto (Investigador/a); García Espinosa, Francisco José (Investigador/a); Moreno San Segundo, José Ángel (Investigador/a); Ramírez Díaz, Iván (Investigador/a); Pantrigo Fernández, Juan José (Investigador/a); Cuesta Infante, Alfredo (Investigador principal (IP)); Hortelano Haro, Diego (Investigador/a); Sanz Montemayor, Antonio (Investigador/a).  Financiadora: Agencia Estatal de Investigación  (2022-09-01 / 2025-08-31)","M2816 (Otros);M2816 (Universidad Rey Juan Carlos)"
"ACME-2: Improving the Extraction of Essential Bits in Xilinx SRAM-Based FPGAs","Alberto Aranda, Luis; Ruano, Oscar; Garcia-Herrero, Francisco; Antonio Maestro, Juan","2022-03-01","10.1109/tcsii.2021.3105558","N","Publicaciones","Artículo","Astronomia / física; Ciência da computação; Electrical and electronic engineering; Engenharias iv; Engineering, electrical & electronic","Ieee Transactions On Circuits And Systems Ii-Express Briefs","1.266","-","-","-","Q1","Alberto Aranda, Luis; Ruano, Oscar; Garcia-Herrero, Francisco; Antonio Maestro, Juan (2022). ACME-2: Improving the Extraction of Essential Bits in Xilinx SRAM-Based FPGAs. Ieee Transactions On Circuits And Systems Ii-Express Briefs, 69(3), 1577-1581. DOI: 10.1109/tcsii.2021.3105558","3196113442 (MAG);9531256 (iMarina);W3196113442 (OpenAlex);WOS:000770045800186 (WoS)"
"DISEÑO Y ANALISIS DE ALGORITMOS","Aranda Barjola, Luis Alberto","2021-09-01","2285022-2285","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2021). DISEÑO Y ANALISIS DE ALGORITMOS. Universdiad Rey Juan Carlos","2021-22_2285_2285022_luis.aranda (Universidad Rey Juan Carlos)"
"TECNICAS DE HACKING","Aranda Barjola, Luis Alberto","2021-09-01","2285015-2285","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2021). TECNICAS DE HACKING. Universdiad Rey Juan Carlos","2021-22_2285_2285015_luis.aranda (Universidad Rey Juan Carlos)"
"PROCESADORES DE LENGUAJES","Aranda Barjola, Luis Alberto","2021-09-01","2059030-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2021). PROCESADORES DE LENGUAJES. Universdiad Rey Juan Carlos","2021-22_2059_2059030_luis.aranda (Universidad Rey Juan Carlos)"
"PROCESADORES DE LENGUAJES","Aranda Barjola, Luis Alberto","2021-09-01","2269051-2269","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2021). PROCESADORES DE LENGUAJES. Universdiad Rey Juan Carlos","2021-22_2269_2269051_luis.aranda (Universidad Rey Juan Carlos)"
"SISTEMAS DISTRIBUIDOS","Aranda Barjola, Luis Alberto","2021-09-01","2243043-2243","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2021). SISTEMAS DISTRIBUIDOS. Universdiad Rey Juan Carlos","2021-22_2243_2243043_luis.aranda (Universidad Rey Juan Carlos)"
"PROCESADORES DE LENGUAJES","Aranda Barjola, Luis Alberto","2021-09-01","2243042-2243","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2021). PROCESADORES DE LENGUAJES. Universdiad Rey Juan Carlos","2021-22_2243_2243042_luis.aranda (Universidad Rey Juan Carlos)"
"AMPLIACION DE SISTEMAS OPERATIVOS","Aranda Barjola, Luis Alberto","2021-09-01","2321024-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2021). AMPLIACION DE SISTEMAS OPERATIVOS. Universdiad Rey Juan Carlos","2021-22_2321_2321024_luis.aranda (Universidad Rey Juan Carlos)"
"SISTEMAS DISTRIBUIDOS","Aranda Barjola, Luis Alberto","2021-09-01","2269050-2269","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2021). SISTEMAS DISTRIBUIDOS. Universdiad Rey Juan Carlos","2021-22_2269_2269050_luis.aranda (Universidad Rey Juan Carlos)"
"AMPLIACION DE SISTEMAS OPERATIVOS","Aranda Barjola, Luis Alberto","2021-09-01","2113023-2113","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2021). AMPLIACION DE SISTEMAS OPERATIVOS. Universdiad Rey Juan Carlos","2021-22_2113_2113023_luis.aranda (Universidad Rey Juan Carlos)"
"AUDITORIA","Aranda Barjola, Luis Alberto","2021-09-01","2285032-2285","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2021). AUDITORIA. Universdiad Rey Juan Carlos","2021-22_2285_2285032_luis.aranda (Universidad Rey Juan Carlos)"
"PROCESADORES DE LENGUAJES","Aranda Barjola, Luis Alberto","2021-09-01","2073051-2073","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2021). PROCESADORES DE LENGUAJES. Universdiad Rey Juan Carlos","2021-22_2073_2073051_luis.aranda (Universidad Rey Juan Carlos)"
"FUNDAMENTOS FISICOS DE LA INFORMATICA","Aranda Barjola, Luis Alberto","2021-09-01","2285001-2285","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2021). FUNDAMENTOS FISICOS DE LA INFORMATICA. Universdiad Rey Juan Carlos","2021-22_2285_2285001_luis.aranda (Universidad Rey Juan Carlos)"
"SISTEMAS DISTRIBUIDOS","Aranda Barjola, Luis Alberto","2021-09-01","2059029-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2021). SISTEMAS DISTRIBUIDOS. Universdiad Rey Juan Carlos","2021-22_2059_2059029_luis.aranda (Universidad Rey Juan Carlos)"
"ALGORITMOS PARA JUEGOS","Aranda Barjola, Luis Alberto","2021-09-01","2265029-2265","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2021). ALGORITMOS PARA JUEGOS. Universdiad Rey Juan Carlos","2021-22_2265_2265029_luis.aranda (Universidad Rey Juan Carlos)"
"SISTEMAS DISTRIBUIDOS","Aranda Barjola, Luis Alberto","2021-09-01","2073050-2073","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2021). SISTEMAS DISTRIBUIDOS. Universdiad Rey Juan Carlos","2021-22_2073_2073050_luis.aranda (Universidad Rey Juan Carlos)"
"AMPLIACION DE SISTEMAS OPERATIVOS","Aranda Barjola, Luis Alberto","2021-09-01","2032022-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Aranda Barjola, Luis Alberto (2021). AMPLIACION DE SISTEMAS OPERATIVOS. Universdiad Rey Juan Carlos","2021-22_2032_2032022_luis.aranda (Universidad Rey Juan Carlos)"
"Fault Injection Emulation for Systems in FPGAs: Tools, Techniques and Methodology, a Tutorial","Ruano, Oscar; Garcia-Herrero, Francisco; Aranda, Luis Alberto; Sanchez-Macian, Alfonso; Rodriguez, Laura; Maestro, Juan Antonio","2021-02-01","10.3390/s21041392","Y","Publicaciones","Artículo","Analytical chemistry; Arquitetura, urbanismo e design; Astronomia / física; Atomic and molecular physics, and optics; Biochemistry; Biodiversidade; Biotecnología; Chemistry, analytical; Ciência da computação; Ciência de alimentos; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Educação física; Electrical and electronic engineering; Electrochemistry; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Engineering, electrical & electronic; Farmacia; Geociências; Geografía; Information systems; Instrumentation; Instruments & instrumentation; Interdisciplinar; Letras / linguística; Linguística e literatura; Matemática / probabilidade e estatística; Materiais; Medicina i; Medicina ii; Medicina iii; Medicina veterinaria; Medicine (miscellaneous); Química; Zootecnia / recursos pesqueiros","Sensors","0.803","1","-","-","Q1","Ruano, Oscar; Garcia-Herrero, Francisco; Aranda, Luis Alberto; Sanchez-Macian, Alfonso; Rodriguez, Laura; Maestro, Juan Antonio (2021). Fault Injection Emulation for Systems in FPGAs: Tools, Techniques and Methodology, a Tutorial. Sensors, 21(4), 1392-. DOI: 10.3390/s21041392","33671174 (PMID);33671174 (Europe PMC);33671174 (Pubmed);WOS:000624686900001 (WoS)"
"Reliability Analysis of ASIC Designs With Xilinx SRAM-Based FPGAs","Aranda, Luis Alberto; Ruano, Oscar; Garcia-Herrero, Francisco; Maestro, Juan Antonio","2021-01-01","10.1109/ACCESS.2021.3119633","Y","Publicaciones","Artículo","Ciência da computação; Computer science (all); Computer science (miscellaneous); Computer science, information systems; Electrical and electronic engineering; Engenharias iii; Engenharias iv; Engineering (all); Engineering (miscellaneous); Engineering, electrical & electronic; General computer science; General engineering; General materials science; Materials science (all); Materials science (miscellaneous); Telecommunications","Ieee Access","0.927","-","-","-","Q1","Aranda, Luis Alberto; Ruano, Oscar; Garcia-Herrero, Francisco; Maestro, Juan Antonio (2021). Reliability Analysis of ASIC Designs With Xilinx SRAM-Based FPGAs. Ieee Access, 9(), 140676-140685. DOI: 10.1109/ACCESS.2021.3119633","WOS:000709059600001 (WoS)"
"Tramo de Investigación (Sexenio)","Aranda Barjola, Luis Alberto","2020-12-31","-","-","Reconocimientos","Tramo de Investigación (Sexenio)","-","-","-","-","-","-","-","Tramo de Investigación (Sexenio) (2020)","luis.aranda-sexenios (Universidad Rey Juan Carlos)"
