"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"DISEÑO Y CONSTRUCCIÓN DE UN DISPOSITIVO DE TRACKING PARA LA REALIZACIÓN DE EJERCICIOS DE MONITORIZACIÓN DE PACIENTES CON PARKINSON","Garre del Olmo, Carlos (Tutor)","2024-06-27","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Garre del Olmo, Carlos (Tutor) (2024). DISEÑO Y CONSTRUCCIÓN DE UN DISPOSITIVO DE TRACKING PARA LA REALIZACIÓN DE EJERCICIOS DE MONITORIZACIÓN DE PACIENTES CON PARKINSON.","-"
"OPTIMIZACIÓN DE LA EXPERIENCIA DE USUARIO EN SISTEMAS DE TELEPRESENCIA INMERSIVOS","Casas Guix, Dan (Cotutor); Garre del Olmo, Carlos (Tutor)","2024-05-28","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","Casas Guix, Dan (Cotutor); Garre del Olmo, Carlos (Tutor) (2024). OPTIMIZACIÓN DE LA EXPERIENCIA DE USUARIO EN SISTEMAS DE TELEPRESENCIA INMERSIVOS.","-"
"MECÁNICAS EN LOS VIDEOJUEGOS DE GÉNERO RPG","Garre del Olmo, Carlos (Tutor)","2024-05-02","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Garre del Olmo, Carlos (Tutor) (2024). MECÁNICAS EN LOS VIDEOJUEGOS DE GÉNERO RPG.","-"
"Computational approaches to Explainable Artificial Intelligence: Advances in theory, applications and trends","Gorriz, J M; Avarez-Illan, I; Avarez-Marquina, A; Arco, J E; Atzmueller, M; Ballarini, F; Barakova, E; Bologna, G; Bonomini, P; Castellanos-Dominguez, G; Castillo-Barnes, D; Cho, S B; Contreras, R; Cuadra, J M; Dominguez, E; Dominguez-Mateos, F; Duro, R J; Elizondo, D; Fernandez-Caballero, A; Fernandez-Jover, E; Formoso, M A; Gallego-Molina, N J; Gamazo, J; Gonzalez, J Garcia; Garcia-Rodriguez, J; Garre, C; Garrigos, J; Gomez-Rodellar, A; Gomez-Vilda, P; Grana, M; Guerrero-Rodriguez, B; Hendrikse, S C F; Jimenez-Mesa, C; Jodra-Chuan, M; Julian, V; Kotz, G; Kutt, K; Leming, M; de Lope, J; Macas, B; Marrero-Aguiar, V; Martinez, J J; Martinez-Murcia, F J; Martinez-Tomas, R; Mekyska, J; Nalepa, G J; Novais, P; Orellana, D; Ortiz, A; Palacios-Alonso, D; Palma, J; Pereira, A; Pinacho-Davidson, P; Pinninghoff, M A; Ponticorvo, M; Psarrou, A; Ramirez, J; Rincon, M; Rodellar-Biarge, V; Rodriguez-Rodriguez, I; Roelofsma, P H M P; Santos, J; Salas-Gonzalez, D; Salcedo-Lagos, P; Segovia, F; Shoeibi, A; Silva, M; Simic, D; Suckling, J; Treur, J; Tsanas, A; Varela, R; Wang, S H; Wang, W; Zhang, Y D; Zhu, H; Zhu, Z; Ferrandez-Vicente, J M","2023-12-01","10.1016/j.inffus.2023.101945","Y","Publicaciones","Artículo","Ciência da computação; Computer science, artificial intelligence; Computer science, theory & methods; Engenharias iii; Engenharias iv; Hardware and architecture; Information systems; Signal processing; Software","Information Fusion","5.647","-","-","129","Q1","Gorriz, J M; Avarez-Illan, I; Avarez-Marquina, A; Arco, J E; Atzmueller, M; Ballarini, F; Barakova, E; Bologna, G; Bonomini, P; Castellanos-Dominguez, (2023). Computational approaches to Explainable Artificial Intelligence: Advances in theory, applications and trends. Information Fusion, 100(), 101945-. DOI: 10.1016/j.inffus.2023.101945","2-s2.0-85166914338 (Scopus);6136799122529931016 (Google Scholar);6136799122529931016 (Google Scholar PUBID);WOS:001055273000001 (WoS)"
"REALIDAD VIRTUAL","Garre del Olmo, Carlos","2023-09-01","2321052-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Garre del Olmo, Carlos (2023). REALIDAD VIRTUAL. Universdiad Rey Juan Carlos","2023-24_2321_2321052_carlos.garre (Universidad Rey Juan Carlos)"
"INTRODUCCION A LA INFORMATICA","Garre del Olmo, Carlos","2023-09-01","2118011-2118","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Garre del Olmo, Carlos (2023). INTRODUCCION A LA INFORMATICA. Universdiad Rey Juan Carlos","2023-24_2118_2118011_carlos.garre (Universidad Rey Juan Carlos)"
"INTRODUCCION A LA INFORMATICA","Garre del Olmo, Carlos","2023-09-01","2034009-2034","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Garre del Olmo, Carlos (2023). INTRODUCCION A LA INFORMATICA. Universdiad Rey Juan Carlos","2023-24_2034_2034009_carlos.garre (Universidad Rey Juan Carlos)"
"REALIDAD VIRTUAL","Garre del Olmo, Carlos","2023-09-01","2175043-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Garre del Olmo, Carlos (2023). REALIDAD VIRTUAL. Universdiad Rey Juan Carlos","2023-24_2175_2175043_carlos.garre (Universidad Rey Juan Carlos)"
"INTRODUCCION A LA INFORMATICA","Garre del Olmo, Carlos","2023-09-01","2316009-2316","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Garre del Olmo, Carlos (2023). INTRODUCCION A LA INFORMATICA. Universdiad Rey Juan Carlos","2023-24_2316_2316009_carlos.garre (Universidad Rey Juan Carlos)"
"ROBOTICA Y DOMOTICA","Garre del Olmo, Carlos","2023-09-01","2113047-2113","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Garre del Olmo, Carlos (2023). ROBOTICA Y DOMOTICA. Universdiad Rey Juan Carlos","2023-24_2113_2113047_carlos.garre (Universidad Rey Juan Carlos)"
"ROBOTICA Y DOMOTICA","Garre del Olmo, Carlos","2023-09-01","2032039-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Garre del Olmo, Carlos (2023). ROBOTICA Y DOMOTICA. Universdiad Rey Juan Carlos","2023-24_2032_2032039_carlos.garre (Universidad Rey Juan Carlos)"
"COMPORTAMIENTO DE PERSONAJES","Garre del Olmo, Carlos","2023-09-01","2175035-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Garre del Olmo, Carlos (2023). COMPORTAMIENTO DE PERSONAJES. Universdiad Rey Juan Carlos","2023-24_2175_2175035_carlos.garre (Universidad Rey Juan Carlos)"
"Realidad Virtual e Interacción","Garre del Olmo, Carlos","2023-09-01","634302-6343","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Garre del Olmo, Carlos (2023). Realidad Virtual e Interacción. Universdiad Rey Juan Carlos","2023-24_6343_634302_carlos.garre (Universidad Rey Juan Carlos)"
"COMPORTAMIENTO DE PERSONAJES","Garre del Olmo, Carlos","2023-09-01","2321039-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Garre del Olmo, Carlos (2023). COMPORTAMIENTO DE PERSONAJES. Universdiad Rey Juan Carlos","2023-24_2321_2321039_carlos.garre (Universidad Rey Juan Carlos)"
"ROBOTICA Y DOMOTICA","Garre del Olmo, Carlos","2023-09-01","2321055-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Garre del Olmo, Carlos (2023). ROBOTICA Y DOMOTICA. Universdiad Rey Juan Carlos","2023-24_2321_2321055_carlos.garre (Universidad Rey Juan Carlos)"
"APLICACIÓN DE TÉCNICAS DE DISEÑO DE VIDEOJUEGOS A JUEGOS DE MESA PARA EL DISEÑO DE MECÁNICAS APLICADAS A UN JUEGO ESTILO RPG","Garre del Olmo, Carlos (Tutor)","2023-07-20","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Garre del Olmo, Carlos (Tutor) (2023). APLICACIÓN DE TÉCNICAS DE DISEÑO DE VIDEOJUEGOS A JUEGOS DE MESA PARA EL DISEÑO DE MECÁNICAS APLICADAS A UN JUEGO ESTILO RPG. Universidad Rey Juan Carlos","TFG_2175042_c.villa.2019_feef7d9720e3357e4ff412e2f9abbee8 (Universidad Rey Juan Carlos)"
"3D AUDIO FOR ALL: DESARROLLO DE UNA APP DE APOYO PARA DOCENCIA SOBRE AUDIO 3D","Garre del Olmo, Carlos (Tutor)","2023-07-19","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Garre del Olmo, Carlos (Tutor) (2023). 3D AUDIO FOR ALL: DESARROLLO DE UNA APP DE APOYO PARA DOCENCIA SOBRE AUDIO 3D. Universidad Rey Juan Carlos","TFG_2321050_jj.pereza.2018_b84495f7be736ddf1b70fbb2a658ae6b (Universidad Rey Juan Carlos)"
"ADAPTACIÓN A UNITY DE UNA LIBRERÍA DE COMPORTAMIENTOS DE AGENTES INTELIGENTES PARA DISEÑO Y DEPURACIÓN EN TIEMPO REAL","Sújar Garrido, Aarón (Tutor); Garre del Olmo, Carlos (Cotutor)","2023-07-18","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Sújar Garrido, Aarón (Tutor); Garre del Olmo, Carlos (Cotutor) (2023). ADAPTACIÓN A UNITY DE UNA LIBRERÍA DE COMPORTAMIENTOS DE AGENTES INTELIGENTES PARA DISEÑO Y DEPURACIÓN EN TIEMPO REAL. Universidad Rey Juan Carlos","TFG_2321049_a.orejudo.2018_e6253e7b4737a7d50defd69cc99e2db7 (Universidad Rey Juan Carlos)"
"CONTRIBUCIONES Y REFACTORIZACIÓN DE UNA LIBRERÍA DE COMPORTAMIENTO DE AGENTES INTELIGENTES INCORPORANDO SMART OBJECTS","Sújar Garrido, Aarón (Cotutor); Garre del Olmo, Carlos (Tutor)","2023-07-18","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Sújar Garrido, Aarón (Cotutor); Garre del Olmo, Carlos (Tutor) (2023). CONTRIBUCIONES Y REFACTORIZACIÓN DE UNA LIBRERÍA DE COMPORTAMIENTO DE AGENTES INTELIGENTES INCORPORANDO SMART OBJECTS. Universidad Rey Juan Carlos","TFG_2321050_a.orejudo.2018_ea957a76db40aafcf514e4d298c7dbff (Universidad Rey Juan Carlos)"
"An Experimental Methodology for Introducing Educational Robotics and Storytelling in Therapeutical Activities for Children with Neurodevelopmental Disorders","Peribanez, Elena; Bayona, Sofia; San Martin, Jose; Verde, Ana; Garre, Carlos; Leoste, Janika; Pastor, Luis","2023-06-01","10.3390/machines11060629","Y","Publicaciones","Artículo","Computer science (miscellaneous); Control and optimization; Control and systems engineering; Electrical and electronic engineering; Engineering, electrical & electronic; Engineering, mechanical; Industrial and manufacturing engineering; Mechanical engineering","Machines","0.474","-","-","-","Q2","Peribanez, Elena; Bayona, Sofia; San Martin, Jose; Verde, Ana; Garre, Carlos; Leoste, Janika; Pastor, Luis (2023). An Experimental Methodology for Introducing Educational Robotics and Storytelling in Therapeutical Activities for Children with Neurodevelopmental Disorders. Machines, 11(6), 629-. DOI: 10.3390/machines11060629","10.3390/machines11060629 (Crossref);2-s2.0-85163801803 (Scopus);WOS:001015242200001 (WoS)"
"Reconocimiento, Acreditacion Docente o Referencias","Garre del Olmo, Carlos","2023-01-23","-","-","Reconocimientos","Reconocimiento, Acreditacion Docente o Referencias","-","-","-","-","-","-","-","Reconocimiento, Acreditacion Docente o Referencias (2023)","carlos.garre-quinquenios (Universidad Rey Juan Carlos)"
"ROBOTICA Y DOMOTICA","Garre del Olmo, Carlos","2022-09-01","2113047-2113","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Garre del Olmo, Carlos (2022). ROBOTICA Y DOMOTICA. Universdiad Rey Juan Carlos","2022-23_2113_2113047_carlos.garre (Universidad Rey Juan Carlos)"
"COMPORTAMIENTO DE PERSONAJES","Garre del Olmo, Carlos","2022-09-01","2175035-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Garre del Olmo, Carlos (2022). COMPORTAMIENTO DE PERSONAJES. Universdiad Rey Juan Carlos","2022-23_2175_2175035_carlos.garre (Universidad Rey Juan Carlos)"
"REALIDAD VIRTUAL","Garre del Olmo, Carlos","2022-09-01","2175043-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Garre del Olmo, Carlos (2022). REALIDAD VIRTUAL. Universdiad Rey Juan Carlos","2022-23_2175_2175043_carlos.garre (Universidad Rey Juan Carlos)"
"ROBOTICA Y DOMOTICA","Garre del Olmo, Carlos","2022-09-01","2032039-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Garre del Olmo, Carlos (2022). ROBOTICA Y DOMOTICA. Universdiad Rey Juan Carlos","2022-23_2032_2032039_carlos.garre (Universidad Rey Juan Carlos)"
"Realidad Virtual e Interacción","Garre del Olmo, Carlos","2022-09-01","634302-6343","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Garre del Olmo, Carlos (2022). Realidad Virtual e Interacción. Universdiad Rey Juan Carlos","2022-23_6343_634302_carlos.garre (Universidad Rey Juan Carlos)"
"COMPORTAMIENTO DE PERSONAJES","Garre del Olmo, Carlos","2022-09-01","2321039-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Garre del Olmo, Carlos (2022). COMPORTAMIENTO DE PERSONAJES. Universdiad Rey Juan Carlos","2022-23_2321_2321039_carlos.garre (Universidad Rey Juan Carlos)"
"ROBOTICA Y DOMOTICA","Garre del Olmo, Carlos","2022-09-01","2321055-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Garre del Olmo, Carlos (2022). ROBOTICA Y DOMOTICA. Universdiad Rey Juan Carlos","2022-23_2321_2321055_carlos.garre (Universidad Rey Juan Carlos)"
"REALIDAD VIRTUAL","Garre del Olmo, Carlos","2022-09-01","2321052-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Garre del Olmo, Carlos (2022). REALIDAD VIRTUAL. Universdiad Rey Juan Carlos","2022-23_2321_2321052_carlos.garre (Universidad Rey Juan Carlos)"
"Virtualización y visualización de avatares personalizados por medio de aprendizaje automático.","Ríos Navarro, Pablo (Investigador/a); Piris Garzón, Irene (Investigador/a); Muñoz Mohedano, Miguel Ángel (Investigador/a); Verschoor  ., Mickeal (Investigador/a); RAYA GONZÁLEZ, LAURA GEMMA (Investigador/a); Tapia Merino, Francisco Javier (Investigador/a); Garcés García, Elena (Investigador/a); Otaduy Tristán, Miguel Ángel (Investigador/a); Sánchez Campos, Alberto (Investigador principal (IP)); Comino Trinidad, Marc (Investigador/a); Casas Guix, Dan (Investigador/a); López Moreno, Jorge Félix (Investigador principal (IP)); San Martín López, José Javier (Investigador/a); Garre del Olmo, Carlos (Investigador/a)","2022-09-01","PID2021-122392OB-I00","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","Ref.:PID2021-122392OB-I00. Virtualización y visualización de avatares personalizados por medio de aprendizaje automático.. Ríos Navarro, Pablo (Investigador/a); Piris Garzón, Irene (Investigador/a); Muñoz Mohedano, Miguel Ángel (Investigador/a); Verschoor  ., Mickeal (Investigador/a); RAYA GONZÁLEZ, LAURA GEMMA (Investigador/a); Tapia Merino, Francisco Javier (Investigador/a); Garcés García, Elena (Investigador/a); Otaduy Tristán, Miguel Ángel (Investigador/a); Sánchez Campos, Alberto (Investigador principal (IP)); Comino Trinidad, Marc (Investigador/a); Casas Guix, Dan (Investigador/a); López Moreno, Jorge Félix (Investigador principal (IP)); San Martín López, José Javier (Investigador/a); Garre del Olmo, Carlos (Investigador/a).  Financiadora: Agencia Estatal de Investigación  (2022-09-01 / 2025-08-31)","M2832 (Otros);M2832 (Universidad Rey Juan Carlos)"
"CARACTERIZACIÓN DE ROBOTS EDUCATIVOS PARA EL DISEÑO DE UN SIMULADOR VIRTUAL","Garre del Olmo, Carlos (Tutor)","2022-07-21","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Garre del Olmo, Carlos (Tutor) (2022). CARACTERIZACIÓN DE ROBOTS EDUCATIVOS PARA EL DISEÑO DE UN SIMULADOR VIRTUAL. Universidad Rey Juan Carlos","TFG_2321050_a.robledinos.2017_aa142f2a575d10733ac7d6b1d6cd90e7 (Universidad Rey Juan Carlos)"
"DESARROLLO DE UNA EXPERIENCIA ASIMÉTRICA PARA REALIDAD VIRTUAL Y PC/ANDROID","Garre del Olmo, Carlos (Tutor)","2022-07-21","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","Garre del Olmo, Carlos (Tutor) (2022). DESARROLLO DE UNA EXPERIENCIA ASIMÉTRICA PARA REALIDAD VIRTUAL Y PC/ANDROID. Universidad Rey Juan Carlos","TFM_607615_a.garciam.2020_5500833c4b4b43d2218b00bb38ac1aad (Universidad Rey Juan Carlos)"
"DISEÑO DE UN SIMULADOR VIRTUAL DE ROBOTS EDUCATIVOS","Garre del Olmo, Carlos (Tutor)","2022-07-21","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Garre del Olmo, Carlos (Tutor) (2022). DISEÑO DE UN SIMULADOR VIRTUAL DE ROBOTS EDUCATIVOS. Universidad Rey Juan Carlos","TFG_2321049_a.robledinos.2017_f215e13f4583194adfd12b3a776411dd (Universidad Rey Juan Carlos)"
