"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"Sistema de Ayuda a la Decisión para la gestión hidrológica del rio Guayas","Jose María Campo Carrera; Miguel Angel Cedeño Villarroel; Mauricio Boada Herrera; Ángel Luis Udías Moinelo","2025-01-01","-","-","Publicaciones","Artículo","Civil and structural engineering; Engineering, civil; Geociências; Water resources; Water science and technology","Tecnologia Y Ciencias Del Agua","0.224","-","-","-","Q4","Jose María Campo Carrera; Miguel Angel Cedeño Villarroel; Mauricio Boada Herrera; Ángel Luis Udías Moinelo (2025). Sistema de Ayuda a la Decisión para la gestión hidrológica del rio Guayas. Tecnologia Y Ciencias Del Agua, 16(1 (enero-febrero)), 237-294","10031745ARTREV (Dialnet)"
"Decision support system for the hydrological management of the Guayas River","Campo-Carrera, Jose Maria; Cedeno-Villarroel, Miguel Angel; Boada-Herrera, Mauricio; Udias, Angel","2025-01-01","10.24850/j-tyca-2025-01-06","N","Publicaciones","Artículo","Civil and structural engineering; Engineering, civil; Geociências; Water resources; Water science and technology","Tecnologia Y Ciencias Del Agua","0.224","-","-","-","Q4","Campo-Carrera, Jose Maria; Cedeno-Villarroel, Miguel Angel; Boada-Herrera, Mauricio; Udias, Angel (2025). Decision support system for the hydrological management of the Guayas River. Tecnologia Y Ciencias Del Agua, 16(1), 237-294. DOI: 10.24850/j-tyca-2025-01-06","10.24850/j-tyca-2025-01-06 (Crossref);10274493 (iMarina);2-s2.0-85214836491 (Scopus);WOS:001397942800006 (WoS)"
"Tramo de Investigación (Sexenio)","Udías Moinelo, Ángel Luis","2024-12-31","-","-","Reconocimientos","Tramo de Investigación (Sexenio)","-","-","-","-","-","-","-","Tramo de Investigación (Sexenio) (2024)","angelluis.udias-sexenios (Universidad Rey Juan Carlos)"
"ChatGPT's performance in university admissions tests in mathematics","Udias, A; Alonso-Ayuso, A; Alfaro, C; Algar, MJ; Cuesta, M; Fernández-Isabel, A; Gómez, J; Lancho, C; Cano, EL; de Diego, IM; Ortega, F","2024-11-01","10.29333/iejme/15517","Y","Publicaciones","Artículo","Ciências agrárias i; Ciencias sociales; Educação; Education; Education & educational research; Education, scientific disciplines; Ensino; General mathematics; Mathematics (all); Mathematics (miscellaneous); Pedagogical & educational research","International Electronic Journal Of Mathematics Education","0.111","-","-","-","Q4","Udias, A; Alonso-Ayuso, A; Alfaro, C; Algar, MJ; Cuesta, M; Fernández-Isabel, A; Gómez, J; Lancho, C; Cano, EL; de Diego, IM; Ortega, F (2024). ChatGPT's performance in university admissions tests in mathematics. International Electronic Journal Of Mathematics Education, 19(4), em0795-. DOI: 10.29333/iejme/15517","2-s2.0-85209779771 (Scopus);WOS:001362927400009 (WoS)"
"Reconocimiento, Acreditacion Docente o Referencias","Udías Moinelo, Ángel Luis","2024-10-25","-","-","Reconocimientos","Reconocimiento, Acreditacion Docente o Referencias","-","-","-","-","-","-","-","Reconocimiento, Acreditacion Docente o Referencias (2024)","angelluis.udias-quinquenios (Universidad Rey Juan Carlos)"
"HIDROLOGÍA SUPERFICAL","Udías Moinelo, Ángel Luis","2024-09-01","612202-6122","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2024). HIDROLOGÍA SUPERFICAL. Universdiad Rey Juan Carlos","2024-25_6122_612202_angelluis.udias (Universidad Rey Juan Carlos)"
"GESTIÓN DE LOS RECURSOS HÍDRICOS","Udías Moinelo, Ángel Luis","2024-09-01","636306-6363","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2024). GESTIÓN DE LOS RECURSOS HÍDRICOS. Universdiad Rey Juan Carlos","2024-25_6363_636306_angelluis.udias (Universidad Rey Juan Carlos)"
"HIDROLOGÍA SUPERFICIAL","Udías Moinelo, Ángel Luis","2024-09-01","636301-6363","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2024). HIDROLOGÍA SUPERFICIAL. Universdiad Rey Juan Carlos","2024-25_6363_636301_angelluis.udias (Universidad Rey Juan Carlos)"
"ESTADISTICA","Udías Moinelo, Ángel Luis","2024-09-01","2059011-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2024). ESTADISTICA. Universdiad Rey Juan Carlos","2024-25_2059_2059011_angelluis.udias (Universidad Rey Juan Carlos)"
"GESTIÓN DE LOS RECURSOS HÍDRICOS","Udías Moinelo, Ángel Luis","2024-09-01","612207-6122","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2024). GESTIÓN DE LOS RECURSOS HÍDRICOS. Universdiad Rey Juan Carlos","2024-25_6122_612207_angelluis.udias (Universidad Rey Juan Carlos)"
"INGENIERÍA DE LA DECISIÓN","Udías Moinelo, Ángel Luis","2024-09-01","624101-6241","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2024). INGENIERÍA DE LA DECISIÓN. Universdiad Rey Juan Carlos","2024-25_6241_624101_angelluis.udias (Universidad Rey Juan Carlos)"
"ESTADISTICA","Udías Moinelo, Ángel Luis","2024-09-01","2243015-2243","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2024). ESTADISTICA. Universdiad Rey Juan Carlos","2024-25_2243_2243015_angelluis.udias (Universidad Rey Juan Carlos)"
"APLICACIÓN INFORMÁTICA - SMARTFIELDS","Udías Moinelo, Ángel Luis (Tutor)","2024-05-22","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (Tutor) (2024). APLICACIÓN INFORMÁTICA - SMARTFIELDS.","-"
"El potencial de los modelos grandes de lenguaje para mejorar el aprendizaje de probabilidad: un estudio sobre ChatGPT3.5 y estudiantes de primer año de ingeniería informática","Ángel Luis Udías Moinelo; Antonio Alonso Ayuso; Ignacio Sánchez; Sonia Hernández; María Eugenia Castellanos Nueda; Raquel Montes Díez; Emilio López Cano","2024-01-01","-","-","Publicaciones","Capítulos de Libro","-","El Oficio De Aprender","-","-","-","-","-","Ángel Luis Udías Moinelo; Antonio Alonso Ayuso; Ignacio Sánchez; Sonia Hernández; María Eugenia Castellanos Nueda; Raquel Montes Díez; Emilio López Ca (2024). El potencial de los modelos grandes de lenguaje para mejorar el aprendizaje de probabilidad: un estudio sobre ChatGPT3.5 y estudiantes de primer año de ingeniería informática. En Oriol Borrás Gené; M Irene Ros Martín; José Luis López Bastias; Gema Alcolea-Díaz; César Cáceres Taladriz; Natalia Esteban Sánchez; Jaime Urquiza Fuentes. El Oficio De Aprender (pp. 333-344). Madrid: Dykinson","10077973ARTLIB (Dialnet)"
"Emissions of pesticides in the European Union: a new regional-level dataset","Udias, Angel; Galimberti, Francesco; Dorati, Chiara; Pistocchi, Alberto","2023-12-05","10.1038/s41597-023-02753-4","Y","Publicaciones","Artículo","Biodiversidade; Biotecnología; Ciências ambientais; Ciencias humanas; Ciencias sociales; Computer science applications; Education; Information systems; Library and information sciences; Multidisciplinary sciences; Statistics and probability; Statistics, probability and uncertainty; Zootecnia / recursos pesqueiros","Scientific Data","1.937","0","-","-","Q1","Udias, Angel; Galimberti, Francesco; Dorati, Chiara; Pistocchi, Alberto (2023). Emissions of pesticides in the European Union: a new regional-level dataset. Scientific Data, 10(1), 869-. DOI: 10.1038/s41597-023-02753-4","38052826 (PMID);2-s2.0-85178950810 (Scopus);38052826 (Europe PMC);38052826 (Pubmed);9777410 (iMarina);WOS:001156013700002 (WoS)"
"ESTADISTICA","Udías Moinelo, Ángel Luis","2023-09-01","2175014-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2023). ESTADISTICA. Universdiad Rey Juan Carlos","2023-24_2175_2175014_angelluis.udias (Universidad Rey Juan Carlos)"
"GESTIÓN DE LOS RECURSOS HÍDRICOS","Udías Moinelo, Ángel Luis","2023-09-01","636306-6363","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2023). GESTIÓN DE LOS RECURSOS HÍDRICOS. Universdiad Rey Juan Carlos","2023-24_6363_636306_angelluis.udias (Universidad Rey Juan Carlos)"
"ESTADISTICA","Udías Moinelo, Ángel Luis","2023-09-01","2059011-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2023). ESTADISTICA. Universdiad Rey Juan Carlos","2023-24_2059_2059011_angelluis.udias (Universidad Rey Juan Carlos)"
"HIDROLOGÍA SUPERFICAL","Udías Moinelo, Ángel Luis","2023-09-01","612202-6122","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2023). HIDROLOGÍA SUPERFICAL. Universdiad Rey Juan Carlos","2023-24_6122_612202_angelluis.udias (Universidad Rey Juan Carlos)"
"HIDROLOGÍA SUPERFICIAL","Udías Moinelo, Ángel Luis","2023-09-01","636301-6363","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2023). HIDROLOGÍA SUPERFICIAL. Universdiad Rey Juan Carlos","2023-24_6363_636301_angelluis.udias (Universidad Rey Juan Carlos)"
"INGENIERÍA DE LA DECISIÓN","Udías Moinelo, Ángel Luis","2023-09-01","624101-6241","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2023). INGENIERÍA DE LA DECISIÓN. Universdiad Rey Juan Carlos","2023-24_6241_624101_angelluis.udias (Universidad Rey Juan Carlos)"
"ESTADISTICA","Udías Moinelo, Ángel Luis","2023-09-01","2032011-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2023). ESTADISTICA. Universdiad Rey Juan Carlos","2023-24_2032_2032011_angelluis.udias (Universidad Rey Juan Carlos)"
"ESTADISTICA","Udías Moinelo, Ángel Luis","2023-09-01","2321012-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2023). ESTADISTICA. Universdiad Rey Juan Carlos","2023-24_2321_2321012_angelluis.udias (Universidad Rey Juan Carlos)"
"GESTIÓN DE LOS RECURSOS HÍDRICOS","Udías Moinelo, Ángel Luis","2023-09-01","612207-6122","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2023). GESTIÓN DE LOS RECURSOS HÍDRICOS. Universdiad Rey Juan Carlos","2023-24_6122_612207_angelluis.udias (Universidad Rey Juan Carlos)"
"ESTADISTICA","Udías Moinelo, Ángel Luis","2023-09-01","2113011-2113","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2023). ESTADISTICA. Universdiad Rey Juan Carlos","2023-24_2113_2113011_angelluis.udias (Universidad Rey Juan Carlos)"
"ESTADISTICA","Udías Moinelo, Ángel Luis","2023-09-01","2243015-2243","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2023). ESTADISTICA. Universdiad Rey Juan Carlos","2023-24_2243_2243015_angelluis.udias (Universidad Rey Juan Carlos)"
"GREENeR: An R Package to Estimate and Visualize Nutrients Pressures on Surface Waters","Udias, Angel; Grizzetti, Bruna; Vigiak, Olga; Aloe, Alberto; Alfaro, Cesar; Gomez, Javier","2023-09-01","-","N","Publicaciones","Artículo","Ciências agrárias i; Computer science, interdisciplinary applications; Numerical analysis; Statistics & probability; Statistics and probability; Statistics, probability and uncertainty","R Journal","0.758","-","-","-","Q2","Udias, Angel; Grizzetti, Bruna; Vigiak, Olga; Aloe, Alberto; Alfaro, Cesar; Gomez, Javier (2023). GREENeR: An R Package to Estimate and Visualize Nutrients Pressures on Surface Waters. R Journal, 15(3), 119-137","WOS:001143302100005 (WoS)"
"A screening study of the spatial distribution and cumulative toxicity of agricultural pesticides in the European Union's waters","Pistocchi, A; Dorati, C; Galimberti, F; Udias, A; Bopp, S; D'Andrimont, R; Catarino, R; Schaefer, R B","2023-04-25","10.3389/fenvs.2023.1101316","Y","Publicaciones","Artículo","Biodiversidade; Ciências agrárias i; Ciências ambientais; Ciências biológicas ii; Engenharias i; Environmental science (all); Environmental science (miscellaneous); Environmental sciences; General environmental science; Geociências","Frontiers In Environmental Science","0.715","-","-","-","Q2","Pistocchi, A; Dorati, C; Galimberti, F; Udias, A; Bopp, S; D'Andrimont, R; Catarino, R; Schaefer, R B (2023). A screening study of the spatial distribution and cumulative toxicity of agricultural pesticides in the European Union's waters. Frontiers In Environmental Science, 11(), 1101316-. DOI: 10.3389/fenvs.2023.1101316","2-s2.0-85158081533 (Scopus);WOS:000984632700001 (WoS)"
"Recent regional changes in nutrient fluxes of European surface waters","Vigiak, O; Udías, A; Grizzetti, B; Zanni, M; Aloe, A; Weiss, F; Hristov, J; Bisselink, B; de Roo, A; Pistocchi, A","2023-02-01","10.1016/j.scitotenv.2022.160063","Y","Publicaciones","Artículo","Astronomia / física; Biodiversidade; Biotecnología; Ciência da computação; Ciência de alimentos; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Direito; Enfermagem; Engenharias i; Engenharias ii; Engenharias iii; Ensino; Environmental chemistry; Environmental engineering; Environmental sciences; Farmacia; Geociências; Geografía; Historia; Interdisciplinar; Matemática / probabilidade e estatística; Materiais; Medicina i; Medicina ii; Medicina iii; Medicina veterinaria; Nutrição; Odontología; Pollution; Química; Saúde coletiva; Waste management and disposal; Zootecnia / recursos pesqueiros","Science Of The Total Environment","1.998","2","-","-","Q1","Vigiak, O; Udías, A; Grizzetti, B; Zanni, M; Aloe, A; Weiss, F; Hristov, J; Bisselink, B; de Roo, A; Pistocchi, A (2023). Recent regional changes in nutrient fluxes of European surface waters. Science Of The Total Environment, 858(pt 3), 160063-160063. DOI: 10.1016/j.scitotenv.2022.160063","36368390 (PMID);2-s2.0-85141892164 (Scopus);36368390 (Europe PMC);36368390 (Pubmed);WOS:000898702900014 (WoS)"
"Asesoramiento informático y científico para la mejora de una intranet de trabajo colaborativo","Martín de Diego, Isaac (Investigador principal (IP)); Alfaro Gimeno, César (Investigador/a); Gómez Miguel, Javier (Investigador/a); Udías Moinelo, Ángel Luis (Investigador/a); Fernández Isabel, Alberto (Investigador principal (IP))","2023-01-01","-","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","Asesoramiento informático y científico para la mejora de una intranet de trabajo colaborativo. Martín de Diego, Isaac (Investigador principal (IP)); Alfaro Gimeno, César (Investigador/a); Gómez Miguel, Javier (Investigador/a); Udías Moinelo, Ángel Luis (Investigador/a); Fernández Isabel, Alberto (Investigador principal (IP)).  Financiadora: ACADEMIA JOVEN DE ESPAÑA  (2023-01-01 / 2023-12-31)","M3041 (Otros);M3041 (Universidad Rey Juan Carlos)"
"ESTADISTICA","Udías Moinelo, Ángel Luis","2022-09-01","2117001-2117","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2022). ESTADISTICA. Universdiad Rey Juan Carlos","2022-23_2117_2117001_angelluis.udias (Universidad Rey Juan Carlos)"
"HIDROLOGÍA SUPERFICIAL","Udías Moinelo, Ángel Luis","2022-09-01","636301-6363","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2022). HIDROLOGÍA SUPERFICIAL. Universdiad Rey Juan Carlos","2022-23_6363_636301_angelluis.udias (Universidad Rey Juan Carlos)"
"ESTADISTICA","Udías Moinelo, Ángel Luis","2022-09-01","2338009-2338","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2022). ESTADISTICA. Universdiad Rey Juan Carlos","2022-23_2338_2338009_angelluis.udias (Universidad Rey Juan Carlos)"
"ESTADISTICA","Udías Moinelo, Ángel Luis","2022-09-01","2321012-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2022). ESTADISTICA. Universdiad Rey Juan Carlos","2022-23_2321_2321012_angelluis.udias (Universidad Rey Juan Carlos)"
"ESTADISTICA","Udías Moinelo, Ángel Luis","2022-09-01","2032011-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2022). ESTADISTICA. Universdiad Rey Juan Carlos","2022-23_2032_2032011_angelluis.udias (Universidad Rey Juan Carlos)"
"ESTADISTICA","Udías Moinelo, Ángel Luis","2022-09-01","2033011-2033","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2022). ESTADISTICA. Universdiad Rey Juan Carlos","2022-23_2033_2033011_angelluis.udias (Universidad Rey Juan Carlos)"
"ESTADISTICA","Udías Moinelo, Ángel Luis","2022-09-01","2059011-2059","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2022). ESTADISTICA. Universdiad Rey Juan Carlos","2022-23_2059_2059011_angelluis.udias (Universidad Rey Juan Carlos)"
"ESTADISTICA","Udías Moinelo, Ángel Luis","2022-09-01","2113011-2113","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2022). ESTADISTICA. Universdiad Rey Juan Carlos","2022-23_2113_2113011_angelluis.udias (Universidad Rey Juan Carlos)"
"ESTADISTICA","Udías Moinelo, Ángel Luis","2022-09-01","2034011-2034","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2022). ESTADISTICA. Universdiad Rey Juan Carlos","2022-23_2034_2034011_angelluis.udias (Universidad Rey Juan Carlos)"
"INGENIERÍA DE LA DECISIÓN","Udías Moinelo, Ángel Luis","2022-09-01","624101-6241","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2022). INGENIERÍA DE LA DECISIÓN. Universdiad Rey Juan Carlos","2022-23_6241_624101_angelluis.udias (Universidad Rey Juan Carlos)"
"ESTADISTICA","Udías Moinelo, Ángel Luis","2022-09-01","2118001-2118","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2022). ESTADISTICA. Universdiad Rey Juan Carlos","2022-23_2118_2118001_angelluis.udias (Universidad Rey Juan Carlos)"
"ESTADISTICA","Udías Moinelo, Ángel Luis","2022-09-01","2243015-2243","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2022). ESTADISTICA. Universdiad Rey Juan Carlos","2022-23_2243_2243015_angelluis.udias (Universidad Rey Juan Carlos)"
"GESTIÓN DE LOS RECURSOS HÍDRICOS","Udías Moinelo, Ángel Luis","2022-09-01","636306-6363","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2022). GESTIÓN DE LOS RECURSOS HÍDRICOS. Universdiad Rey Juan Carlos","2022-23_6363_636306_angelluis.udias (Universidad Rey Juan Carlos)"
"ESTADISTICA","Udías Moinelo, Ángel Luis","2022-09-01","2114011-2114","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2022). ESTADISTICA. Universdiad Rey Juan Carlos","2022-23_2114_2114011_angelluis.udias (Universidad Rey Juan Carlos)"
"HIDROLOGÍA SUPERFICAL","Udías Moinelo, Ángel Luis","2022-09-01","612202-6122","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2022). HIDROLOGÍA SUPERFICAL. Universdiad Rey Juan Carlos","2022-23_6122_612202_angelluis.udias (Universidad Rey Juan Carlos)"
"ESTADISTICA","Udías Moinelo, Ángel Luis","2022-09-01","2031009-2031","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2022). ESTADISTICA. Universdiad Rey Juan Carlos","2022-23_2031_2031009_angelluis.udias (Universidad Rey Juan Carlos)"
"ESTADISTICA","Udías Moinelo, Ángel Luis","2022-09-01","2175014-2175","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2022). ESTADISTICA. Universdiad Rey Juan Carlos","2022-23_2175_2175014_angelluis.udias (Universidad Rey Juan Carlos)"
"GESTIÓN DE LOS RECURSOS HÍDRICOS","Udías Moinelo, Ángel Luis","2022-09-01","612207-6122","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Udías Moinelo, Ángel Luis (2022). GESTIÓN DE LOS RECURSOS HÍDRICOS. Universdiad Rey Juan Carlos","2022-23_6122_612207_angelluis.udias (Universidad Rey Juan Carlos)"
